cust_id,secured_flag,ead,collateral_value,time_to_recovery,default_flag,recovery_amount,recovery_cost,lgd_observed,collateral_type,legal_action_flag,restructuring_flag,seniority,industry,segment,exposure_class,dpd_last_12m,dpd_last_6m,ever_30_plus,ever_60_plus,ever_90_plus,dpd_trend,payment_ratio,missed_payments_count,partial_payment_flag,utilization_ratio,overlimit_count,recent_cash_flag,balance_volatility_12m,payment_volatility_12m,financial_stress_flag,returned_cheque_count,overdue_fee_count,behavior_segment
112,1,4831384,495522,23,1,276080,44698,0.95,Receivables,0,0,Senior,Construction,Other,Secured,0,15,0,0,0,-1,0.7346853862107762,3,0,0.611717754249256,0,0,0.40466465688551534,0.29078027619147273,0,0,0,Stressed
113,0,1924186,2275361,25,0,200048,10509,0.9014965289218402,Vehicles,0,0,Senior,Energy,Corporate,Unsecured,60,0,1,1,0,0,0.6309525148176054,0,0,0.8339082506201461,1,0,0.4554785056051013,0.6571856976516434,0,0,0,Good
114,0,1333585,590363,26,0,85934,8714,0.942095929393327,Vehicles,1,0,Senior,Construction,SME,Unsecured,45,30,1,0,0,1,0.7505870786743627,0,1,0.15341287623281047,0,0,0.5123530894909526,0.28718056852761836,0,0,1,Irregular
115,1,448453,267945,14,0,114373,25723,0.8023204215380431,PlantMachinery,0,0,Senior,Energy,Other,Secured,30,90,1,0,0,-1,0.8647864700351813,2,0,0.6939075943583272,0,0,0.35938749096798367,0.38372463389458294,0,0,0,Irregular
116,0,2016401,132587,5,0,44669,6171,0.95,Inventory,0,0,Senior,Retail,Mortgage,Unsecured,60,0,1,1,0,-1,0.5549821557061407,3,1,0.9071098888083764,1,0,0.32456647789693205,0.24369136104570419,0,0,0,Irregular
117,0,10389950,256896,8,0,21506,3810,0.95,Guarantee,1,0,Senior,Transport,Mortgage,Unsecured,45,0,1,0,0,-1,0.7651974137495682,1,1,0.5430521681517478,2,0,0.2623875603895605,0.14463694108442232,0,1,1,Stressed
118,1,821843,113801,14,1,50029,5302,0.9455771966178456,Vehicles,0,0,Senior,Services,SME,Secured,0,30,0,0,0,0,0.8675660261185477,1,0,1.0583890875120652,0,0,0.07927502398601827,0.33203849176183686,0,0,0,Stressed
119,0,825724,777863,22,0,117796,25975,0.8887994051281057,PlantMachinery,1,0,Senior,Construction,Mortgage,Unsecured,60,30,1,1,0,1,1.0889319820249734,3,0,1.087267922971004,0,0,0.40305103857730884,0.6857739359776092,1,0,1,Stressed
120,1,686190,1955079,8,0,887256,149685,0.05,Receivables,0,0,Senior,Construction,Mortgage,Secured,15,30,0,0,0,0,0.7874815290398938,1,0,0.9855470593963727,0,0,0.35429163846451645,0.9078351037073573,0,0,0,Good
121,0,737178,182212,22,0,65818,15242,0.9313924181134,Guarantee,0,0,Senior,Manufacturing,SME,Unsecured,45,0,1,0,0,0,0.6008195299781556,1,0,0.7373670004359957,0,0,0.16688014888729105,0.011064971255289269,0,0,0,Irregular
122,0,77242,968498,16,0,125295,12368,0.05,Receivables,1,0,Junior,Services,SME,Unsecured,60,0,1,1,0,0,0.8080679974604542,1,0,0.6223018292772066,0,0,0.4492329953116314,0.3473517208915552,0,0,2,Good
123,1,1803131,1848339,3,0,1381618,270070,0.3835456214773081,Property,0,0,Senior,Transport,Other,Partially Secured,0,15,0,0,0,0,0.7366861391819819,1,0,0.5323979249405757,0,0,0.30299870595266565,0.30362414404113197,0,0,0,Good
124,1,516302,727246,22,1,490912,26557,0.100613594369187,Inventory,0,0,Senior,Manufacturing,SME,Secured,0,60,0,0,0,0,0.9604357110114726,0,0,0.6329940321262171,0,0,0.4450783979601268,0.5527420969483908,0,0,1,Irregular
125,1,240322,124024,24,0,106711,18093,0.6312530687993609,PlantMachinery,0,0,Senior,Manufacturing,SME,Secured,0,0,0,0,0,-1,0.7824189347275541,0,0,0.9036319958643386,0,0,0.23125239911413611,0.38101463126478685,0,0,0,Good
126,1,2554047,1115521,33,0,512621,56537,0.8214269353696311,PlantMachinery,1,0,Senior,Energy,Corporate,Secured,15,45,0,0,0,0,0.30788667568414585,2,0,0.31768979433742595,1,0,0.1777653864047236,0.4501154259915682,0,0,0,Good
127,0,407575,686861,33,0,126018,9405,0.713885787891799,Guarantee,0,0,Senior,Transport,SME,Unsecured,45,0,1,0,0,0,1.588324900239561,1,0,0.7039926909400034,0,0,0.2209250296614596,0.5413459496846765,0,0,0,Good
128,0,857118,614058,30,0,226887,39784,0.7817068361649154,Receivables,0,1,Senior,Manufacturing,Corporate,Unsecured,60,90,1,1,0,-1,0.8784726583181859,0,1,0.8423821913036412,0,0,0.5349585536138922,0.2715030457950666,0,0,2,Irregular
129,1,5211834,399703,14,0,256273,14305,0.95,Vehicles,0,0,Senior,Retail,SME,Partially Secured,0,15,0,0,0,0,0.8678383020617157,0,0,0.4419878202719586,1,0,0.03249919279039254,0.5313866020234121,0,0,1,Good
130,1,293838,802483,18,0,660064,53634,0.05,Vehicles,0,0,Senior,Manufacturing,Corporate,Secured,15,0,0,0,0,1,0.5417180056005936,0,0,0.635990688157516,0,0,0.2256891084536779,0.3334622390523652,0,0,2,Stressed
131,1,259731,1277990,35,0,760826,94455,0.05,PlantMachinery,0,0,Junior,Construction,Other,Secured,15,15,0,0,0,0,0.5570861468076775,1,0,0.8571784160412814,0,0,0.30246217097469397,0.7345707716195425,1,0,1,Good
132,1,1574276,10116850,37,0,6332441,882513,0.05,Guarantee,1,0,Senior,Manufacturing,SME,Secured,0,0,0,0,0,1,0.8316102084653935,0,1,0.7821460910223669,0,0,0.35454361748755236,0.2654089314315531,0,0,0,Irregular
133,1,3796109,825352,6,0,467181,108223,0.90544054451545,Vehicles,1,0,Senior,Retail,Corporate,Secured,0,0,0,0,0,-1,0.917234266462328,0,0,0.5280475127373977,0,0,0.3386277752376748,0.42823161600704485,0,0,0,Stressed
134,1,249112,3844888,12,0,3365696,393834,0.05,PlantMachinery,1,0,Senior,Transport,SME,Secured,0,0,0,0,0,0,0.9904228278353504,1,0,0.41584623431077183,0,0,0.4484964827525929,0.16898689888172527,0,0,0,Good
135,0,1807923,1081144,36,0,157734,9500,0.9180086762544644,Property,1,0,Senior,Services,SME,Unsecured,90,0,1,1,1,-1,0.8974875314636521,0,0,0.36128450087831093,0,1,0.32283384904254075,0.16305679724855981,1,0,0,Irregular
136,1,2150045,653775,5,0,508341,123250,0.8208916557560423,Vehicles,0,1,Junior,Energy,SME,Secured,0,0,0,0,0,-1,0.6128115593663731,0,0,0.633113897063733,0,0,0.10194340964593235,0.2297711559362853,0,0,0,Good
137,1,153405,858895,33,0,642414,138864,0.05,Property,0,0,Senior,Retail,Mortgage,Secured,15,30,0,0,0,0,0.3491066781839902,3,0,0.7630595927893313,2,0,0.4528177093215894,0.5285933549195733,0,0,2,Good
138,0,2672436,190249,33,1,10348,988,0.95,Guarantee,0,0,Junior,Construction,SME,Unsecured,30,15,1,0,0,0,0.829955530124359,1,0,0.6297028154935674,0,0,0.349321570645353,0.4565308200284382,0,1,1,Good
139,1,2889534,1021156,3,0,875121,133967,0.7435039698442725,Inventory,0,1,Senior,Construction,Corporate,Secured,0,0,0,0,0,0,0.7432050658781744,0,0,0.4512533118325731,1,1,0.26769985451862294,0.5714622406236299,0,0,0,Good
140,0,880472,81530,7,1,18814,1525,0.95,Property,1,1,Senior,Manufacturing,Corporate,Unsecured,90,30,1,1,1,0,0.5974856551775429,2,1,0.7807689336347069,0,0,0.6176676289436416,0.46000427913468217,0,0,1,Irregular
141,0,4207361,282396,7,0,112898,27223,0.95,Inventory,1,0,Senior,Manufacturing,Corporate,Unsecured,90,15,1,1,1,0,1.0156116448211252,1,0,0.6188945225333526,0,0,0.1489685791022475,0.7001879849479066,0,1,0,Stressed
142,1,3746960,823095,4,0,671722,102938,0.8482012084463137,Property,0,0,Junior,Manufacturing,SME,Partially Secured,0,60,0,0,0,1,0.5348846501640023,3,0,0.4224837537630652,1,0,0.3424972183545629,0.17327701779525576,0,0,1,Good
143,1,1333233,2712497,17,0,1164569,168091,0.2525852570405923,Vehicles,0,0,Senior,Manufacturing,SME,Secured,15,15,0,0,0,0,0.9733937678913165,3,0,0.36208954928079357,2,1,0.3279254559239474,0.4541501493736239,0,0,0,Stressed
144,1,765706,3518997,3,0,2498088,539017,0.05,Property,0,0,Senior,Transport,Corporate,Secured,0,0,0,0,0,-1,0.5679724049965037,4,0,0.5747609604687293,1,0,0.057068895164363365,0.7658723277485655,0,0,0,Good
145,1,454599,562304,23,0,446746,33862,0.0917621904139692,Vehicles,0,0,Senior,Energy,SME,Partially Secured,0,0,0,0,0,-1,0.8768177371166662,1,0,0.552246797555409,0,0,0.12980176988888464,0.48135311495915817,0,0,0,Good
146,1,1158268,865695,39,0,738653,75983,0.4278785220691584,PlantMachinery,1,0,Senior,Manufacturing,SME,Secured,0,15,0,0,0,0,1.0367948644037244,1,0,0.5574521782840545,1,0,0.32322300709883334,0.5403783816472139,0,1,1,Good
147,1,2126012,2153917,9,0,1406826,276484,0.4683275541248121,PlantMachinery,1,0,Junior,Transport,SME,Secured,30,0,1,0,0,0,0.7824133368795452,2,0,1.0408747140007266,0,1,0.33207034545171565,0.813973314578198,0,1,0,High-Risk
148,1,869630,168983,13,0,131022,22639,0.8753688350217909,Inventory,1,0,Senior,Services,Mortgage,Secured,15,0,0,0,0,-1,1.1879839669013643,0,0,0.75019939935138,0,0,0.36472940855410735,0.07353836850670253,0,0,0,Irregular
149,1,133585,1138500,28,0,1007362,82407,0.05,Receivables,0,0,Senior,Energy,Mortgage,Secured,0,0,0,0,0,-1,1.2335772651187007,1,1,0.7075805945723291,0,0,0.283195372199398,0.7873581168308172,1,0,0,Irregular
150,1,4276792,293407,4,0,238810,22002,0.94930592836874,Guarantee,1,0,Senior,Energy,Mortgage,Secured,0,0,0,0,0,-1,0.8974350000039311,3,0,0.5170472264487357,0,0,0.24327084219332565,0.542598640635555,0,0,2,Stressed
151,0,1454573,603796,32,0,198566,44869,0.8943353135250001,Property,0,1,Senior,Services,Corporate,Unsecured,60,0,1,1,0,0,0.9582770741180546,0,0,0.7623101692388898,0,0,0.4496877181854745,0.28022149068808194,0,0,0,Irregular
152,1,822723,440239,16,0,265746,57067,0.7463556993058418,Vehicles,0,0,Junior,Transport,Mortgage,Partially Secured,0,0,0,0,0,-1,1.0621417732633038,1,1,0.5296147061942251,0,0,0.07788633395946892,0.6729038188168461,0,0,0,Irregular
153,1,2833882,1177488,7,0,524976,27811,0.824563972670704,Receivables,1,1,Junior,Energy,SME,Partially Secured,0,0,0,0,0,-1,0.9588852744970979,2,0,1.1242769710807652,2,0,0.47138869825912877,0.24503724963495194,0,0,0,Good
154,1,5524142,1336191,33,0,1179875,283525,0.837739507782385,PlantMachinery,0,0,Senior,Energy,SME,Partially Secured,15,15,0,0,0,0,0.9374486435197087,1,1,1.029597713597214,0,0,0.15777712180496006,0.5878432183256002,0,0,0,Stressed
155,0,72990,1943860,34,0,247557,41177,0.05,Vehicles,1,0,Senior,Energy,Corporate,Unsecured,120,15,1,1,1,0,0.7451861194447824,1,0,0.32605545689041904,0,0,0.20862352439005077,0.10262612915876884,0,0,0,Good
156,1,1856611,1069838,36,0,519494,74935,0.7605535031301657,Vehicles,0,0,Senior,Transport,SME,Partially Secured,0,0,0,0,0,0,0.5125287649644575,0,0,0.4198588442701954,0,0,0.30930653915785844,0.11810761310480561,0,1,0,Irregular
157,0,288759,881005,12,1,169508,20530,0.4840749552394904,Receivables,0,0,Senior,Energy,Mortgage,Unsecured,30,0,1,0,0,0,0.5719809173501046,1,0,1.049928835049653,0,0,0.2652172797279513,0.4007784300365889,0,0,2,Irregular
158,0,1980996,5606438,33,0,2023883,253310,0.1062208101379306,Vehicles,0,0,Senior,Transport,Corporate,Unsecured,45,0,1,0,0,-1,1.326473471752304,2,0,0.5930804113115943,0,0,0.21432899274626904,0.4766222794015534,0,1,1,High-Risk
159,1,1366724,136380,29,0,60714,9041,0.95,Receivables,0,1,Senior,Manufacturing,Corporate,Secured,0,0,0,0,0,1,0.9144917915610001,0,0,0.7517160512423876,1,0,0.49457929669328593,0.29086445793661364,0,0,1,Irregular
160,0,2270990,4709869,20,0,349201,32166,0.8603978881456986,Property,0,0,Senior,Manufacturing,Corporate,Unsecured,30,0,1,0,0,0,0.8008633037217336,0,0,0.543295514355356,0,0,0.49863985167046687,0.13823512841820434,1,0,0,Good
161,1,729965,530298,7,0,441581,33690,0.441218414581521,Property,0,0,Senior,Retail,Corporate,Partially Secured,0,0,0,0,0,1,1.1026654518235819,0,0,0.0,0,0,0.6977685352705033,0.1264561659433871,0,0,0,Irregular
162,1,184750,1366797,19,0,1198566,194409,0.05,Property,1,0,Senior,Retail,SME,Partially Secured,30,15,1,0,0,1,0.7001084054276341,1,0,0.35741352028081097,0,0,0.36970443004214004,0.11147436936954447,0,0,0,Good
163,1,766532,509800,13,1,296914,41755,0.667125442903884,PlantMachinery,0,0,Senior,Services,Mortgage,Secured,30,0,1,0,0,0,0.9666216534826375,0,0,0.7331826602756939,0,0,0.25358185537630573,0.6839863411223688,0,0,0,Good
164,1,1806402,336786,7,0,204304,37877,0.9078682375240948,Guarantee,0,0,Senior,Retail,SME,Partially Secured,15,0,0,0,0,-1,0.8654384067120076,0,0,0.6382428575020649,0,0,0.3348858093445408,0.3391255054047908,0,0,1,Irregular
165,1,3319724,1242995,39,0,742972,110357,0.8094374713078557,Receivables,0,0,Junior,Manufacturing,Corporate,Partially Secured,0,0,0,0,0,0,0.9420055002207205,1,0,0.5736593446795,0,0,0.587470228336517,0.6284452959791788,0,0,1,Good
166,0,372565,2295224,23,0,407504,52357,0.05,Property,1,0,Senior,Services,SME,Unsecured,45,15,1,0,0,-1,0.7827180261412287,2,0,0.6398818836703599,0,0,0.3352557110986013,0.051433759803961476,0,0,0,Good
167,1,3358686,1227277,26,0,769046,91294,0.7982091806140854,PlantMachinery,0,0,Senior,Manufacturing,SME,Secured,0,30,0,0,0,1,0.6570611385419238,0,0,0.34807155805162593,1,0,0.2209147886271201,0.039065660743959285,0,0,0,Good
168,1,629151,401785,32,0,236100,39068,0.6868287581200698,PlantMachinery,1,0,Senior,Energy,SME,Partially Secured,0,30,0,0,0,0,0.6854257853720715,0,0,0.3111763629525855,0,0,0.22844588318893305,0.06015714662706956,0,0,0,Good
169,1,1727956,38743945,18,0,27544399,2912690,0.05,Guarantee,0,1,Senior,Construction,SME,Partially Secured,0,15,0,0,0,1,0.6932231595479406,0,0,0.1634397359942853,1,0,0.2888538250704518,0.366768558044412,0,1,1,Irregular
170,1,722235,2726232,24,0,1759146,375648,0.05,PlantMachinery,0,0,Junior,Construction,SME,Secured,15,0,0,0,0,0,0.8494059375355688,2,0,0.6720951290565614,0,1,0.24582402454441568,0.48435909543508815,0,1,1,Stressed
171,0,1442907,2036364,4,0,187110,39053,0.8973897832639248,Property,0,0,Senior,Transport,Corporate,Unsecured,30,0,1,0,0,0,0.5387729639052113,3,0,0.894767714640733,0,0,0.2158558400795285,0.3377146005131747,0,1,0,Good
172,1,2934001,494716,21,0,298564,53378,0.9164328846513684,Vehicles,0,0,Senior,Retail,Mortgage,Secured,0,45,0,0,0,0,0.6005142769955814,0,0,0.875112716006321,0,0,0.15490479785850406,0.2080358212690639,0,0,1,Good
173,1,352563,366706,39,0,231119,29385,0.42780722877897,Guarantee,0,0,Junior,Manufacturing,SME,Secured,15,0,0,0,0,0,0.8771048595058404,0,0,0.9210711818964049,0,0,0.4144842828801214,0.44052766784681285,0,0,0,Good
174,1,609317,536154,4,0,224105,38195,0.6948878826620626,Property,0,0,Senior,Manufacturing,Mortgage,Secured,0,90,0,0,0,0,0.8244649911172169,1,1,0.1506720961108381,0,0,0.19387324016455512,0.3533561554520656,0,0,0,Irregular
175,1,1446941,2396565,13,0,2067974,360595,0.05,Guarantee,0,0,Senior,Transport,Corporate,Secured,30,15,1,0,0,0,0.8880463068513397,1,1,0.5341589605419065,1,0,0.1997292110848839,0.47125633985582543,0,0,0,Irregular
176,1,13277529,245324,35,0,101879,18897,0.95,Guarantee,1,0,Senior,Services,SME,Secured,0,15,0,0,0,1,0.8409912931333782,2,0,0.769920113945969,0,1,0.33165901394726455,0.09715594060376037,0,0,0,Good
177,0,507275,225252,11,0,57335,7241,0.9012488295303336,PlantMachinery,0,0,Senior,Construction,Corporate,Unsecured,30,0,1,0,0,0,1.3537900413776427,0,0,0.6580826105688226,1,0,0.46102287952035104,0.39493546816321823,0,1,1,Good
178,1,9249997,1320475,27,0,725118,96838,0.9320778158090214,Inventory,0,0,Senior,Retail,Mortgage,Partially Secured,0,15,0,0,0,1,0.8753476867981747,5,0,0.552363438375985,0,0,0.2704954357644377,0.4895537299034669,0,0,1,Irregular
179,0,8925503,1036246,8,0,412300,95713,0.95,Property,0,0,Senior,Retail,SME,Unsecured,90,0,1,1,1,1,0.7741840701025449,0,0,0.8593188422237286,0,0,0.08560535148657311,0.45531980090311513,0,0,0,Irregular
180,1,1091091,312592,13,1,220329,15891,0.8126297439901896,Property,0,0,Junior,Retail,Corporate,Secured,0,0,0,0,0,0,0.8702263570723019,2,0,1.1089704547278507,0,0,0.17324819878894962,0.38617926875974556,0,0,0,Stressed
181,1,892558,219624,29,0,165481,12629,0.8287483838585279,Vehicles,0,0,Senior,Retail,SME,Secured,0,0,0,0,0,0,1.053991008502066,1,0,0.23522930562482425,0,0,0.4393049403019509,0.33791206690682857,0,0,0,Good
182,1,601953,3547262,10,0,2536649,629400,0.05,Property,1,0,Senior,Manufacturing,SME,Secured,0,45,0,0,0,0,0.840074322124507,1,0,1.0234017772464672,0,0,0.08204690786296334,0.3913981984918012,1,0,1,Irregular
183,0,1123318,1080251,33,0,135175,23611,0.9006835108135007,Property,0,0,Junior,Energy,Mortgage,Unsecured,60,0,1,1,0,0,0.9869456717272491,3,0,0.5581861461746218,1,0,0.19142463278039829,0.557044135615686,0,0,0,High-Risk
184,0,294572,162772,29,0,41182,5836,0.8800089621552626,PlantMachinery,1,0,Junior,Services,Corporate,Unsecured,60,0,1,1,0,-1,0.9292091928804432,1,0,0.6804235660784954,0,0,0.022751344393383055,0.48082121380565684,0,1,2,Stressed
185,1,1114326,175784,7,0,117868,8722,0.9020520027352856,Guarantee,0,0,Senior,Retail,Corporate,Secured,0,0,0,0,0,0,0.7919168846314711,0,0,0.6039232588298002,0,0,0.04109205064698068,0.31728714798241203,0,0,0,Stressed
186,0,5372910,490086,17,0,175321,31345,0.95,Guarantee,1,0,Senior,Services,Corporate,Unsecured,30,15,1,0,0,1,0.8721751597763904,1,0,0.3587915214779704,0,0,0.09360290228418341,0.2920948600436648,0,0,0,Irregular
187,0,652727,1633321,4,1,273875,56177,0.6664792478325547,Guarantee,1,0,Senior,Construction,Corporate,Unsecured,45,15,1,0,0,-1,1.1697844228384153,1,0,0.6911722066346149,0,0,0.3390449751983983,0.5053690640430609,0,1,0,Good
188,1,945317,1403542,17,0,671853,104968,0.4003228546614522,Guarantee,1,0,Senior,Transport,Corporate,Secured,15,15,0,0,0,0,0.8986156590075929,1,0,0.7762270810100147,0,0,0.1443335155837071,0.35835362379867214,0,0,0,Good
189,1,219445,2532826,33,0,2042282,122243,0.05,PlantMachinery,0,0,Senior,Transport,Corporate,Secured,15,0,0,0,0,1,0.6527957951657859,1,0,0.49725127287737114,0,0,0.14378165735498608,0.7576879216925321,0,0,0,Good
190,1,1748138,141579,22,0,78083,11878,0.95,Inventory,0,0,Senior,Retail,Corporate,Secured,0,0,0,0,0,0,0.7860979145734249,0,0,0.12417663706431314,0,0,0.21114620631413522,0.3715324646642113,0,0,1,Irregular
191,1,1566699,933066,5,0,733184,59045,0.5697073911453316,Guarantee,1,0,Junior,Retail,Corporate,Partially Secured,0,15,0,0,0,0,0.4271505500534389,0,0,0.6866751955718801,0,0,0.5292783509501464,0.2360235882424377,1,0,1,Irregular
192,0,1281705,3500797,12,0,902380,123170,0.392051993243375,Guarantee,1,0,Senior,Construction,SME,Unsecured,60,0,1,1,0,0,0.877479741350576,0,1,0.9484767675348008,0,0,0.16233696694344588,0.6116480479105542,0,0,0,High-Risk
193,0,968179,3159997,28,0,1041175,112998,0.05,PlantMachinery,1,0,Junior,Retail,Corporate,Unsecured,60,60,1,1,0,0,1.1124124687565629,0,1,0.6237928329882001,0,0,0.40314178305401194,0.5841154042711753,0,0,0,Irregular
194,1,897386,1082518,12,0,585281,44562,0.3974510411350299,Guarantee,1,0,Junior,Retail,Mortgage,Secured,30,15,1,0,0,-1,0.5817188463732292,0,0,0.5074699022582174,0,0,0.6072033705064351,0.3794239557029223,0,0,0,Stressed
195,1,1986530,9653396,15,0,5921858,352286,0.05,Guarantee,0,0,Senior,Construction,Corporate,Secured,0,0,0,0,0,1,0.8799465469016098,1,1,0.8574729254146192,0,0,0.42505778562378654,0.46660353665545246,0,0,0,Good
196,1,1168443,1425757,23,0,683537,116042,0.5143152040792747,Receivables,1,0,Junior,Construction,SME,Partially Secured,0,0,0,0,0,0,1.0470863611738572,1,0,0.5919070419679046,1,0,0.2287631392234361,0.685683097499215,0,0,0,Stressed
197,0,1647833,2296785,36,0,697012,114692,0.6466146751521544,Guarantee,0,0,Senior,Manufacturing,Corporate,Unsecured,30,30,1,0,0,0,1.0682277266392968,1,0,0.5505454418691156,0,1,0.24342928182707835,0.46764447433377154,0,0,0,Good
198,0,1491037,765965,34,0,201157,16480,0.8761419066059394,Vehicles,1,0,Senior,Services,Corporate,Unsecured,60,0,1,1,0,0,1.1059602344551662,1,0,0.6055424468398898,0,0,0.3724139651167411,0.3871832604153407,0,1,0,Good
199,0,3698460,308947,11,1,24583,5741,0.95,Property,1,0,Senior,Retail,SME,Unsecured,60,0,1,1,0,-1,0.47634923373089927,2,0,0.5504723331984789,1,0,0.4318029786448542,0.548500834331467,0,0,0,High-Risk
200,0,2366669,278526,32,0,70749,15911,0.95,Property,1,0,Senior,Construction,SME,Unsecured,45,15,1,0,0,1,0.950986190922362,2,0,0.6183200501053406,0,0,0.16005641010304206,0.4297702627591003,0,0,2,Good
201,1,1458416,890712,3,0,528927,54909,0.674977509846299,Receivables,0,0,Senior,Construction,Mortgage,Secured,30,0,1,0,0,0,0.5488869629810789,2,1,0.7300072731738143,0,0,0.16054037290616813,0.27187847492622214,0,0,0,Good
202,1,5489907,578010,14,0,238033,35903,0.95,Vehicles,1,0,Senior,Energy,Corporate,Partially Secured,0,30,0,0,0,-1,0.6503335726855057,1,0,0.9447194038093782,0,0,0.41775311536774107,0.4878052013907545,0,0,0,Stressed
203,1,1830809,104250,37,0,58851,8905,0.95,Receivables,1,0,Junior,Services,Mortgage,Secured,0,0,0,0,0,1,1.0142244519217012,1,0,0.10418662505527632,0,1,0.2301295849396269,0.2697744767294314,0,0,0,Irregular
204,0,4434665,236009,26,1,44256,3807,0.95,Receivables,0,1,Senior,Energy,Corporate,Unsecured,60,30,1,1,0,0,0.8816094243703234,0,0,0.5307400322445551,0,0,0.30279390076457446,0.6153927935157942,0,0,0,Good
205,1,2206554,513885,12,0,271880,35110,0.8926969383028922,Guarantee,0,0,Senior,Retail,SME,Secured,30,0,1,0,0,0,0.9952672148478747,1,0,0.9942646762665108,0,0,0.4135014699622329,0.3686866155207289,0,0,1,Irregular
206,1,190628,1623357,26,1,856751,152113,0.05,Vehicles,0,0,Senior,Construction,SME,Secured,0,0,0,0,0,0,0.6641766790396603,1,1,0.551515529584404,1,0,0.32007548064934055,0.026547157992002468,0,0,2,Stressed
207,1,4434097,716632,20,0,379836,57015,0.9271957740211818,Property,1,0,Senior,Retail,Corporate,Partially Secured,0,45,0,0,0,-1,1.1447206220325752,1,0,0.9274287622376726,0,0,0.38574775489059854,0.42534987548207703,0,0,1,Irregular
208,0,1376667,673827,10,0,249802,31541,0.8414569391145426,Property,0,0,Senior,Transport,Mortgage,Unsecured,30,15,1,0,0,0,0.9876667867682101,1,0,0.6977124224725285,1,0,0.2504855342601303,0.4872121747891226,0,0,0,Stressed
209,1,1141718,246322,15,0,133295,18362,0.8993332854522745,Vehicles,1,0,Junior,Transport,SME,Secured,0,0,0,0,0,-1,1.027859623858692,1,1,0.9967276788229492,0,0,0.5155044441827499,0.7530044376972299,0,0,1,Good
