cust_id,age_years,monthly_income,loan_amount,property_value,monthly_instalment,dbr_ratio,tenure_months,dpd_30plus_12m,dpd_60plus_12m,dpd_max_12m,base_pd,default_flag,flood_index,heat_index,storm_index,drought_index,sealevel_index,carbon_index,emissions_intensity_idx,transition_risk_idx,greeninv_risk_index,governance_risk_index,ndvi_vulnerability,vuln_index_from_raw,VULNCI,PCCI,TCCI,PCI,CHRC,segment,RCI,RSI
80,40,21825.859039,221006.12523,297133.09881,102691090.25,470501.94021,25,0,0,41,1882.2537608,1,26.957496279,60.180449206,31.869624415,96.864524763,26.64945859,40.53101372,55.378329917,45.517007145,18.371041189,79.682758637,65.550761204,39.669189967,39.669189967,53.968023666,47.142116927,46.92644352,46.92644352,SME,60.330810033,50.555070297
81,40,20238.871623,133177.98366,230928.86179,38819962.641,191808.92771,168,0,0,54,767.55971083,1,73.469280894,39.755249885,14.382163109,38.466360304,93.551956094,70.469283569,63.470627717,47.098868852,2.3692908697,85.467057931,53.793765744,42.535564629,42.535564629,41.518263548,60.346260046,48.133362741,48.133362741,Retail,57.464435371,50.932261797
82,25,26744.284494,495914.1821,797372.38987,107532952.8,402078.25648,156,0,0,76,1608.7690259,1,60.138623626,84.747751546,54.474466061,66.45170378,51.406199555,44.260128657,64.744065283,92.415441293,2.5156829972,9.4223113731,45.893533062,66.453613744,66.453613744,66.453136253,67.139878411,66.68220947,66.68220947,Corpor,33.546386256,66.796507332
83,49,13238.938742,186776.41333,242354.54923,56131354.345,423986.81223,63,1,0,25,1696.0972489,1,50.793388067,79.155156203,61.660005013,80.825858074,34.371371404,84.662982379,45.932315663,64.15297396,95.421700622,93.163525965,80.922851712,63.869516427,63.869516427,68.108601839,64.916090667,65.631402978,65.631402978,SME,36.130483573,66.512346253
84,64,23551.95504,116154.74243,149131.02571,35707302.177,151610.7776,86,0,0,38,606.67111041,1,18.745171418,12.058078195,17.273288313,84.821504378,65.197193576,69.606279559,24.624794722,67.569920677,62.17202344,21.935988776,74.134182232,16.025512642,16.025512642,33.224510576,53.933664986,34.394562735,34.394562735,Retail,83.974487358,43.579087781
85,25,5045.6936541,279637.32251,352590.48442,117736479.2,2333405.2217,139,1,0,29,9333.7948869,1,57.800780842,23.284752504,77.824799553,85.426283884,89.271592186,24.85588144,73.083933489,17.396669718,78.560775518,4.3268555542,51.376929879,52.970110967,52.970110967,61.084154196,38.445494883,50.833253348,50.833253348,Corpor,47.029889033,49.764824539
86,22,13579.766663,171707.31716,210964.08503,261288665.97,1924102.7659,95,0,1,43,7696.6690637,1,8.2899841946,44.533028407,76.362263574,52.591365646,54.44330764,32.732097711,41.181816347,30.126542621,13.906262349,46.168598556,8.1032507122,43.061758725,43.061758725,45.444160455,34.680152227,41.062023802,41.062023802,SME,56.938241275,40.062156341
87,23,14459.389857,137671.18719,175974.52876,20821330.507,143998.67984,90,0,0,39,576.22871936,1,15.705119236,9.8886626773,83.9878842,6.41710239,80.141683412,96.719112573,57.192807784,12.726406357,95.83617202,75.710307783,8.2535256399,36.527222038,36.527222038,28.999692126,55.546108905,40.357674356,40.357674356,Retail,63.472777962,42.272900515
88,59,19281.313965,290844.15,437646.21239,204857542.48,1062466.7118,224,1,0,23,4250.0048472,1,83.889985853,40.753070824,10.305636958,48.146094475,17.005779431,71.238131309,59.169027861,40.070552542,80.896368227,59.765486419,53.500620695,44.982897878,44.982897878,45.773697027,56.825903904,49.19416627,49.19416627,Corpor,55.017102122,51.299800466
89,53,23159.316375,311679.80832,381226.56625,45983716.423,198553.85918,110,1,1,90,794.75543673,1,96.55586849,40.113199642,96.306303213,47.243044781,32.121502282,26.660080859,25.922343135,88.253756496,49.475315353,28.652799339,67.377113807,77.658457115,77.658457115,70.054604032,46.945393497,64.886151548,64.886151548,SME,22.341542885,58.499998764
90,54,23344.319862,87647.95009,149974.30443,22072340.757,94551.226542,285,0,0,7,378.24690617,1,96.92250879,84.929497214,11.499594199,53.874193854,17.717379821,83.667988214,46.459400398,13.919270295,33.22859758,60.558113409,62.683146587,64.450533401,64.450533401,61.806448514,48.015552969,58.090844961,58.090844961,Retail,35.549466599,54.911000741
91,48,8534.8786623,476700.4867,675017.12746,218570610.38,2560910.5767,90,1,0,78,10244.110307,1,21.542187734,60.355259036,93.173287343,18.814193294,91.304646712,87.26292178,78.950921469,90.820811316,8.7705483427,53.496478801,44.575573155,58.356911371,58.356911371,48.471231852,85.678218189,64.168787137,64.168787137,Corpor,41.643088629,67.07472502
92,38,10640.617589,136734.81902,206008.24815,46728143.543,439148.79143,28,0,0,36,1756.8111657,1,55.232982058,95.12654196,57.207107753,21.609884501,33.557342249,21.985713602,4.3019870995,89.626234607,90.264483611,66.288720327,98.842383153,69.188877257,69.188877257,57.294129068,38.637978436,55.040328254,55.040328254,SME,30.811122743,47.966053752
93,43,28285.887187,381163.13462,617531.83858,113058136.39,399698.03898,228,0,0,86,1599.3081559,1,51.557848183,42.099816189,26.939046942,62.065314036,62.494545383,49.94722032,89.122172259,5.9743998107,36.004572315,37.954176962,84.742134716,40.198903771,40.198903771,45.665506338,48.347930796,44.737446968,44.737446968,Retail,59.801096229,47.006718567
94,48,29224.34141,370461.32339,630678.36295,123220805.39,421637.57828,216,0,0,63,1686.9283131,1,47.880107211,3.1556811649,27.163133444,68.348165462,94.057510188,76.426022244,10.015584575,43.980082707,82.262609387,26.845475985,65.259836917,26.066307273,26.066307273,36.63677182,43.473896508,35.392325201,35.392325201,Corpor,73.933692727,40.055334164
95,37,13182.833967,152917.82212,193354.60686,32844505.374,249146.0141,276,0,1,66,996.98005641,1,36.352993944,71.879057935,29.32782874,33.41797546,41.50374583,80.297614192,31.376941921,11.496311706,36.081648595,46.762947459,23.667819053,45.85329354,45.85329354,42.74446402,41.056955939,43.218237833,43.218237833,SME,54.14670646,41.90070998
96,64,18100.572128,222283.2162,274764.28641,72517896.134,400638.69595,157,0,0,48,1602.8427838,1,90.148660541,3.2255885191,90.745076584,62.888373877,13.113154029,25.52040515,16.054108297,3.3601210453,84.291498037,84.539689473,98.950048606,61.373108548,61.373108548,61.75192488,14.978211497,46.034414975,46.034414975,Retail,38.626891452,38.365068189
97,25,25021.935651,291599.87916,481116.54774,225571858.89,901496.43911,43,1,0,8,3606.0337564,1,77.368701505,45.060353563,16.736063431,61.447824747,42.343016108,62.875613431,78.770250268,5.1532438491,14.902232843,96.202451503,88.059986685,46.388372833,46.388372833,50.153235812,48.933035849,48.491548165,48.491548165,Corpor,53.611627167,49.543135831
98,63,27870.021116,215234.58958,338150.70696,212511467.74,762509.17377,210,1,0,42,3050.2886951,1,61.788307293,93.354729167,10.188505286,17.195141711,64.243642776,55.8715967,13.988541788,40.936203487,67.844202416,86.796707916,49.959778669,55.110513916,55.110513916,45.631670865,36.932113992,45.891432924,45.891432924,SME,44.889486084,41.281892428
99,24,26988.100582,144803.58759,180603.99702,52320172.729,193863.85704,133,1,0,46,775.73142816,1,59.94326151,97.798016388,13.453645818,99.584482796,9.2786364257,26.7616475,81.981747388,88.836083189,49.682605127,4.6253980836,99.9734296,57.064974572,57.064974572,67.694851628,65.859826026,63.539884075,63.539884075,Retail,42.935025428,66.777338827
100,33,28570.651305,294367.14982,478864.49836,67676522.922,236874.27423,237,0,0,40,947.73709693,1,43.013913021,65.925346338,56.853745435,35.264576296,53.187230555,29.93364362,86.097194953,82.841157424,65.552304732,45.987729938,8.6660790257,55.264334932,55.264334932,50.264395273,66.290665333,57.273131846,57.273131846,Corpor,44.735665068,58.277530303
101,28,10861.249031,158072.41828,238561.75709,31879097.525,293512.26028,140,0,0,69,1174.4630411,1,76.55972119,19.614571659,60.788697237,8.3650282584,3.8810923463,99.867110257,85.454864567,22.337887203,56.816345919,94.183508959,24.075154657,52.320996695,52.320996695,41.332004586,69.219954009,54.290985097,54.290985097,SME,47.679003305,55.275979298
102,43,28157.138313,97010.844282,128150.97781,101500889.95,360480.1341,161,0,1,0,1441.9205364,1,34.459565836,5.0091017969,65.752242529,95.468523796,93.773391936,71.404507733,91.503096628,91.226799507,13.952120347,61.141109304,98.815296357,35.073636721,35.073636721,50.172358489,84.711467956,56.652487722,56.652487722,Retail,64.926363279,67.441913223
103,44,22054.126237,429669.84541,713853.70937,74895414.074,339598.1925,120,0,0,24,1358.53677,1,48.749304959,92.521729879,64.824207826,86.616289592,74.681201903,44.907225156,11.803295463,69.572908012,75.16047603,70.795687893,74.391996139,68.698414221,68.698414221,73.177883064,42.094476211,61.323591165,61.323591165,Corpor,31.301585779,57.636179637
104,23,18158.979372,332034.3785,382866.9215,69451932.125,382466.05552,193,0,1,3,1529.8822221,1,81.698029512,62.999823783,45.855613868,84.500625008,93.544069445,10.83459903,48.021866521,47.415759438,98.634600197,14.686651574,18.104374898,63.517822387,63.517822387,68.763523042,35.424074996,55.901806809,55.901806809,SME,36.482177613,52.093799019
105,59,25107.216708,360859.40131,618381.93649,80241368.678,319594.83845,225,0,0,22,1278.5113538,1,77.285720012,10.249887663,89.936856739,26.188290701,56.374930055,87.263810495,51.251079072,8.292484493,68.517471198,81.558290962,6.6272402881,59.157488138,59.157488138,50.915188779,48.935791353,53.002822757,53.002822757,Retail,40.842511862,49.925490066
106,32,23979.134655,408946.82468,506794.80857,158737303.82,661980.95178,250,0,0,26,2648.0798071,1,93.000296876,60.968106752,10.817657248,93.573619914,33.338070638,66.914462484,98.452713341,27.017075452,94.523725007,39.955769479,81.136833411,54.928686959,54.928686959,64.589920198,64.128083759,61.215563638,61.215563638,Corpor,45.071313041,64.359001978
107,22,9285.0716214,299964.46406,512670.47229,64588895.81,695620.86803,35,0,1,49,2782.7774721,1,72.446766589,3.7352298154,60.171474493,12.322432036,65.505770431,39.93519186,83.457541885,93.476324924,46.937507694,10.497221188,86.614795402,45.451156966,45.451156966,37.168975733,72.289686223,51.636606307,51.636606307,SME,54.548843034,54.729330978
108,21,15570.566752,56840.878958,98297.123405,29525904.53,189626.39575,45,1,0,43,758.763583,1,82.974582422,15.06063554,31.350318878,99.252430536,78.050392587,74.878402567,28.274787148,93.369721551,59.015521733,53.215510724,41.6988404,43.12851228,43.12851228,57.159491844,65.507637088,55.265213737,55.265213737,Retail,56.87148772,61.333564466
109,48,17348.58192,210472.77726,321692.86725,88977309.111,512879.43602,167,1,0,90,2052.0577441,1,70.065396139,23.941048724,26.870826911,2.0572737558,2.0874782465,82.486992632,38.237761636,77.040473325,95.386804757,4.8601324437,81.604107725,40.292423925,40.292423925,30.733636383,65.921742531,45.649267613,45.649267613,Corpor,59.707576075,48.327689457
110,54,25842.675737,281795.75865,332642.76884,546836494.45,2116021.1892,133,0,0,90,8464.6247569,1,16.896681115,13.843789045,25.567991822,21.675717784,85.503549152,55.311677582,31.627333676,20.999960322,39.716346166,7.9857473727,22.731483285,18.769487327,18.769487327,19.496044941,35.979657193,24.748396487,24.748396487,SME,81.230512673,27.737851067
111,64,13062.835177,199797.59586,298307.6393,204254558.38,1563631.1383,203,0,0,62,6254.8965532,1,99.740740168,27.710054163,18.592607672,6.4650265966,38.58033591,63.280672277,17.456252617,55.537110753,0.9561346378,34.686447331,72.299989732,48.681134001,48.681134001,38.12710715,45.424678549,44.0776399,44.0776399,Retail,51.318865999,41.77589285
112,58,17797.243224,398434.70514,587200.6734,169066594.81,949959.45542,59,1,1,41,3800.0838217,1,30.110977101,42.697796552,96.855987003,8.7464153767,57.458836399,17.332604551,63.303575921,96.265973873,98.72284357,21.72994616,26.272179722,56.554920219,56.554920219,44.602794008,58.967384781,53.375033003,53.375033003,Corpor,43.445079781,51.785089395
113,55,11161.749613,429396.34548,632586.45761,136487249.87,1222812.3243,252,0,0,32,4891.4412971,1,89.969173796,82.193795126,5.6795784505,91.211579321,15.600134293,28.604543349,10.206645681,39.744524425,68.503475166,78.216905124,54.358670488,59.280849124,59.280849124,67.263531673,26.185237818,50.909872872,50.909872872,SME,40.719150876,46.724384746
114,61,10054.096034,87009.474228,134102.85378,35536350.894,353451.47664,126,0,0,67,1414.2079066,1,28.082371713,70.921675232,6.8057707977,33.920256514,65.049085976,20.889149001,97.789628571,98.723705998,96.749869548,75.973710069,31.621252652,35.269939248,35.269939248,34.932518564,72.467494523,47.556650778,47.556650778,Retail,64.730060752,53.700006544
115,27,23216.712767,59158.978623,90439.121524,25031616929,107817231.41,99,1,0,60,431269.28563,1,83.492604946,38.289650669,70.09948499,99.003018416,64.784300746,0.6665681489,27.672322397,92.42214621,19.993333751,24.797747051,26.488640811,63.960580202,63.960580202,72.721189755,40.253678919,58.978482959,58.978482959,Corpor,36.039419798,56.487434337
116,22,6429.5880625,386935.59418,510337.12126,68563998.917,1066382.4533,33,1,0,0,4265.5298132,1,77.874593227,63.049536757,69.43904995,72.348060692,91.596085043,61.694618897,33.849476953,10.653735069,44.428865844,56.508821598,17.791967606,70.121059978,70.121059978,70.677810156,35.399276973,58.732715702,58.732715702,SME,29.878940022,53.038543565
117,45,23991.310813,210692.4111,356956.23346,124586856.85,519299.9158,173,1,0,52,2077.5116632,1,24.750534841,51.939220331,49.405412679,28.864968242,16.398325376,58.259674278,62.314680847,28.838116257,29.110503662,38.018425927,4.914038023,42.031722617,42.031722617,38.740034023,49.804157127,43.525304589,43.525304589,Retail,57.968277383,44.272095575
118,39,22098.543129,214834.62538,281357.9937,59800888.469,270610.09461,274,0,0,89,1082.9743784,1,8.7824346963,60.303513356,14.563341346,50.478598499,44.873952121,32.440469344,91.299369349,72.99731425,35.638575489,45.314664417,28.698884719,27.883096466,27.883096466,33.531971974,65.579050981,42.331373141,42.331373141,Corpor,72.116903534,49.555511478
119,49,24231.076597,224016.11811,303645.8733,116347153.73,480156.76592,26,0,0,73,1921.0650637,1,57.713921554,79.450438498,44.097370515,66.309256619,3.9461800363,94.664475764,26.378514525,60.943810968,30.541878263,1.3914909679,59.425219754,60.420576856,60.420576856,61.892746796,60.662267085,60.991863579,60.991863579,SME,39.579423144,61.277506941
120,24,25179.957629,436202.98415,659424.78205,639681202.83,2540437.9636,30,0,0,23,10161.889855,1,70.302580995,20.765062212,97.491564765,8.5026359884,92.406173144,12.190587376,15.900498605,6.543832412,91.116277431,65.79497573,80.439171032,62.853069324,62.853069324,49.26546099,11.544972798,41.221167704,41.221167704,Retail,37.146930676,30.405216894
121,55,15198.472755,123309.73981,212397.7106,16481037.759,108438.77556,243,0,0,29,433.92910225,1,54.532909533,55.410795892,83.190875174,22.485206649,7.9516416648,11.659602239,46.148111019,34.186033322,12.309503835,90.727107762,54.874119093,64.378193533,64.378193533,53.904946812,30.664582194,49.649240846,49.649240846,Corpor,35.621806467,42.284764503
122,30,28506.15295,112679.22337,180170.8796,16825348.733,59023.568569,208,1,0,41,236.34027428,1,4.6790812165,8.2062682603,83.744604304,23.127784533,94.145412371,32.110853377,34.378996841,79.515995784,52.763595479,23.322343966,44.770419714,32.209984593,32.209984593,29.939434578,48.668615334,36.939344835,36.939344835,SME,67.790015407,39.304024956
123,54,29290.721014,386011.84213,551174.52822,143501645.48,489921.86095,209,0,0,38,1959.9154438,1,59.239666513,62.256519101,63.038639817,51.844107546,49.732146948,13.984522386,71.356478869,49.153689761,7.6704284409,52.39618409,25.788954087,61.511608477,61.511608477,59.094733244,44.831563672,55.145968464,55.145968464,Retail,38.488391523,51.963148458
124,21,21269.320995,149083.59166,194956.6291,31729920.013,149181.63124,36,1,0,40,596.96652494,1,58.901620982,15.994599764,57.296824991,46.917770128,47.204653895,86.390265194,90.882260795,51.059230696,71.95340062,50.691410806,58.998900396,44.064348579,44.064348579,44.777703966,76.110585562,54.984212702,54.984212702,Corpor,55.935651421,60.444144764
125,39,21074.007441,210154.21664,285301.35934,57596443.95,273305.60697,208,0,0,78,1093.6904279,1,5.8080447372,97.527940921,56.178474566,9.8464335315,88.276992575,12.185984896,22.138056648,39.979857439,89.789164765,63.90503447,17.038063705,53.171486741,53.171486741,42.340223439,24.767966328,40.093225503,40.093225503,SME,46.828513259,33.554094883
126,25,9305.5260496,86353.135796,116204.15805,20931419.343,224935.36885,30,1,0,80,900.22147542,1,19.86606603,42.448870465,25.182148791,97.842206131,94.350357749,18.561611837,93.36732626,53.277965588,68.798894854,66.418001638,21.748638456,29.165695095,29.165695095,46.334822854,55.068967895,43.523161948,43.523161948,Retail,70.834304905,50.701895375
127,38,7623.9963307,251949.74889,373496.25526,44970545.261,589855.28469,101,1,0,85,2359.9311388,1,75.503368676,32.869805861,96.494110464,79.329560697,36.78302255,65.49129209,0.3561779857,5.5592861958,34.422987257,32.536788727,18.528934033,68.289095,68.289095,71.049211425,23.802252091,54.380186172,54.380186172,Corpor,31.710905,47.425731758
128,32,16796.73259,281019.6205,355489.81244,51633095.23,307399.6383,47,0,0,22,1229.7305532,1,65.486025438,12.708472274,63.458013698,95.940737915,78.954744921,88.439091621,55.170381069,81.139659858,51.006044354,16.347476607,29.020838742,47.217503803,47.217503803,59.398312331,74.916377516,60.510731217,60.510731217,SME,52.782496197,67.157344924
129,54,24072.680356,385185.97782,631673.02108,92364164.389,383688.74186,36,0,0,18,1534.8629674,1,67.121439846,58.902910212,77.035650192,72.394107212,15.71072361,71.712646051,20.464293053,76.097408263,38.182843314,67.200010247,98.464591987,67.68666675,67.68666675,68.863526866,56.091449123,64.213880913,64.213880913,Retail,32.31333325,62.477487994
