cust_id,region,sector,loan_amount,flood_risk_raw,storm_risk_raw,drought_risk_raw,heat_stress_raw,flood_index_100,storm_index_100,drought_index_100,heat_index_100,flood_score_1000,storm_score_1000,drought_score_1000,heat_score_1000,hazard_index_100,hazard_score_1000
147,SE_Asia_StormBel,AutoManufacturing,50000.0,0.004969,0.747078,0.576442,0.642324,80.164627,80.884759,95.716817,7.116184,801.646274,808.847589,957.168165,71.161841,65.970597,659.705968
148,SE_Asia_StormBel,AutoManufacturing,58360.0,0.002992,0.401234,0.09859,1.3926,42.15254,37.654253,8.834476,44.629996,421.5254,376.542531,88.344761,446.299962,33.317816,333.178164
149,EastAfrica_Droug,AutoManufacturing,67686.0,0.00398,0.243917,0.28868,0.980708,61.156705,17.989635,43.396366,24.035424,611.56705,179.896349,433.963655,240.354242,36.644532,366.445324
150,Gulf_Coast_Urban,AutoManufacturing,50000.0,0.002903,0.471949,0.54453,0.637961,40.438301,46.493626,89.914585,6.89804,404.383006,464.936257,899.145845,68.980398,45.936138,459.361377
151,South_Asia_Coast,OilGas,50000.0,0.003668,0.481196,0.153005,1.012811,55.145702,47.649529,18.728131,25.640541,551.457015,476.495289,187.281308,256.405411,36.790976,367.909756
152,Gulf_Coast_Urban,Steel,50000.0,0.001125,0.112964,0.430718,1.557645,6.244072,1.62052,69.22139,52.882235,62.440724,16.205201,692.213899,528.822354,32.492054,324.920545
153,EastAfrica_Droug,Agriculture,57571.0,0.002745,0.116711,0.441168,1.984278,37.402944,2.088839,71.121416,74.213884,374.029438,20.888394,711.214155,742.138839,46.206771,462.067707
154,SE_Asia_StormBel,Retail,95694.0,0.005247,0.322111,0.178478,1.324003,85.510584,27.76388,23.359709,41.200135,855.105838,277.6388,233.597095,412.001347,44.458577,444.58577
155,South_Asia_Coast,AutoManufacturing,57559.0,0.004394,0.692977,0.053391,1.726298,69.106756,74.122082,0.616634,61.314896,691.067563,741.220821,6.166339,613.14896,51.290092,512.900921
156,Gulf_Coast_Urban,OilGas,53322.0,0.005906,0.392792,0.415458,1.693529,98.182904,36.59903,66.446893,59.676467,981.829044,365.990299,664.46893,596.764674,65.226324,652.263237
157,South_Asia_Coast,Banking,50000.0,0.004897,0.268964,0.389491,2.292629,78.791954,21.120439,61.725654,89.631451,787.919537,211.204386,617.256545,896.314508,62.817374,628.173744
158,South_Asia_Coast,Agriculture,119808.0,0.003148,0.19038,0.40734,0.858789,45.150971,11.297464,64.970906,17.939427,451.509715,112.974637,649.709064,179.394273,34.839692,348.396922
159,Gulf_Coast_Urban,Agriculture,57463.0,0.004317,0.324418,0.136044,1.452861,67.628046,28.052223,15.644354,47.643044,676.280458,280.522228,156.44354,476.430444,39.741917,397.419167
160,South_Asia_Coast,Agriculture,50000.0,0.004835,0.485151,0.382054,1.763659,77.591368,48.143922,60.373426,63.182973,775.913676,481.43922,603.734255,631.829732,62.322922,623.229221
161,Gulf_Coast_Urban,OilGas,73432.0,0.002202,0.174704,0.347921,1.539445,26.968366,9.337947,54.167459,51.972233,269.68366,93.379471,541.674594,519.722325,35.611501,356.115012
162,SE_Asia_StormBel,Retail,50000.0,0.001112,0.111947,0.298905,1.400683,6.001789,1.493393,45.255522,45.034159,60.017891,14.933935,452.555219,450.341586,24.446216,244.462157
163,SE_Asia_StormBel,AutoManufacturing,50000.0,0.00291,0.201846,0.477308,2.446918,40.584727,12.730704,77.692275,97.345898,405.847268,127.307042,776.92275,973.458983,57.088401,570.884011
164,SE_Asia_StormBel,Agriculture,65256.0,0.001552,0.690384,0.263564,2.384028,14.467316,73.797953,38.829812,94.201383,144.673162,737.979528,388.298121,942.013834,55.324116,553.241161
165,EastAfrica_Droug,OilGas,50000.0,0.002242,0.473048,0.244297,1.722911,27.724112,46.630974,35.326718,61.145545,277.24112,466.309737,353.267176,611.455445,42.706837,427.068369
166,South_Asia_Coast,Banking,50000.0,0.005724,0.456134,0.347553,1.379151,94.68455,44.516725,54.100557,43.957571,946.845495,445.167245,541.005569,439.575709,59.31485,593.148505
167,Gulf_Coast_Urban,Steel,50000.0,0.005205,0.115802,0.569306,2.010764,84.708259,1.975263,94.419227,75.538212,847.082593,19.752625,944.192274,755.382121,64.16024,641.602403
168,Gulf_Coast_Urban,Banking,85527.0,0.003881,0.668756,0.239342,1.525869,59.246383,71.094448,34.425737,51.293475,592.463835,710.944481,344.257373,512.934746,54.015011,540.150109
169,EastAfrica_Droug,OilGas,58402.0,0.002887,0.261527,0.294932,2.491139,40.125671,20.190889,44.533002,99.556962,401.256707,201.908889,445.33002,995.569621,51.101631,511.016309
170,SE_Asia_StormBel,OilGas,56773.0,0.002175,0.172692,0.196478,1.871875,26.433036,9.086551,26.632291,68.59373,264.33036,90.865509,266.322912,685.937295,32.686402,326.864019
171,South_Asia_Coast,OilGas,50000.0,0.003772,0.773626,0.423787,0.63632,57.145828,84.20329,67.961245,6.816006,571.45828,842.032904,679.612452,68.16006,54.031592,540.315924
172,EastAfrica_Droug,Agriculture,58898.0,0.003572,0.488486,0.250247,1.303821,53.316025,48.560796,36.408519,40.191065,533.16025,485.607956,364.085188,401.910654,44.619101,446.191012
173,SE_Asia_StormBel,OilGas,50000.0,0.00486,0.699146,0.430983,1.960529,78.078081,74.893308,69.269675,73.02647,780.780808,748.933081,692.69675,730.264698,73.816883,738.168834
174,Gulf_Coast_Urban,Steel,50000.0,0.005626,0.757508,0.130141,2.184738,92.802019,82.18849,14.571021,84.236924,928.020189,821.884896,145.710205,842.369244,68.449613,684.496134
175,SE_Asia_StormBel,Agriculture,56385.0,0.00251,0.871694,0.19507,2.126739,32.89373,96.461697,26.376435,81.33695,328.937301,964.616975,263.764352,813.3695,59.267203,592.672032
176,Gulf_Coast_Urban,Banking,75898.0,0.001873,0.59896,0.163469,2.454475,20.629711,62.36995,20.630681,97.723772,206.297111,623.699498,206.306809,977.237724,50.338529,503.385285
177,South_Asia_Coast,Steel,242783.0,0.002895,0.154622,0.477571,1.478241,40.279962,6.827803,77.740267,48.912049,402.799616,68.278035,777.402665,489.120495,43.44002,434.400203
178,Gulf_Coast_Urban,RealEstate,94111.0,0.003075,0.546151,0.099262,0.780134,43.75413,55.768821,8.956776,14.006704,437.541302,557.688205,89.567764,140.067042,30.621608,306.216078
179,South_Asia_Coast,Banking,118901.0,0.001007,0.507618,0.18857,1.804486,3.987029,50.952264,25.194597,65.224318,39.870289,509.522638,251.945966,652.243181,36.339552,363.395519
180,EastAfrica_Droug,OilGas,144889.0,0.005281,0.146051,0.329065,0.641498,86.169653,5.75638,50.739028,7.074891,861.696532,57.563798,507.390281,70.748907,37.434988,374.34988
181,Gulf_Coast_Urban,AutoManufacturing,50000.0,0.005977,0.345042,0.098304,2.447047,99.559234,30.630206,8.782499,97.35233,995.592339,306.30206,87.82499,973.523304,59.081067,590.810673
182,EastAfrica_Droug,AutoManufacturing,50000.0,0.005601,0.429742,0.05608,2.017066,92.320869,41.2178,1.105523,75.853307,923.208693,412.178,11.055229,758.53307,52.624375,526.243748
183,South_Asia_Coast,Agriculture,50000.0,0.005275,0.22878,0.430128,2.464297,86.066498,16.097533,69.114242,98.214835,860.664979,160.975331,691.142422,982.148346,67.373277,673.73277
184,South_Asia_Coast,AutoManufacturing,50000.0,0.005962,0.107009,0.387469,1.254506,99.26003,0.876164,61.35791,37.725299,992.600303,8.761643,613.579099,377.252991,49.804851,498.048509
185,Gulf_Coast_Urban,Banking,50000.0,0.005521,0.705583,0.054628,0.531593,90.780843,75.697824,0.84149,1.57967,907.808432,756.978237,8.414896,15.796695,42.224957,422.249565
186,SE_Asia_StormBel,Agriculture,50000.0,0.00438,0.781308,0.076695,1.542579,68.836762,85.163441,4.853561,52.12897,688.367621,851.634412,48.535606,521.289698,52.745683,527.456834
187,South_Asia_Coast,Banking,71631.0,0.001667,0.283281,0.170654,0.742367,16.675665,22.910165,21.937077,12.118327,166.756649,229.101652,219.370774,121.183271,18.410309,184.103086
188,SE_Asia_StormBel,OilGas,84650.0,0.001613,0.10304,0.548398,1.859255,15.635012,0.380034,90.61789,67.96277,156.350123,3.800338,906.178898,679.627697,43.648926,436.489264
189,SE_Asia_StormBel,Retail,50000.0,0.001054,0.81195,0.409,1.495103,4.877975,88.993695,65.272695,49.755142,48.779747,889.936947,652.726948,497.551425,52.224877,522.248767
190,Gulf_Coast_Urban,Retail,50000.0,0.002942,0.207168,0.49275,2.006894,41.183087,13.395998,80.500026,75.344698,411.830867,133.959982,805.000258,753.446976,52.605952,526.059521
191,EastAfrica_Droug,Steel,50000.0,0.005006,0.422584,0.467713,1.082138,80.882408,40.322941,75.947815,29.106879,808.824077,403.229409,759.478152,291.068793,56.565011,565.650108
192,South_Asia_Coast,OilGas,50000.0,0.00335,0.392773,0.590664,2.158331,49.029594,36.596625,98.302505,82.916556,490.295945,365.966248,983.025049,829.165564,66.71132,667.113201
193,South_Asia_Coast,AutoManufacturing,50000.0,0.002705,0.231409,0.572586,1.801641,36.632171,16.42614,95.015712,65.082055,366.321706,164.261401,950.157122,650.820545,53.289019,532.890193
194,SE_Asia_StormBel,OilGas,120423.0,0.001368,0.579048,0.087018,2.475419,10.923586,59.881056,6.730624,98.770972,109.235864,598.810562,67.306242,987.709723,44.07656,440.765598
195,Gulf_Coast_Urban,RealEstate,119189.0,0.001069,0.834834,0.062479,0.857114,5.175331,91.854209,2.268833,17.855703,51.753309,918.54209,22.688331,178.557033,29.288519,292.885191
196,Gulf_Coast_Urban,Retail,50000.0,0.002876,0.510979,0.323388,0.602346,39.917914,51.372333,49.706864,5.117275,399.179143,513.723334,497.068636,51.172752,36.528597,365.285966
197,South_Asia_Coast,AutoManufacturing,87352.0,0.00132,0.87833,0.199449,2.2021,9.992538,97.291239,27.172539,85.104994,99.92538,972.912387,271.72539,851.049938,54.890327,548.903274
198,South_Asia_Coast,Banking,50000.0,0.001338,0.252617,0.327512,1.176903,10.354817,19.077176,50.456648,33.845129,103.548173,190.771759,504.566476,338.451286,28.433442,284.334424
199,South_Asia_Coast,Banking,50000.0,0.002856,0.778802,0.09987,1.362493,39.534842,84.850235,9.06733,43.124636,395.348425,848.502354,90.673299,431.246364,44.144261,441.44261
200,South_Asia_Coast,Retail,55389.0,0.003415,0.305526,0.549874,2.351337,50.284346,25.690808,90.886253,92.566826,502.843457,256.908079,908.862535,925.668262,64.857058,648.570583
201,SE_Asia_StormBel,OilGas,109340.0,0.001771,0.300433,0.475755,1.381394,18.668289,25.054151,77.40998,44.069681,186.682887,250.541508,774.099802,440.696812,41.300525,413.005252
202,EastAfrica_Droug,AutoManufacturing,52069.0,0.00436,0.194153,0.353664,1.096038,68.463569,11.769146,55.211652,29.801908,684.635686,117.691456,552.11652,298.019076,41.311568,413.115685
203,Gulf_Coast_Urban,Steel,50000.0,0.002977,0.790906,0.305789,0.618991,41.8692,86.363301,46.507098,5.949549,418.692001,863.633007,465.070983,59.495495,45.172287,451.722871
204,South_Asia_Coast,Banking,50000.0,0.001278,0.680047,0.307672,1.385871,9.192254,72.505873,46.849408,44.293534,91.922538,725.058731,468.494079,442.935339,43.210267,432.102672
205,SE_Asia_StormBel,OilGas,68486.0,0.004113,0.373325,0.389057,1.809903,63.703412,34.165683,61.646789,65.495153,637.034125,341.656834,616.467889,654.951526,56.252759,562.527593
206,EastAfrica_Droug,Steel,50000.0,0.002656,0.379533,0.349938,1.03835,35.694482,34.941681,54.534105,26.917506,356.944819,349.41681,545.341047,269.175058,38.021943,380.219433
207,EastAfrica_Droug,AutoManufacturing,50000.0,0.001072,0.775836,0.315231,1.935559,5.232148,84.479461,48.223797,71.77794,52.321477,844.794612,482.237969,717.779397,52.428336,524.283364
208,South_Asia_Coast,Retail,130141.0,0.00573,0.842065,0.423591,1.456528,94.798158,92.758174,67.925677,47.826395,947.98158,927.581738,679.256772,478.263948,75.827101,758.271009
209,EastAfrica_Droug,RealEstate,84789.0,0.00377,0.581941,0.47074,2.216215,57.119696,60.242591,76.498093,85.810729,571.196957,602.425911,764.980931,858.107292,69.917777,699.177773
210,Gulf_Coast_Urban,Agriculture,213100.0,0.003284,0.425471,0.403625,0.823475,47.772037,40.683935,64.295375,16.173747,477.720369,406.839355,642.953748,161.737472,42.231274,422.312736
211,SE_Asia_StormBel,Retail,50000.0,0.005268,0.142515,0.265263,2.014159,85.913739,5.314362,39.138734,75.707966,859.137395,53.143621,391.387339,757.079663,51.5187,515.187004
212,South_Asia_Coast,Steel,50000.0,0.005671,0.201252,0.277878,2.365105,93.674043,12.656501,41.432397,93.255258,936.740429,126.565015,414.323974,932.552577,60.25455,602.545499
213,SE_Asia_StormBel,OilGas,69352.0,0.001946,0.21343,0.104192,1.982796,22.032187,14.178782,9.853177,74.139794,220.321868,141.787823,98.531768,741.397936,30.050985,300.509849
214,Gulf_Coast_Urban,Banking,256540.0,0.005013,0.321443,0.278,1.311875,81.01445,27.680334,41.454541,40.593733,810.144502,276.803345,414.545408,405.937329,47.685765,476.857646
215,South_Asia_Coast,AutoManufacturing,50000.0,0.005122,0.305625,0.482186,0.960912,83.107993,25.703182,78.579229,23.045577,831.079927,257.031823,785.792295,230.455767,52.608995,526.089953
216,Gulf_Coast_Urban,Retail,61743.0,0.001083,0.534305,0.086559,0.696735,5.440279,54.288165,6.647052,9.836742,54.402795,542.881648,66.470517,98.367417,19.053059,190.530594
217,Gulf_Coast_Urban,Banking,172299.0,0.004502,0.85528,0.146536,1.784739,71.194412,94.409988,17.551936,64.23697,711.944115,944.09988,175.519363,642.369698,61.848326,618.483264
218,South_Asia_Coast,Banking,62314.0,0.001127,0.789329,0.513439,0.785709,6.296788,86.166102,84.261659,14.285432,62.967882,861.661022,842.616592,142.854316,47.752495,477.524953
219,SE_Asia_StormBel,RealEstate,135402.0,0.003892,0.50733,0.362371,2.176608,59.467325,50.9163,56.794748,83.830402,594.673246,509.163004,567.947484,838.304016,62.752194,627.521937
220,South_Asia_Coast,AutoManufacturing,286643.0,0.00428,0.113839,0.419159,2.421475,66.923678,1.729826,67.119896,96.073734,669.236777,17.29826,671.198958,960.737343,57.961783,579.617834
221,SE_Asia_StormBel,Steel,75819.0,0.002709,0.154719,0.226857,0.771578,36.705869,6.83989,32.155904,13.578918,367.058688,68.398903,321.559037,135.789178,22.320145,223.201452
222,SE_Asia_StormBel,AutoManufacturing,86404.0,0.00538,0.788281,0.31884,1.252106,88.07875,86.035091,48.879919,37.605295,880.787497,860.350907,488.799187,376.052951,65.149764,651.497636
223,EastAfrica_Droug,AutoManufacturing,108484.0,0.004963,0.326904,0.468867,2.374544,80.051171,28.363003,76.157633,93.727211,800.511707,283.630027,761.576328,937.272105,69.574754,695.747542
224,Gulf_Coast_Urban,OilGas,50000.0,0.005615,0.354472,0.531824,1.441409,92.595971,31.809042,87.604338,47.070458,925.959714,318.090418,876.043384,470.704582,64.769952,647.699524
225,Gulf_Coast_Urban,Agriculture,50000.0,0.002437,0.211822,0.585814,1.570832,31.488953,13.977746,97.420652,53.541606,314.889527,139.777456,974.206518,535.416056,49.107239,491.072389
226,Gulf_Coast_Urban,Banking,67966.0,0.000912,0.278491,0.518064,1.995032,2.15278,22.311342,85.102554,74.7516,21.5278,223.113415,851.025542,747.515999,46.079569,460.795689
227,South_Asia_Coast,Steel,50000.0,0.00502,0.297751,0.087116,0.921067,81.146127,24.718817,6.748318,21.053341,811.461267,247.188169,67.483183,210.533411,33.416651,334.166507
228,Gulf_Coast_Urban,OilGas,138997.0,0.001959,0.429675,0.238846,2.458298,22.297736,41.209347,34.335682,97.914907,222.977356,412.093465,343.356819,979.149071,48.939418,489.394178
229,South_Asia_Coast,Banking,76991.0,0.003229,0.598516,0.461889,2.061767,46.715604,62.314551,74.888961,78.088353,467.156041,623.145511,748.88961,780.883531,65.501867,655.018673
230,SE_Asia_StormBel,Agriculture,137125.0,0.00505,0.382525,0.279874,0.822747,81.732117,35.315608,41.795323,16.137337,817.321172,353.156084,417.953232,161.37337,43.745096,437.450964
231,South_Asia_Coast,OilGas,50000.0,0.001924,0.459891,0.290004,0.722139,21.613518,44.986327,43.63709,11.106958,216.135179,449.863267,436.370899,111.069577,30.335973,303.35973
232,SE_Asia_StormBel,Agriculture,133416.0,0.002422,0.24552,0.486873,2.369908,31.190876,18.19001,79.431365,93.495423,311.908763,181.900097,794.313655,934.954227,55.576919,555.769185
233,SE_Asia_StormBel,Agriculture,50000.0,0.003083,0.145112,0.50838,1.870056,43.907999,5.638971,83.341888,68.50278,439.079986,56.389707,833.418875,685.0278,50.347909,503.479092
234,SE_Asia_StormBel,Agriculture,50000.0,0.002213,0.378592,0.485275,0.577135,27.182485,34.824038,79.140832,3.856731,271.82485,348.240377,791.408322,38.567306,36.251021,362.510214
235,Gulf_Coast_Urban,OilGas,99289.0,0.003199,0.149993,0.245044,0.783974,46.132142,6.249146,35.46246,14.198722,461.321423,62.491464,354.624602,141.987221,25.510618,255.106177
236,South_Asia_Coast,AutoManufacturing,50000.0,0.00085,0.339776,0.175407,0.595658,0.959664,29.972014,22.801361,4.782925,9.596644,299.720138,228.013606,47.829245,14.628991,146.289908
237,Gulf_Coast_Urban,Agriculture,50000.0,0.001903,0.770079,0.247308,2.448163,21.218797,83.759879,35.874269,97.408171,212.187973,837.598788,358.74269,974.081706,59.565279,595.652789
238,EastAfrica_Droug,AutoManufacturing,65237.0,0.005129,0.393545,0.435761,1.495702,83.255336,36.693084,70.138353,49.78509,832.55336,366.930843,701.383533,497.850899,59.967966,599.679659
239,SE_Asia_StormBel,Banking,186757.0,0.00295,0.254609,0.250593,1.424297,41.348196,19.326177,36.471459,46.214844,413.481959,193.261766,364.71459,462.148439,35.840169,358.401688
240,Gulf_Coast_Urban,Banking,50000.0,0.004109,0.821654,0.08046,2.411558,63.640577,90.206754,5.538233,95.577877,636.405768,902.067543,55.382326,955.778766,63.74086,637.408601
241,South_Asia_Coast,Steel,162586.0,0.002008,0.611479,0.490416,1.509272,23.228793,63.934934,80.075694,50.4636,232.287928,639.349342,800.756943,504.635995,54.425755,544.257552
242,South_Asia_Coast,RealEstate,170411.0,0.004179,0.890601,0.084885,1.53551,64.987866,98.82518,6.342721,51.775485,649.878664,988.251802,63.427209,517.754847,55.482813,554.82813
243,South_Asia_Coast,AutoManufacturing,50000.0,0.006,0.340201,0.597873,2.468194,99.997387,30.025142,99.61336,98.409716,999.973868,300.251419,996.133597,984.097163,82.011401,820.114012
244,Gulf_Coast_Urban,Banking,50000.0,0.003895,0.260295,0.523862,0.722864,59.528764,20.036907,86.156716,11.143222,595.287639,200.369074,861.567161,111.432217,44.216402,442.164023
245,EastAfrica_Droug,RealEstate,54482.0,0.004067,0.338352,0.575986,2.47151,62.835856,29.794028,95.633735,98.57548,628.358563,297.940283,956.337349,985.754797,71.709775,717.097748
246,South_Asia_Coast,Agriculture,50000.0,0.00138,0.749994,0.508291,0.831356,11.151982,81.249236,83.325626,16.56779,111.519824,812.492359,833.256261,165.6779,48.073659,480.736586
247,Gulf_Coast_Urban,RealEstate,78891.0,0.002898,0.221223,0.105588,1.445823,40.338147,15.152853,10.10694,47.291146,403.381472,151.528529,101.069397,472.911464,28.222272,282.222715
248,South_Asia_Coast,RealEstate,87554.0,0.005276,0.292863,0.280315,1.175227,86.07249,24.107831,41.875516,33.761368,860.724898,241.078306,418.755155,337.61368,46.454301,464.54301
249,South_Asia_Coast,Agriculture,50000.0,0.005138,0.661306,0.549364,2.410842,83.427197,70.163296,90.793484,95.542125,834.271974,701.632959,907.934843,955.421249,84.981526,849.815256
250,South_Asia_Coast,AutoManufacturing,50000.0,0.003516,0.6904,0.099984,1.471007,52.239911,73.800043,9.087939,48.550331,522.39911,738.000431,90.879394,485.503309,45.919556,459.195561
251,Gulf_Coast_Urban,Agriculture,50000.0,0.005498,0.867073,0.217885,0.546029,90.345415,95.884134,30.524572,2.301452,903.45415,958.841339,305.245725,23.014517,54.763893,547.638933
252,Gulf_Coast_Urban,Steel,71093.0,0.001543,0.884121,0.306904,0.943382,14.293702,98.015168,46.709867,22.169113,142.937018,980.151677,467.09867,221.691134,45.296962,452.969625
253,South_Asia_Coast,Retail,120315.0,0.004223,0.630825,0.297453,1.361624,65.81894,66.353112,44.991445,43.081205,658.189405,663.531119,449.914453,430.812046,55.061176,550.611756
