cust_id,region,sector,loan_amount,emissions_intensity_raw,transition_risk_raw,emissions_index_100,transition_index_100,emissions_score_1000,transition_score_1000,transition_combined_index_100,transition_combined_score_1000
217,Gulf_Coast_Urban,Banking,172299.0,1.659498,0.138484,82.078855,8.427094,820.788545,84.270936,37.887798,378.877979
218,South_Asia_Coast,Banking,62314.0,0.792453,0.862536,36.444884,77.384371,364.448842,773.843706,61.008576,610.085761
219,SE_Asia_StormBel,RealEstate,135402.0,0.718113,1.018595,32.53224,92.247134,325.322397,922.471341,68.361176,683.611763
220,South_Asia_Coast,AutoManufacturing,286643.0,0.134567,0.197713,1.819323,14.067925,18.193227,140.679252,9.168484,91.684842
221,SE_Asia_StormBel,Steel,75819.0,1.479159,1.053953,72.587308,95.614593,725.87308,956.145932,86.403679,864.036791
222,SE_Asia_StormBel,AutoManufacturing,86404.0,0.62073,0.508075,27.406823,43.626214,274.068225,436.262138,37.138457,371.384573
223,EastAfrica_Droug,AutoManufacturing,108484.0,0.928157,0.411418,43.587228,34.420775,435.872281,344.20775,38.087356,380.873563
224,Gulf_Coast_Urban,OilGas,50000.0,1.809611,0.885554,89.979526,79.576591,899.795261,795.765911,83.737765,837.377651
225,Gulf_Coast_Urban,Agriculture,50000.0,0.338083,0.945733,12.530675,85.307873,125.30675,853.078729,56.196994,561.969937
226,Gulf_Coast_Urban,Banking,67966.0,0.172274,0.928346,3.803908,83.651956,38.039079,836.519561,51.712737,517.127368
227,South_Asia_Coast,Steel,50000.0,1.164965,0.705223,56.050815,62.402223,560.508149,624.022234,59.86166,598.6166
228,Gulf_Coast_Urban,OilGas,138997.0,1.429722,0.36101,69.985362,29.619987,699.853624,296.199867,45.766137,457.66137
229,South_Asia_Coast,Banking,76991.0,1.103524,0.340373,52.817044,27.654539,528.170441,276.545389,37.719541,377.19541
230,SE_Asia_StormBel,Agriculture,137125.0,0.745197,0.290088,33.95776,22.865545,339.577598,228.655449,27.302431,273.024309
231,South_Asia_Coast,OilGas,50000.0,0.786718,0.203797,36.143064,14.647329,361.430635,146.473289,23.245623,232.456228
232,SE_Asia_StormBel,Agriculture,133416.0,0.384331,0.462203,14.964807,39.257458,149.648068,392.57458,29.540398,295.403975
233,SE_Asia_StormBel,Agriculture,50000.0,0.69226,0.948851,31.171557,85.604824,311.715568,856.04824,63.831517,638.315171
234,SE_Asia_StormBel,Agriculture,50000.0,1.541883,1.095981,75.888586,99.617233,758.88586,996.172327,90.125774,901.25774
235,Gulf_Coast_Urban,OilGas,99289.0,1.048368,0.778274,49.914106,69.359468,499.14106,693.59468,61.581323,615.813232
236,South_Asia_Coast,AutoManufacturing,50000.0,1.792439,0.213959,89.075763,15.615163,890.757629,156.151635,44.999403,449.994033
237,Gulf_Coast_Urban,Agriculture,50000.0,0.419203,0.757241,16.800156,67.356305,168.001555,673.563052,47.133845,471.338453
238,EastAfrica_Droug,AutoManufacturing,65237.0,0.940603,0.339126,44.242263,27.535842,442.422633,275.358416,34.21841,342.184103
239,SE_Asia_StormBel,Banking,186757.0,1.433055,0.803516,70.160796,71.76344,701.60796,717.634396,71.122382,711.223822
240,Gulf_Coast_Urban,Banking,50000.0,0.617347,0.2981,27.228771,23.628586,272.287713,236.285861,25.06866,250.686602
241,South_Asia_Coast,Steel,162586.0,0.607008,0.222268,26.684607,16.4065,266.846072,164.064997,20.517743,205.177427
242,South_Asia_Coast,RealEstate,170411.0,0.300644,0.716198,10.560195,63.447408,105.601949,634.474077,42.292523,422.925225
243,South_Asia_Coast,AutoManufacturing,50000.0,1.796569,0.769409,89.293118,68.515124,892.931183,685.151236,76.826321,768.263215
244,Gulf_Coast_Urban,Banking,50000.0,0.427805,0.244011,17.252878,18.477204,172.528778,184.772043,17.987474,179.874737
245,EastAfrica_Droug,RealEstate,54482.0,1.943241,0.587608,97.012705,51.200802,970.127053,512.008021,69.525563,695.255634
246,South_Asia_Coast,Agriculture,50000.0,0.952792,0.974682,44.883784,88.064921,448.837838,880.649207,70.792466,707.924659
247,Gulf_Coast_Urban,RealEstate,78891.0,1.965392,0.769058,98.178551,68.48167,981.785508,684.8167,80.360422,803.604223
248,South_Asia_Coast,RealEstate,87554.0,0.176671,0.759674,4.03534,67.588025,40.353401,675.88025,42.166951,421.66951
249,South_Asia_Coast,Agriculture,50000.0,1.177477,0.809732,56.709309,72.355388,567.093086,723.553879,66.096956,660.969562
250,South_Asia_Coast,AutoManufacturing,50000.0,1.412594,0.417523,69.08389,35.002192,690.838904,350.021918,48.634871,486.348712
251,Gulf_Coast_Urban,Agriculture,50000.0,1.081063,0.266243,51.634903,20.594579,516.349025,205.945791,33.010708,330.107085
252,Gulf_Coast_Urban,Steel,71093.0,1.183195,0.820177,57.010279,73.350174,570.102794,733.501741,66.814216,668.142163
253,South_Asia_Coast,Retail,120315.0,1.12296,0.902538,53.840023,81.194088,538.400229,811.940883,70.252462,702.524621
254,Gulf_Coast_Urban,OilGas,50000.0,0.383969,0.990597,14.945716,89.580627,149.457161,895.806274,59.726663,597.266629
255,Gulf_Coast_Urban,Agriculture,119637.0,1.110625,0.885001,53.190765,79.523898,531.90765,795.23898,68.990645,689.906448
256,SE_Asia_StormBel,Agriculture,50000.0,1.129287,0.413394,54.172976,34.608913,541.729763,346.089125,42.434538,424.34538
257,South_Asia_Coast,RealEstate,106393.0,0.775605,0.540321,35.558162,46.697276,355.581617,466.972757,42.24163,422.416301
258,South_Asia_Coast,Steel,50000.0,1.254219,0.868905,60.748351,77.990974,607.483506,779.909739,71.093925,710.939246
259,SE_Asia_StormBel,Banking,50000.0,0.882618,0.614475,41.19041,53.759488,411.904105,537.594885,48.731857,487.318573
260,EastAfrica_Droug,Banking,149337.0,1.534794,0.635014,75.515487,55.715642,755.154875,557.156421,63.63558,636.355803
261,SE_Asia_StormBel,RealEstate,250234.0,0.172599,1.039673,3.821012,94.254529,38.210121,942.545291,58.081122,580.811223
262,South_Asia_Coast,AutoManufacturing,50000.0,0.118907,1.055489,0.995091,95.760816,9.950907,957.608165,57.854526,578.545262
263,EastAfrica_Droug,Agriculture,96717.0,1.09545,0.849277,52.392094,76.121589,523.920941,761.215893,66.629791,666.297912
264,SE_Asia_StormBel,Agriculture,69000.0,1.979524,0.900045,98.922303,80.956671,989.223027,809.566711,88.142924,881.429238
265,South_Asia_Coast,RealEstate,101347.0,0.946376,0.327702,44.546115,26.447829,445.461154,264.478287,33.687143,336.871434
266,South_Asia_Coast,Agriculture,50000.0,0.12257,0.673507,1.187918,59.381658,11.87918,593.816575,36.104162,361.041617
267,South_Asia_Coast,AutoManufacturing,50000.0,0.702501,0.551822,31.710591,47.792565,317.105914,477.925652,41.359776,413.597757
268,South_Asia_Coast,Retail,50000.0,0.987777,0.0931,46.72509,4.104809,467.250896,41.048088,21.152921,211.529211
269,Gulf_Coast_Urban,OilGas,71001.0,1.812146,0.977712,90.112924,88.35352,901.129243,883.535197,89.057282,890.572815
270,Gulf_Coast_Urban,OilGas,50000.0,0.330437,0.360498,12.128242,29.571238,121.282424,295.712377,22.59404,225.940396
271,South_Asia_Coast,OilGas,50000.0,1.856341,1.028356,92.439014,93.17678,924.390145,931.767801,92.881674,928.816738
272,South_Asia_Coast,Retail,116357.0,1.886291,0.718324,94.015333,63.649909,940.153329,636.499086,75.796078,757.960784
273,South_Asia_Coast,Agriculture,308369.0,1.317819,0.903701,64.095725,81.30488,640.957247,813.048803,74.421218,744.212181
274,South_Asia_Coast,RealEstate,109904.0,0.527847,0.531708,22.518275,45.87692,225.182754,458.769197,36.533462,365.33462
275,SE_Asia_StormBel,Banking,119076.0,1.119746,0.246786,53.67083,18.74149,536.708301,187.414898,32.713226,327.132259
276,SE_Asia_StormBel,Steel,51768.0,1.651636,0.968456,81.665044,87.471965,816.650437,874.719654,85.149197,851.491967
277,South_Asia_Coast,Agriculture,50000.0,0.780289,0.871759,35.804702,78.262781,358.047023,782.627813,61.27955,612.795497
278,SE_Asia_StormBel,Retail,50000.0,1.820092,0.842271,90.531172,75.454387,905.311717,754.543875,81.485101,814.851012
279,South_Asia_Coast,AutoManufacturing,57164.0,0.265153,0.273429,8.692255,21.278987,86.922554,212.789875,16.244295,162.442947
280,South_Asia_Coast,Retail,50000.0,0.68365,0.59773,30.71843,52.164737,307.184303,521.647365,43.586214,435.86214
281,South_Asia_Coast,Banking,114932.0,1.987076,0.38876,99.319791,32.262826,993.197912,322.628264,59.085612,590.856123
282,Gulf_Coast_Urban,OilGas,201907.0,1.209361,0.693415,58.387425,61.277666,583.874249,612.776657,60.121569,601.215694
283,Gulf_Coast_Urban,Agriculture,66035.0,1.221649,0.609049,59.03417,53.242745,590.341703,532.427447,55.559315,555.593149
284,EastAfrica_Droug,Banking,142523.0,0.555753,0.236251,23.987008,17.738227,239.870078,177.382269,20.237739,202.377393
285,SE_Asia_StormBel,OilGas,157431.0,1.729359,0.704917,85.755737,62.373002,857.55737,623.730021,71.726096,717.260961
286,EastAfrica_Droug,Steel,50000.0,0.915255,0.090085,42.908181,3.81761,429.081806,38.176098,19.453838,194.538381
287,SE_Asia_StormBel,AutoManufacturing,50000.0,1.607722,0.124275,79.353811,7.073767,793.538106,70.737671,35.985785,359.857845
288,SE_Asia_StormBel,OilGas,50000.0,1.6403,0.241919,81.068415,18.278026,810.684146,182.780262,43.394182,433.941816
289,Gulf_Coast_Urban,Steel,64648.0,0.432229,0.657744,17.485725,57.88042,174.857251,578.804199,41.722542,417.22542
290,SE_Asia_StormBel,Retail,50000.0,1.053397,0.847462,50.178787,75.948743,501.787873,759.487432,65.640761,656.407609
291,EastAfrica_Droug,OilGas,186797.0,0.829582,0.871594,38.399066,78.247089,383.990656,782.470894,62.30788,623.078799
292,EastAfrica_Droug,OilGas,284657.0,0.394207,0.34047,15.484568,27.663826,154.845677,276.638256,22.792122,227.921225
293,South_Asia_Coast,RealEstate,69103.0,0.334453,0.453416,12.339644,38.420603,123.396436,384.206032,27.988219,279.882194
294,Gulf_Coast_Urban,AutoManufacturing,50000.0,0.187019,0.295438,4.579952,23.375046,45.799521,233.750459,15.857008,158.570084
295,EastAfrica_Droug,AutoManufacturing,88348.0,1.433731,0.088138,70.196348,3.632146,701.963479,36.321464,30.257827,302.57827
296,SE_Asia_StormBel,Banking,50000.0,1.586086,0.56981,78.215065,49.505704,782.150652,495.057036,60.989448,609.894483
297,South_Asia_Coast,Retail,149414.0,0.995639,0.622317,47.138876,54.506422,471.388764,545.064222,51.559404,515.594039
298,Gulf_Coast_Urban,RealEstate,50000.0,1.171447,1.031838,56.391948,93.508377,563.919485,935.083773,78.661806,786.618058
299,SE_Asia_StormBel,Banking,107130.0,0.597792,0.797471,26.199578,71.187752,261.995776,711.877518,53.192482,531.924821
300,EastAfrica_Droug,Steel,123194.0,1.458121,1.031018,71.480043,93.43031,714.800428,934.303096,84.650203,846.502029
301,EastAfrica_Droug,Banking,92076.0,1.209518,0.343479,58.395664,27.950339,583.956641,279.503386,40.128469,401.284688
302,SE_Asia_StormBel,Steel,249752.0,1.7764,0.81084,88.231601,72.460933,882.31601,724.609334,78.7692,787.692004
303,SE_Asia_StormBel,Retail,69052.0,1.517681,0.678206,74.614769,59.829136,746.147689,598.291355,65.743389,657.433889
304,SE_Asia_StormBel,AutoManufacturing,50000.0,0.135977,0.361637,1.893542,29.679744,18.935418,296.797444,18.565263,185.652633
305,South_Asia_Coast,Steel,50000.0,1.638715,0.271707,80.984985,21.114969,809.849852,211.149693,45.062976,450.629757
306,South_Asia_Coast,Retail,50000.0,0.151546,0.355592,2.712944,29.103977,27.129437,291.039768,18.547564,185.475635
307,SE_Asia_StormBel,Banking,100874.0,1.646307,1.078669,81.384556,97.968504,813.845557,979.685043,91.334925,913.349249
308,Gulf_Coast_Urban,Steel,51685.0,1.975809,0.074372,98.726768,2.321158,987.267676,23.211576,40.883402,408.834016
309,South_Asia_Coast,Agriculture,50000.0,1.013669,1.000075,48.087854,90.483359,480.878542,904.833591,73.525157,735.251571
310,Gulf_Coast_Urban,OilGas,50000.0,0.531105,0.86027,22.689763,77.168572,226.89763,771.685719,55.377048,553.770484
311,Gulf_Coast_Urban,Banking,108311.0,0.118185,0.62077,0.957122,54.359073,9.571219,543.59073,32.998293,329.982926
312,EastAfrica_Droug,AutoManufacturing,50000.0,0.385557,0.951156,15.0293,85.824383,150.293002,858.243828,57.50635,575.063498
313,EastAfrica_Droug,Banking,220693.0,1.057186,0.104565,50.378205,5.196666,503.782046,51.966663,23.269282,232.692816
314,South_Asia_Coast,Agriculture,392695.0,1.632513,0.621439,80.658584,54.422726,806.585844,544.227258,64.917069,649.170693
315,South_Asia_Coast,Retail,50000.0,1.755808,0.349694,87.147809,28.54233,871.478086,285.423303,51.984522,519.845216
316,South_Asia_Coast,Retail,102320.0,1.398766,0.060295,68.35609,0.980462,683.560899,9.804616,27.930713,279.307129
317,Gulf_Coast_Urban,Banking,85137.0,0.26496,0.699999,8.682097,61.90471,86.820967,619.047101,40.615665,406.156647
318,Gulf_Coast_Urban,Agriculture,50000.0,1.983554,0.740649,99.134396,65.776063,991.343961,657.760632,79.119396,791.193964
319,EastAfrica_Droug,Banking,50000.0,1.519498,0.670315,74.710399,59.077602,747.103986,590.776023,65.330721,653.307209
320,Gulf_Coast_Urban,OilGas,54281.0,0.910269,0.460019,42.645716,39.049419,426.457164,390.494186,40.487938,404.879377
321,SE_Asia_StormBel,OilGas,50000.0,1.645984,0.894485,81.367554,80.427174,813.675544,804.271745,80.803326,808.033265
322,South_Asia_Coast,RealEstate,143344.0,1.218289,0.410317,58.85729,34.315874,588.572904,343.158737,44.13244,441.324404
323,South_Asia_Coast,Steel,50000.0,1.245287,0.684156,60.278264,60.395826,602.782643,603.958256,60.348801,603.488011
324,Gulf_Coast_Urban,RealEstate,50000.0,1.945474,1.095861,97.130224,99.605792,971.302238,996.05792,98.615565,986.155647
325,South_Asia_Coast,OilGas,55760.0,1.622143,0.938141,80.112799,84.584844,801.127994,845.848435,82.796026,827.960259
326,South_Asia_Coast,Agriculture,86954.0,0.598086,0.726489,26.215071,64.427507,262.150707,644.275066,49.142532,491.425323
327,SE_Asia_StormBel,Steel,50000.0,0.4328,0.757878,17.515795,67.416956,175.157954,674.169558,47.456492,474.564916
328,SE_Asia_StormBel,Agriculture,50000.0,0.427387,0.933051,17.230874,84.100119,172.308744,841.001192,57.352421,573.524213
329,Gulf_Coast_Urban,RealEstate,66244.0,0.963557,0.2346,45.450378,17.580947,454.503776,175.80947,28.728719,287.287193
330,Gulf_Coast_Urban,Retail,50000.0,0.838271,0.165719,38.856377,11.020851,388.563774,110.20851,22.155062,221.550615
331,Gulf_Coast_Urban,Agriculture,50000.0,0.960248,0.28194,45.276185,22.08948,452.761851,220.894802,31.364162,313.641621
332,South_Asia_Coast,RealEstate,87141.0,0.219126,0.831767,6.269766,74.453983,62.697664,744.539835,47.180297,471.802967
333,EastAfrica_Droug,RealEstate,50000.0,0.483946,0.858219,20.207695,76.973255,202.076948,769.732545,54.267031,542.670306
334,EastAfrica_Droug,RealEstate,53483.0,1.615252,0.079608,79.750092,2.819779,797.500915,28.197792,33.591904,335.919041
335,EastAfrica_Droug,Retail,191461.0,1.539442,0.112977,75.760124,5.997772,757.601243,59.977717,33.902713,339.027127
336,EastAfrica_Droug,Retail,50000.0,0.847292,1.080643,39.331175,98.156509,393.31175,981.565093,74.626376,746.263756
337,South_Asia_Coast,Banking,301659.0,0.841881,0.566708,39.046354,49.210289,390.463538,492.102889,45.144715,451.447149
338,South_Asia_Coast,Retail,108221.0,1.779264,0.612699,88.382321,53.590343,883.823209,535.903433,67.507134,675.071343
339,SE_Asia_StormBel,Steel,50000.0,0.445565,0.692791,18.187654,61.218222,181.876539,612.18222,44.005995,440.059948
340,EastAfrica_Droug,Retail,50000.0,0.778708,1.062665,35.721452,96.444332,357.21452,964.443322,72.15518,721.551801
341,SE_Asia_StormBel,Retail,50000.0,1.550604,0.217475,76.3476,15.95,763.476004,159.500002,40.10904,401.090403
342,SE_Asia_StormBel,Retail,99704.0,1.191715,0.714736,57.458659,63.30819,574.586588,633.0819,60.968377,609.683775
343,Gulf_Coast_Urban,Agriculture,172752.0,0.214503,0.129597,6.026448,7.580687,60.26448,75.806875,6.958992,69.589917
344,Gulf_Coast_Urban,Retail,50000.0,0.122465,0.589117,1.182391,51.344481,11.823906,513.444813,31.279645,312.79645
345,Gulf_Coast_Urban,Steel,50000.0,0.136355,0.512279,1.913444,44.026612,19.134441,440.26612,27.181345,271.813448
346,SE_Asia_StormBel,RealEstate,79888.0,1.346367,0.331598,65.598237,26.818814,655.982373,268.18814,42.330583,423.305833
347,SE_Asia_StormBel,Agriculture,50000.0,1.28273,0.51258,62.248959,44.055272,622.489586,440.552717,51.332746,513.327464
348,EastAfrica_Droug,OilGas,50000.0,0.184572,0.783171,4.451147,69.825792,44.511466,698.257921,43.675934,436.759339
349,Gulf_Coast_Urban,Retail,76820.0,0.350729,0.933031,13.196281,84.098218,131.962813,840.982184,55.737444,557.374436
350,SE_Asia_StormBel,Banking,160426.0,1.472861,0.87415,72.255861,78.490475,722.558607,784.904746,75.996629,759.96629
351,SE_Asia_StormBel,Banking,108185.0,0.688221,0.664106,30.958983,58.486331,309.589831,584.863309,47.475392,474.753918
352,South_Asia_Coast,RealEstate,84423.0,1.984202,0.991828,99.168546,89.697881,991.685461,896.978806,93.486147,934.861468
353,SE_Asia_StormBel,RealEstate,52796.0,0.693721,0.778543,31.248466,69.385051,312.484655,693.850513,54.130417,541.30417
354,Gulf_Coast_Urban,Agriculture,50000.0,0.737805,0.930179,33.568699,83.826537,335.686991,838.265373,63.723402,637.23402
355,EastAfrica_Droug,Banking,79091.0,0.896995,0.468145,41.947128,39.823302,419.471281,398.23302,40.672832,406.728324
356,SE_Asia_StormBel,OilGas,106317.0,1.672547,0.783292,82.765627,69.837328,827.656269,698.373279,75.008648,750.086475
357,EastAfrica_Droug,AutoManufacturing,50000.0,1.158854,0.128231,55.729137,7.45056,557.29137,74.505597,26.761991,267.619906
358,SE_Asia_StormBel,Banking,50000.0,1.728767,1.054995,85.724574,95.713795,857.245738,957.137951,91.718107,917.181066
359,South_Asia_Coast,Banking,145516.0,0.911694,0.710775,42.720722,62.930907,427.207218,629.309073,54.846833,548.468331
360,SE_Asia_StormBel,Steel,50000.0,1.255733,0.949543,60.828077,85.67076,608.280771,856.707603,75.733687,757.33687
361,Gulf_Coast_Urban,AutoManufacturing,50000.0,0.108777,0.559668,0.461932,48.539807,4.619318,485.398066,29.308657,293.086567
362,SE_Asia_StormBel,RealEstate,55786.0,1.193541,0.082386,57.554779,3.084356,575.547791,30.843558,24.872525,248.725251
363,Gulf_Coast_Urban,AutoManufacturing,101971.0,0.252993,0.566643,8.052267,49.204085,80.522668,492.040853,32.743358,327.433579
364,SE_Asia_StormBel,Banking,75710.0,0.466726,0.812078,19.301375,72.578819,193.013754,725.788192,51.267842,512.678417
365,South_Asia_Coast,RealEstate,71354.0,1.995323,0.118594,99.753837,6.532715,997.538366,65.327146,43.821163,438.211634
366,Gulf_Coast_Urban,AutoManufacturing,201651.0,1.310642,0.155317,63.717976,10.030155,637.179759,100.301547,31.505283,315.052831
367,South_Asia_Coast,RealEstate,50000.0,1.751585,0.107018,86.925538,5.43028,869.255376,54.302801,38.028383,380.283831
368,South_Asia_Coast,RealEstate,50000.0,0.208918,0.175875,5.732519,11.988058,57.325193,119.880576,9.485842,94.858423
369,Gulf_Coast_Urban,Agriculture,135629.0,0.830666,0.695058,38.456114,61.434134,384.561136,614.341335,52.242926,522.429256
370,EastAfrica_Droug,OilGas,72023.0,1.738638,0.968112,86.244093,87.439268,862.440928,874.392683,86.961198,869.611981
371,EastAfrica_Droug,RealEstate,50000.0,0.880491,0.54447,41.07845,47.092366,410.784498,470.923662,44.6868,446.867996
372,EastAfrica_Droug,Steel,50000.0,0.581897,0.899223,25.363019,80.878421,253.630186,808.784206,58.67226,586.722598
373,EastAfrica_Droug,Banking,50000.0,1.013875,0.46851,48.098692,39.858112,480.986922,398.581116,43.154344,431.543438
374,South_Asia_Coast,Banking,72066.0,0.994785,0.948034,47.093946,85.527051,470.93946,855.270508,70.153809,701.538089
375,EastAfrica_Droug,Steel,50000.0,1.982303,0.215438,99.068595,15.756021,990.685953,157.560206,49.08105,490.810505
376,Gulf_Coast_Urban,Retail,103324.0,0.773558,0.652634,35.450435,57.39367,354.504354,573.936699,48.616376,486.163761
377,South_Asia_Coast,RealEstate,50000.0,1.918959,0.596174,95.7347,52.01655,957.346999,520.165498,69.50381,695.038099
378,EastAfrica_Droug,RealEstate,50000.0,1.832862,0.15798,91.203269,10.28384,912.032695,102.838402,42.651612,426.516119
