cust_id,product_type,age_years,monthly_income,loan_amount,property_value,profit_rate_pct,tenure_months,dpd_30plus_12m,dpd_60plus_12m,dpd_max_12m,monthly_instalment,dbr_ratio,base_pd,default_flag
855,MURABAHA_A,47,18440.528022,64065.048471,81097.750953,6.8620977128,204,0,0,0,532.85337108,2.8895776219,0.04,0
856,IJARA_HOME,40,10845.117848,266129.47481,359158.0039,4.4972254161,39,2,3,60,7347.4175612,67.74861891,0.16,0
857,IJARA_HOME,30,10657.191292,388245.64405,568966.93923,4.7313210616,56,5,1,60,7740.0849342,72.627812733,0.16,0
858,MURABAHA_A,38,11375.468655,116975.2866,154182.18178,5.274290416,91,1,2,60,1562.3865506,13.734700502,0.14,0
859,IJARA_HOME,46,15983.052699,158411.03643,193662.60888,4.1619119644,155,3,1,60,1322.9362658,8.2771188378,0.14,0
860,IJARA_HOME,46,14428.728712,64309.024718,84377.592098,4.8850723583,246,1,0,30,414.29693539,2.8713335988,0.09,0
861,MURABAHA_P,28,13928.211732,317681.04676,510589.82387,8.7501662466,287,1,0,30,2645.2394342,18.99195306,0.12,0
862,MURABAHA_A,44,14961.105496,380038.30742,461793.46627,6.8517553488,71,0,0,0,6525.7898539,43.618366676,0.04,0
863,MURABAHA_A,60,16222.845631,88866.960723,139397.26173,8.1019115671,40,2,2,60,2542.6037405,15.672982399,0.17,0
864,IJARA_HOME,40,16668.655515,123986.64337,186372.30318,3.6147309205,294,4,2,60,636.26880553,3.8171573285,0.14,0
865,IJARA_HOME,34,18582.066963,411219.79039,650543.80581,3.8277558556,257,1,0,30,2346.964556,12.630266378,0.09,0
866,MURABAHA_A,48,18376.626053,67533.186916,79697.431582,7.9308531152,56,3,3,60,1446.7848789,7.8729625054,0.14,0
867,MURABAHA_A,42,16776.418268,416160.92008,477565.79433,6.3302355876,200,1,3,60,3372.9979637,20.105590537,0.14,0
868,IJARA_HOME,39,17861.513097,82964.384183,93705.916626,4.4550684309,170,3,3,60,658.99984853,3.6894962086,0.14,0
869,MURABAHA_A,46,19570.075314,254306.07153,378995.6238,8.2802032501,196,1,0,30,2370.6952394,12.113878978,0.12,0
870,IJARA_HOME,55,20821.630669,280814.67608,347428.80123,4.4436109806,211,3,1,60,1920.1736732,9.2220138938,0.14,0
871,MURABAHA_A,40,15303.517086,51053.647045,58530.976061,7.3766248927,40,5,1,60,1443.5828979,9.4330139263,0.14,0
872,MURABAHA_A,51,7677.8315042,445365.16247,737434.87427,7.9280064482,38,5,0,30,13291.291248,173.11256754,0.14,1
873,MURABAHA_A,27,14406.979382,300357.0091,443182.68074,5.443866635,33,4,1,60,9820.6045824,68.165604474,0.16,0
874,MURABAHA_P,41,14261.694172,238734.91287,300568.07693,6.9364194063,291,2,1,60,1697.1504925,11.900062307,0.14,0
875,IJARA_HOME,51,14045.214498,96285.64436,110384.87788,4.0696516052,222,4,0,30,617.98723192,4.3999842938,0.09,0
876,IJARA_HOME,22,12526.66443,178569.56385,294839.03353,3.2181196419,270,4,1,60,930.30464379,7.4265950764,0.14,0
877,MURABAHA_A,34,12211.293437,275754.6125,432273.70437,5.4858348713,39,0,0,0,7735.767811,63.349290973,0.06,0
878,IJARA_HOME,49,13299.877553,58743.44958,72111.528441,4.0386854309,181,0,0,0,433.90616111,3.2624823752,0.04,0
879,IJARA_HOME,23,13630.331157,361484.84042,513030.89759,3.8853192748,155,2,3,60,2969.800679,21.788177006,0.14,0
880,MURABAHA_P,43,15423.573234,273749.48617,336513.87588,7.0569701558,145,0,0,0,2811.11832,18.226115812,0.04,0
881,MURABAHA_A,24,14618.459275,235987.54657,284388.3607,6.6297777293,116,4,2,60,2760.8547195,18.886085514,0.14,0
882,IJARA_HOME,32,16102.911348,98859.561142,145621.02837,3.9054503352,44,2,0,30,2415.1656057,14.998316476,0.09,0
883,MURABAHA_A,42,16432.056476,314163.25625,402114.52577,7.8779356872,141,1,2,60,3423.0159875,20.831330469,0.14,0
884,IJARA_HOME,22,16198.863194,322233.53386,469724.20153,3.6349961204,193,0,0,0,2207.3954832,13.626854285,0.04,0
885,MURABAHA_A,38,19988.383137,404091.87637,552760.40075,6.1949949315,212,5,0,30,3140.1791663,15.710020889,0.09,0
886,IJARA_HOME,33,18479.681417,100310.01084,123786.66431,3.8932304652,233,3,2,60,614.21007857,3.3237049097,0.14,0
887,MURABAHA_A,27,14457.087958,182330.11402,227576.87818,7.2068275001,134,0,0,0,1984.7057532,13.728253982,0.04,0
888,IJARA_HOME,28,18970.530074,64952.322934,97201.139261,4.9231071993,42,2,2,60,1686.7069528,8.8911956927,0.14,0
889,IJARA_HOME,49,15169.01226,98904.810008,129341.84806,4.0442262798,145,0,0,0,863.41270355,5.6919507265,0.04,0
890,MURABAHA_A,58,12642.07271,337886.55894,419857.3741,5.824494059,162,2,2,60,3016.9042626,23.864000246,0.14,0
891,MURABAHA_A,54,15036.169046,96795.822214,139795.70815,7.7741373362,34,3,3,60,3181.1554462,21.156688491,0.14,0
892,MURABAHA_A,35,27841.373702,344373.9471,411414.28246,7.9113546995,227,3,1,60,2929.5333414,10.522229875,0.14,0
893,MURABAHA_A,40,17874.482187,361087.74822,572348.15039,7.2442746272,188,1,2,60,3217.6850822,18.001556904,0.14,0
894,IJARA_HOME,42,12509.890066,352982.05502,563825.64451,3.7833218979,238,1,2,60,2110.7267812,16.872464667,0.14,0
895,MURABAHA_P,50,19048.312808,196639.45269,218836.55547,6.6522997399,151,0,0,0,1925.8624493,10.110409613,0.04,0
896,IJARA_HOME,30,7711.7944686,125358.74071,179368.21149,4.1346996096,146,2,3,60,1094.0674297,14.186937089,0.14,0
897,MURABAHA_A,40,16854.808636,164078.58673,247118.07542,7.9992297867,170,5,0,30,1616.0792269,9.5882383587,0.09,0
898,IJARA_HOME,30,21841.329097,112827.43961,134044.25212,5.1020035802,251,5,2,60,732.10575171,3.3519285776,0.14,1
899,MURABAHA_A,22,19193.809674,429549.8006,643257.34588,7.2830106921,101,4,1,60,5701.3182625,29.703942882,0.14,0
900,IJARA_HOME,26,15606.231365,281636.60914,351405.64773,4.2248356634,286,4,3,60,1563.9439795,10.021278955,0.14,0
901,IJARA_HOME,24,14546.968495,266275.11913,309432.42403,3.9729670273,105,0,0,0,3006.3877443,20.666764662,0.04,0
902,MURABAHA_A,30,14375.168329,368770.58214,451209.30513,6.3170307509,64,0,0,0,6802.0907264,47.31833792,0.04,0
903,MURABAHA_P,35,18149.002212,332112.53202,418554.70185,8.4263625007,149,0,0,0,3601.8457429,19.845971149,0.07,0
904,IJARA_HOME,46,16686.723595,411620.98153,528577.98546,3.749481188,84,4,0,30,5579.0246011,33.433912711,0.09,1
905,IJARA_HOME,42,18356.423165,406631.5257,563547.67218,3.9508453592,79,1,1,60,5854.0317419,31.890917361,0.14,0
906,MURABAHA_A,48,21791.801553,104162.26881,157942.39984,8.237727631,174,1,0,30,1027.523019,4.7151816087,0.12,0
907,IJARA_HOME,29,14847.221194,349024.63611,430919.53307,4.1696059785,162,1,3,60,2821.0792847,19.00072241,0.14,0
908,IJARA_HOME,30,14615.269188,195559.71306,281930.8169,3.9140165666,260,4,2,60,1116.7802928,7.641188667,0.14,0
909,IJARA_HOME,50,8035.4607679,295831.63969,420747.02567,3.20198275,83,4,0,30,3978.2136776,49.508221028,0.09,0
910,MURABAHA_A,47,20837.298799,155847.49775,202371.97169,6.6705898592,150,5,2,60,1534.382756,7.363635617,0.14,0
911,IJARA_HOME,56,15721.158586,311949.83115,369642.96162,4.190879255,93,2,1,60,3934.2642647,25.025281967,0.14,0
912,IJARA_HOME,36,13919.94691,59628.055152,86001.590527,3.6659532532,134,4,1,60,542.93306344,3.9003960788,0.14,0
913,IJARA_HOME,25,16778.809506,198391.23143,299691.97298,4.3649508501,213,5,1,60,1339.9781563,7.9861336752,0.14,0
914,MURABAHA_P,50,23738.845992,311842.48198,393679.97566,8.3262329452,59,4,0,30,6459.0013375,27.208573406,0.12,0
915,MURABAHA_P,27,14716.33305,293480.36777,328878.89706,8.8771411163,296,4,2,60,2447.2436945,16.629439455,0.17,1
916,MURABAHA_P,60,12521.975809,424129.86858,547453.96128,7.0099776388,127,0,0,0,4739.5147146,37.849575714,0.04,0
917,MURABAHA_A,45,16911.921058,77591.550536,118215.35059,7.4166655627,85,3,0,30,1176.2741134,6.9552956725,0.09,0
918,MURABAHA_A,43,17463.110874,230225.58866,255822.99349,7.9760106305,109,0,0,0,2975.5807055,17.039236176,0.04,0
919,IJARA_HOME,60,11604.535732,295097.11023,363166.80143,3.9795739272,102,1,0,30,3414.7090096,29.425640873,0.09,0
920,IJARA_HOME,58,12229.207407,69612.841308,88726.724208,3.7582757546,255,4,0,30,396.76485538,3.244403682,0.09,0
921,IJARA_HOME,29,16653.357595,282324.12972,351637.33495,3.5721286921,152,5,1,60,2311.9006264,13.882489542,0.14,0
922,MURABAHA_P,40,23002.595508,98855.358735,110080.92813,10.221797438,224,1,2,60,990.16568949,4.3045824509,0.17,0
923,MURABAHA_A,46,16656.167354,322448.0398,476973.55011,6.0558496453,146,1,3,60,3126.5152516,18.770916413,0.14,0
924,IJARA_HOME,57,14310.566913,361500.92566,463252.59845,3.5111194995,209,0,0,0,2314.5539948,16.173740767,0.04,0
925,IJARA_HOME,37,9248.4729236,353342.63556,557124.46349,4.053511184,133,3,2,60,3302.4401024,35.707950163,0.14,0
926,IJARA_HOME,29,16447.290332,412378.64988,472745.42227,3.9416438566,155,4,2,60,3399.2752213,20.667691471,0.14,0
927,MURABAHA_A,46,12592.10596,340406.87336,418311.80697,8.0588544375,59,4,3,60,7007.0337505,55.64624196,0.17,0
928,IJARA_HOME,54,10379.886317,420449.70756,468399.709,4.0584148849,252,4,2,60,2481.8790859,23.910465009,0.14,0
929,IJARA_HOME,28,15654.9455,298191.49654,496107.86509,2.6127131357,254,1,3,60,1529.6172339,9.7708243949,0.14,0
930,MURABAHA_A,32,17573.369381,354759.13975,409724.6126,7.5290087946,267,2,1,60,2742.0110313,15.603217413,0.14,0
931,MURABAHA_A,46,16541.489844,365785.73436,485021.35327,7.7682904846,142,1,3,60,3946.5841009,23.858697965,0.14,0
932,MURABAHA_A,47,10034.360844,343864.58443,501423.46959,7.1008560179,101,1,2,60,4532.501477,45.169807501,0.14,0
933,IJARA_HOME,43,16575.006403,327279.03789,485510.76838,4.4416543415,202,1,0,30,2303.5292931,13.897607259,0.09,0
934,MURABAHA_A,47,15543.104217,341927.03841,512444.21,8.386979642,137,4,0,30,3886.6206195,25.005433698,0.12,0
935,MURABAHA_A,22,17390.539907,160767.41302,247862.53624,7.5044167226,156,5,0,30,1616.6985887,9.2964255127,0.09,0
936,IJARA_HOME,50,20167.814941,244008.88421,278637.32341,3.9450327937,84,2,0,30,3329.1397824,16.507191246,0.09,0
937,IJARA_HOME,40,16756.104692,98566.39402,129828.40888,4.121326091,241,2,0,30,601.99963253,3.5927182575,0.09,0
938,IJARA_HOME,47,19704.352005,63948.90761,79316.56291,4.4965494262,119,5,2,60,667.06259438,3.3853566674,0.14,0
939,IJARA_HOME,31,17662.774038,242574.98486,327377.17328,3.360411743,87,5,1,60,3145.5254763,17.80878513,0.14,0
940,MURABAHA_P,41,19324.648695,270051.3673,428540.20383,7.2333381171,249,2,0,30,2097.5108261,10.854069635,0.09,0
941,IJARA_HOME,22,11739.890337,376962.6989,429619.99526,4.1294242091,242,1,2,60,2297.8243934,19.572792653,0.14,0
942,MURABAHA_A,28,18608.415142,108633.6216,178250.94369,8.8444231065,242,3,1,60,963.65088244,5.1785757953,0.17,0
943,IJARA_HOME,28,17458.945615,377106.24477,419787.74333,4.3450603057,26,3,2,60,15223.749664,87.197417298,0.19,0
944,MURABAHA_A,27,17031.070475,270609.07213,345936.79817,7.3477737035,283,1,0,30,2015.0937136,11.831867624,0.09,0
945,IJARA_HOME,54,14735.747746,69341.61149,108210.77981,5.1884520395,77,0,0,0,1060.6771545,7.1979866427,0.04,0
946,MURABAHA_P,41,15902.29391,172791.13354,214751.44958,7.1266591501,297,5,1,60,1239.775429,7.7962049753,0.14,0
947,IJARA_HOME,55,5583.2156285,270551.55989,330001.31677,4.0837328821,233,5,1,60,1683.6086528,30.154820534,0.14,0
948,IJARA_HOME,29,16518.686626,254718.01478,408967.22256,4.7436472125,141,2,2,60,2359.9721797,14.286681702,0.14,0
949,IJARA_HOME,41,13022.301672,159314.2041,206955.93171,3.7027920069,142,3,3,60,1387.3209836,10.653423785,0.14,1
950,MURABAHA_A,56,16117.356273,219665.90881,259936.16693,6.494163042,212,2,3,60,1744.3085835,10.82254778,0.14,0
951,MURABAHA_A,53,12709.720886,228607.81318,338683.75805,5.8637645401,202,2,1,60,1783.2422349,14.030538129,0.14,0
952,MURABAHA_A,59,11931.740323,300089.36878,374841.64427,7.841969791,229,4,1,60,2530.4317337,21.207566249,0.14,0
953,IJARA_HOME,41,7606.076773,99582.247529,146808.11104,4.2328061881,108,2,2,60,1110.4180128,14.599090253,0.14,0
954,IJARA_HOME,24,12650.910805,157434.19044,216691.46805,4.3541948624,221,5,2,60,1036.9919198,8.1969743981,0.14,0
955,IJARA_HOME,24,10143.615557,331852.82117,406946.06818,4.2468326912,300,0,0,0,1797.1846917,17.717397526,0.04,0
956,IJARA_HOME,45,12684.446375,195956.36874,245731.00112,3.1275659899,123,3,0,30,1864.1802241,14.696583272,0.09,0
957,IJARA_HOME,54,20950.431011,84373.470023,94161.587567,3.6652605893,76,0,0,0,1245.6994943,5.9459373108,0.04,0
958,IJARA_HOME,31,10986.59214,439978.70749,605595.26388,3.6838290236,56,5,2,60,8563.462624,77.944666692,0.16,0
959,MURABAHA_A,48,12777.351451,286659.0092,449891.51088,8.115956559,238,2,3,60,2426.6080553,18.991479294,0.17,0
960,IJARA_HOME,51,18830.364358,414853.36628,679100.62598,4.9164076077,299,3,1,60,2409.1260192,12.793836452,0.14,0
961,IJARA_HOME,48,15780.627164,243254.89411,274834.94456,4.0084634749,126,0,0,0,2368.4688114,15.008711547,0.04,0
962,MURABAHA_A,24,14450.993806,142020.54068,201481.46208,7.3220665098,291,0,0,0,1044.4349642,7.227426558,0.04,0
963,IJARA_HOME,46,25579.112056,281985.64583,330768.21025,3.2411969972,184,1,1,60,1946.7932502,7.6108711123,0.14,0
964,IJARA_HOME,28,17464.913188,449367.83314,557951.24344,4.5218127372,130,0,0,0,4378.5534798,25.070571108,0.04,0
965,IJARA_HOME,36,19887.680424,85423.270334,119910.46278,4.4864475419,263,0,0,0,510.80699461,2.5684593866,0.04,0
966,IJARA_HOME,45,12056.315045,110260.39096,124597.03052,4.3908234764,232,3,1,60,706.00458479,5.8558903129,0.14,0
967,IJARA_HOME,53,14238.542363,168750.58813,277438.76795,3.7330608808,128,2,3,60,1600.2423576,11.238807434,0.14,0
968,IJARA_HOME,34,20679.508172,196130.74586,218472.35807,4.3569303804,217,4,3,60,1307.7171234,6.3237341648,0.14,0
969,MURABAHA_A,25,8382.5019106,240285.97418,380414.83593,7.3575221209,182,1,3,60,2194.7693554,26.182748048,0.14,0
970,IJARA_HOME,44,13444.335781,50220.279209,59576.137776,3.8982210718,252,5,3,60,292.17059136,2.1731872523,0.14,0
971,MURABAHA_A,57,18467.435095,275425.88189,311681.13168,7.2325824762,232,0,0,0,2207.6548922,11.954312447,0.04,0
972,IJARA_HOME,33,12794.088644,57822.115906,90944.201415,3.8122337928,55,4,3,60,1147.4957652,8.9689527489,0.14,0
973,MURABAHA_A,52,15913.41912,442211.73832,512935.57605,8.4142406316,65,3,0,30,8494.4026829,53.378866094,0.12,0
974,MURABAHA_A,24,19701.625252,130507.52096,169633.8063,8.4505086552,94,3,2,60,1902.9406692,9.6588004539,0.17,0
975,MURABAHA_A,38,13834.031818,188249.35332,245502.65661,7.1901632055,206,1,1,60,1593.3992867,11.517967485,0.14,0
976,MURABAHA_A,41,15062.798265,406895.61833,472716.59057,7.1396425078,172,3,1,60,3785.5124033,25.131534902,0.14,1
977,IJARA_HOME,54,16548.633563,61481.768172,91115.989247,3.8146594603,144,1,0,30,532.77454465,3.2194473496,0.09,0
978,MURABAHA_A,28,22433.366454,320666.87774,526756.95414,6.5569543476,262,3,3,60,2305.0522408,10.27510626,0.14,0
979,MURABAHA_P,48,11144.050729,404982.10229,510430.15569,7.453168269,102,0,0,0,5371.906886,48.204257289,0.04,0
980,IJARA_HOME,42,12220.544162,306607.97143,409895.80295,4.1660716931,89,5,1,60,4010.5571495,32.8181552,0.14,0
981,MURABAHA_A,23,14322.372366,346635.8562,427712.83201,6.9811468456,129,4,1,60,3827.7998628,26.726018322,0.14,0
982,IJARA_HOME,49,13496.615784,144512.45153,200033.75183,4.1087033668,273,3,3,60,815.58392341,6.0428772403,0.14,0
983,IJARA_HOME,52,10240.466901,400244.07469,640182.75603,4.7860593685,42,4,3,60,10369.004392,101.25519171,0.19,0
984,IJARA_HOME,49,17245.481308,242537.37405,400005.29821,4.2679427376,162,0,0,0,1972.2297709,11.436211815,0.04,0
985,IJARA_HOME,57,13589.155789,156224.95674,190059.59844,3.7549761806,268,4,0,30,861.98354596,6.3431721539,0.09,0
986,IJARA_HOME,44,12324.384919,213238.09,254860.6172,4.101050677,116,3,2,60,2229.7454792,18.092144102,0.14,0
987,MURABAHA_A,38,16060.938464,64747.279231,83620.95014,6.7288289615,245,3,3,60,486.7526875,3.0306615556,0.14,0
988,MURABAHA_P,53,14722.454348,108865.37246,137901.74014,7.6286086758,272,4,0,30,842.36056815,5.7216042123,0.09,0
989,IJARA_HOME,25,15022.418051,440072.03225,502227.28936,4.3390284153,77,2,2,60,6557.9720184,43.654570097,0.14,0
990,IJARA_HOME,38,14079.984218,159885.94117,217549.6765,3.8601806699,89,3,3,60,2068.7555126,14.692882325,0.14,1
991,MURABAHA_A,29,8463.6716048,157756.51289,207184.96576,7.5258961726,236,5,2,60,1282.6985893,15.155344503,0.14,0
992,MURABAHA_A,45,13353.810719,415118.75195,493639.86123,8.1300561884,116,3,0,30,5178.6655066,38.780432161,0.12,1
993,IJARA_HOME,51,10415.088182,441574.2863,618765.04157,3.9380105817,271,1,3,60,2462.4854579,23.643443194,0.14,0
994,MURABAHA_A,58,16256.286897,112698.88729,133112.6926,7.5855789561,186,2,0,30,1032.0629925,6.3487006538,0.09,0
995,MURABAHA_A,36,17521.271511,371159.69416,566418.42873,8.0343125831,255,2,1,60,3039.3641141,17.346709753,0.17,0
996,MURABAHA_P,50,15932.825024,162038.54159,209758.24237,6.668347742,179,3,2,60,1431.2160601,8.9828141458,0.14,0
997,MURABAHA_A,37,22627.047894,181261.23566,232399.15064,6.8327497404,264,4,2,60,1328.9329323,5.8732051062,0.14,0
998,MURABAHA_A,50,11840.464835,129806.99595,206490.86241,8.4874184687,173,3,2,60,1303.0867026,11.005367786,0.17,0
999,IJARA_HOME,35,11397.345823,161610.26563,215622.42193,4.312268133,244,5,2,60,995.73235498,8.7365284027,0.14,0
1000,IJARA_HOME,46,9653.1394485,367084.63468,597238.57048,3.992403418,88,5,1,60,4818.7028005,49.918503988,0.14,0
