cust_id,segment,facility_type,limit_amt,current_balance,util_ratio,util_change_12m,undrawn_amt,obs_ccf,ead_at_default,dpd_12m_max,high_risk_flag,default_flag,secured_flag,revolving_flag,util_ratio_12m_ago,util_ratio_6m_ago,util_max_12m,util_min_12m,util_vol_12m,undrawn_ratio,limit_bucket,obs_ccf_capped,obs_ccf_high_flag,dpd_ever_30plus,high_risk_dpd_flag,segment_stress_scale,ccf_baseline,ccf_ttc,ccf_pit,ead_current,ead_ttc,ead_stressed_up,ead_stressed_down,high_util_flag,low_util_flag,ccf_gap,new_to_bank_flag,refinance_flag,sector_code
80,SME,Overdraft,250604,212135,0.846,0.176,38469,0.487,230883,5,1,0,0,1,0.6699999999999999,0.758,0.846,0.6699999999999999,0.08800000000000002,0.15350513160204945,L3_200_500k,0.487,0,0,1,1.2,0.85,0.7749999999999999,0.6322,212135,367421.6119096509,286294.92,203177.04,1,0,-0.363,0,1,MANUFACTURING
81,Retail,Revolver,129816,105405,0.812,0.176,24411,0.648,121216,60,1,0,0,1,0.6360000000000001,0.7240000000000001,0.812,0.6360000000000001,0.08799999999999997,0.18804307635422443,L2_50_200k,0.648,0,1,1,1.0,0.9,0.81,0.7488,105405,151520.0,145459.19999999998,109094.40000000001,1,0,-0.252,0,0,SERVICES
82,SME,Overdraft,375333,313006,0.834,0.17,62326,0.255,328902,30,1,1,0,1,0.6639999999999999,0.7489999999999999,0.834,0.6639999999999999,0.08500000000000002,0.1660552096405059,L3_200_500k,0.255,0,1,1,1.2,0.9,0.81,0.513,313006,1044747.5294117648,407838.48,289433.76,1,0,-0.645,0,0,MANUFACTURING
83,SME,Overdraft,225824,195274,0.865,0.255,30549,0.204,201500,0,1,1,0,1,0.61,0.7375,0.865,0.61,0.1275,0.13527791554484908,L3_200_500k,0.204,0,0,1,1.2,0.85,0.7749999999999999,0.46240000000000003,195274,765502.4509803922,249860.0,177320.0,1,0,-0.646,0,0,MANUFACTURING
84,SME,CreditLine,262064,38774,0.148,-0.104,223289,0.55,161535,5,0,0,0,1,0.252,0.2,0.252,0.148,0.052000000000000005,0.8520399597044996,L3_200_500k,0.55,0,0,0,1.2,0.5,0.53,0.53,38774,155661.0,200303.4,142150.8,0,1,0.050000000000000044,0,0,MANUFACTURING
85,SME,Overdraft,192492,83909,0.436,-0.045,108583,0.32,118675,0,0,0,0,1,0.481,0.4585,0.481,0.436,0.022499999999999992,0.5640909752093594,L2_50_200k,0.32,0,0,0,1.2,0.75,0.7049999999999998,0.49200000000000005,83909,261455.85937499994,147157.0,104434.0,0,0,-0.43,1,0,MANUFACTURING
86,Retail,CreditLine,59419,7246,0.122,-0.096,52173,0.369,26518,60,1,0,0,1,0.218,0.16999999999999998,0.218,0.122,0.048,0.8780524747976236,L2_50_200k,0.369,0,1,1,1.0,0.65,0.635,0.4814,7246,45633.9566395664,31821.6,23866.2,0,1,-0.281,1,0,SERVICES
87,Retail,Overdraft,29073,25526,0.878,0.265,3546,0.423,27027,90,1,0,0,1,0.613,0.7455,0.878,0.613,0.1325,0.12196883706531833,L1_0_50k,0.423,0,1,1,1.0,0.9,0.81,0.6138,25526,51753.82978723405,32432.399999999998,24324.3,1,0,-0.47700000000000004,0,0,SERVICES
88,Retail,Card,68984,59142,0.857,0.179,9842,0.675,65781,0,1,0,1,0,0.6779999999999999,0.7675,0.857,0.6779999999999999,0.08950000000000002,0.14267076423518496,L2_50_200k,0.675,0,0,1,1.0,0.6,0.6,0.645,59142,58472.0,78937.2,59202.9,1,0,0.07500000000000007,0,0,SERVICES
89,Retail,Revolver,36577,21265,0.581,-0.132,15312,0.44,27997,0,0,0,0,1,0.713,0.647,0.713,0.581,0.066,0.41862372529185005,L1_0_50k,0.44,0,0,0,1.0,0.75,0.7049999999999998,0.5640000000000001,21265,44858.82954545454,33596.4,25197.3,0,0,-0.31,0,0,SERVICES
90,SME,Revolver,213773,107215,0.502,-0.169,106558,0.46,156228,0,0,0,0,1,0.671,0.5865,0.671,0.502,0.08450000000000002,0.4984633232447503,L3_200_500k,0.46,0,0,0,1.2,0.75,0.7049999999999998,0.5760000000000001,107215,239436.39130434778,193722.72,137480.64,0,0,-0.29,0,0,MANUFACTURING
91,Retail,Overdraft,28347,18383,0.649,0.019,9964,0.386,22229,0,0,0,0,1,0.63,0.6395,0.649,0.63,0.009500000000000008,0.35150104067449817,L1_0_50k,0.386,0,0,0,1.0,0.75,0.7049999999999998,0.5316000000000001,18383,40599.598445595846,26674.8,20006.100000000002,0,0,-0.364,0,0,SERVICES
92,Corporate,Revolver,2963201,1254048,0.423,0.07,1709153,0.627,2326150,30,0,0,0,1,0.353,0.388,0.423,0.353,0.035,0.5767927994084775,L4_500k_plus,0.627,0,1,0,1.1,0.8,0.74,0.6962,1254048,2745376.3955342905,2837903.0,2070273.5,0,0,-0.17300000000000004,0,0,
93,Retail,Overdraft,89589,32654,0.364,-0.114,56935,0.285,48868,0,0,0,0,1,0.478,0.421,0.478,0.364,0.056999999999999995,0.6355132884617531,L2_50_200k,0.285,0,0,0,1.0,0.75,0.7049999999999998,0.47100000000000003,32654,120883.99999999999,58641.6,43981.200000000004,0,0,-0.465,0,0,SERVICES
94,SME,CreditLine,166499,137740,0.827,-0.103,28758,0.524,152808,0,1,0,0,1,0.9299999999999999,0.8785,0.9299999999999999,0.827,0.05149999999999999,0.17272175808863716,L2_50_200k,0.524,0,0,1,1.2,0.6,0.6,0.5544,137740,174970.9923664122,189481.92,134471.04,1,0,-0.07599999999999996,0,0,MANUFACTURING
95,SME,Revolver,218435,182035,0.833,0.081,36399,0.445,198219,30,1,1,0,1,0.752,0.7925,0.833,0.752,0.04049999999999998,0.1666353835237027,L3_200_500k,0.445,0,1,1,1.2,0.9,0.81,0.627,182035,360803.1235955056,245791.56,174432.72,1,0,-0.455,0,0,MANUFACTURING
96,SME,Overdraft,192702,47365,0.246,-0.165,145337,0.253,84105,90,1,1,0,1,0.41100000000000003,0.3285,0.41100000000000003,0.246,0.08250000000000002,0.754205976066673,L2_50_200k,0.253,0,1,1,1.2,0.9,0.81,0.5118,47365,269268.9723320158,104290.2,74012.4,0,0,-0.647,0,0,MANUFACTURING
97,Retail,CreditLine,11804,9494,0.804,-0.021,2309,0.636,10963,5,1,0,0,1,0.8250000000000001,0.8145,0.8250000000000001,0.804,0.01050000000000001,0.19561165706540157,L1_0_50k,0.636,0,0,1,1.0,0.6,0.6,0.6215999999999999,9494,10342.452830188678,13155.6,9866.7,1,0,0.03600000000000003,0,0,SERVICES
98,SME,Revolver,158637,135067,0.851,0.159,23569,0.436,145338,90,1,0,0,1,0.692,0.7715,0.851,0.692,0.07950000000000002,0.14857189684625907,L2_50_200k,0.436,0,1,1,1.2,0.9,0.81,0.6216,135067,270008.66972477065,180219.12,127897.44,1,0,-0.464,1,0,MANUFACTURING
99,Corporate,CreditLine,6965091,2590313,0.372,0.116,4374777,0.425,4447706,0,1,0,0,1,0.256,0.314,0.372,0.256,0.057999999999999996,0.6281004799506568,L4_500k_plus,0.425,0,0,1,1.1,0.6,0.6,0.495,2590313,6279114.352941177,5426201.32,3958458.34,0,0,-0.175,1,0,
100,Corporate,CreditLine,2033368,1225361,0.603,0.079,808007,0.259,1434960,5,0,0,0,1,0.524,0.5635,0.603,0.524,0.03949999999999998,0.3973737169071216,L4_500k_plus,0.259,0,0,0,1.1,0.5,0.53,0.35540000000000005,1225361,2936404.633204633,1750651.2,1277114.4,0,0,-0.241,0,0,
101,Corporate,Revolver,1672673,921792,0.551,-0.057,750880,0.435,1248558,0,0,0,0,1,0.6080000000000001,0.5795000000000001,0.6080000000000001,0.551,0.028500000000000025,0.4489102173586828,L4_500k_plus,0.435,0,0,0,1.1,0.75,0.7049999999999998,0.561,921792,2023525.0344827583,1523240.76,1111216.62,0,0,-0.315,0,0,
102,Retail,Revolver,46563,18821,0.404,0.035,27742,0.553,34150,0,0,0,0,1,0.369,0.3865,0.404,0.369,0.017500000000000016,0.5957949444838176,L1_0_50k,0.553,0,0,0,1.0,0.75,0.7049999999999998,0.6318000000000001,18821,43536.61844484628,40980.0,30735.0,0,0,-0.19699999999999995,0,0,SERVICES
103,Corporate,CreditLine,1715961,1345978,0.784,0.066,369982,0.475,1521850,0,1,0,0,1,0.718,0.751,0.784,0.718,0.03300000000000003,0.21561212638282573,L4_500k_plus,0.475,0,0,1,1.1,0.6,0.6,0.5249999999999999,1345978,1922336.8421052631,1856657.0,1354446.5,0,0,-0.125,0,0,
104,Retail,CreditLine,71334,47271,0.663,0.069,24062,0.597,61648,90,1,0,0,1,0.5940000000000001,0.6285000000000001,0.663,0.5940000000000001,0.034499999999999975,0.3373146045364062,L2_50_200k,0.597,0,1,1,1.0,0.65,0.635,0.6182,47271,65571.99329983251,73977.59999999999,55483.200000000004,0,0,-0.05300000000000005,0,1,SERVICES
105,Retail,Revolver,27490,20883,0.76,0.226,6606,0.71,25576,0,1,1,0,1,0.534,0.647,0.76,0.534,0.11299999999999999,0.24030556566024008,L1_0_50k,0.71,0,0,1,1.0,0.85,0.7749999999999999,0.766,20883,27917.46478873239,30691.199999999997,23018.4,0,0,-0.14,0,0,SERVICES
106,Corporate,Card,1345256,835355,0.621,-0.0,509900,0.685,1184676,5,0,0,1,0,0.621,0.621,0.621,0.621,0.0,0.37903566310055486,L4_500k_plus,0.685,0,0,0,1.1,0.5,0.53,0.611,835355,916610.6277372262,1445304.72,1054361.6400000001,0,0,0.18500000000000005,0,0,
107,Retail,Overdraft,29461,19073,0.647,0.143,10388,0.519,24460,0,1,0,0,1,0.504,0.5755,0.647,0.504,0.07150000000000001,0.3526017446794067,L1_0_50k,0.519,0,0,1,1.0,0.85,0.7749999999999999,0.6514,19073,36525.04816955684,29352.0,22014.0,0,0,-0.33099999999999996,0,0,SERVICES
108,Retail,Revolver,32983,24216,0.734,0.06,8767,0.692,30279,0,0,0,0,1,0.6739999999999999,0.704,0.734,0.6739999999999999,0.030000000000000027,0.26580359579177154,L1_0_50k,0.692,0,0,0,1.0,0.75,0.7049999999999998,0.7152000000000001,24216,30847.825144508668,36334.799999999996,27251.100000000002,0,0,-0.05800000000000005,0,0,SERVICES
109,SME,CreditLine,269936,71848,0.266,0.013,198088,0.061,83864,5,0,0,0,1,0.253,0.2595,0.266,0.253,0.006500000000000006,0.73383320490783,L3_200_500k,0.061,0,0,0,1.2,0.5,0.53,0.2366,71848,728654.4262295082,103991.36,73800.32,0,0,-0.439,1,0,MANUFACTURING
110,Corporate,CreditLine,1592103,878952,0.552,-0.135,713151,0.405,1167632,30,0,0,0,1,0.687,0.6195,0.687,0.552,0.0675,0.4479301904462211,L4_500k_plus,0.405,0,1,0,1.1,0.55,0.565,0.463,878952,1628918.7160493825,1424511.04,1039192.48,0,0,-0.14500000000000002,0,0,
111,Retail,Revolver,52737,22694,0.43,0.065,30043,0.275,30957,0,0,0,0,1,0.365,0.39749999999999996,0.43,0.365,0.0325,0.5696759390939947,L2_50_200k,0.275,0,0,0,1.0,0.75,0.7049999999999998,0.4650000000000001,22694,79362.49090909089,37148.4,27861.3,0,0,-0.475,0,0,SERVICES
112,Corporate,CreditLine,994355,716396,0.72,-0.122,277959,0.617,887891,0,0,0,0,1,0.842,0.7809999999999999,0.842,0.72,0.061,0.2795369862875935,L4_500k_plus,0.617,0,0,0,1.1,0.5,0.53,0.5702,716396,762694.0518638574,1083227.02,790222.99,0,0,0.11699999999999999,0,0,
113,SME,Overdraft,326520,41199,0.126,0.165,285321,0.389,152311,30,1,0,0,1,0.0,0.063,0.126,0.0,0.063,0.8738239617787578,L3_200_500k,0.389,0,1,1,1.2,0.9,0.81,0.5934,41199,317151.43958868895,188865.63999999998,134033.68,0,1,-0.511,0,0,MANUFACTURING
114,Corporate,Overdraft,3148365,428953,0.136,0.246,2719412,0.372,1440312,5,1,0,0,1,0.0,0.068,0.136,0.0,0.068,0.8637537261403935,L4_500k_plus,0.372,0,0,1,1.1,0.85,0.7749999999999999,0.5632,428953,3000649.9999999995,1757180.64,1281877.68,0,1,-0.478,0,0,
115,Retail,CreditLine,32072,14368,0.448,-0.181,17704,0.533,23796,0,0,0,0,1,0.629,0.5385,0.629,0.448,0.0905,0.5520079820404091,L1_0_50k,0.533,0,0,0,1.0,0.5,0.53,0.5198,14368,23662.063789868665,28555.2,21416.4,0,0,0.03300000000000003,0,1,SERVICES
116,Retail,CreditLine,48368,10745,0.222,-0.186,37622,0.557,31702,60,1,0,0,1,0.40800000000000003,0.315,0.40800000000000003,0.222,0.09300000000000003,0.7778283162421435,L1_0_50k,0.557,0,1,1,1.0,0.65,0.635,0.5942000000000001,10745,36141.41831238779,38042.4,28531.8,0,0,-0.09299999999999997,0,0,SERVICES
117,SME,Revolver,144674,70003,0.484,0.009,74671,0.677,120569,0,0,0,0,1,0.475,0.4795,0.484,0.475,0.004500000000000004,0.5161328227601366,L2_50_200k,0.677,0,0,0,1.2,0.75,0.7049999999999998,0.7062,70003,125555.6056129985,149505.56,106100.72,0,0,-0.07299999999999995,0,1,MANUFACTURING
118,Retail,Overdraft,17441,3813,0.219,-0.02,13628,0.364,8780,5,0,0,0,1,0.239,0.22899999999999998,0.239,0.219,0.009999999999999995,0.781377214609254,L1_0_50k,0.364,0,0,0,1.0,0.75,0.7049999999999998,0.5184,3813,17005.219780219777,10536.0,7902.0,0,0,-0.386,0,0,SERVICES
119,Corporate,Revolver,2411692,748231,0.31,-0.037,1663460,0.451,1497664,0,0,0,0,1,0.347,0.3285,0.347,0.31,0.01849999999999999,0.6897481104552322,L4_500k_plus,0.451,0,0,0,1.1,0.75,0.7049999999999998,0.5706,748231,2341137.7383592012,1827150.08,1332920.96,0,0,-0.299,0,0,
120,Corporate,CreditLine,1476714,765872,0.519,-0.148,710842,0.413,1059149,5,0,0,0,1,0.667,0.593,0.667,0.519,0.07400000000000001,0.48136741440793546,L4_500k_plus,0.413,0,0,0,1.1,0.5,0.53,0.4478,765872,1359198.4745762714,1292161.78,942642.61,0,0,-0.08700000000000002,0,0,
121,SME,Overdraft,308736,102752,0.333,0.089,205983,0.377,180480,0,0,0,0,1,0.24400000000000002,0.28850000000000003,0.333,0.24400000000000002,0.0445,0.6671816697761194,L3_200_500k,0.377,0,0,0,1.2,0.75,0.7049999999999998,0.5262,102752,337502.3872679044,223795.2,158822.4,0,0,-0.373,0,0,MANUFACTURING
122,SME,Revolver,242036,102125,0.422,-0.013,139910,0.647,192655,0,0,0,0,1,0.435,0.4285,0.435,0.422,0.006500000000000006,0.5780545042886183,L3_200_500k,0.647,0,0,0,1.2,0.75,0.7049999999999998,0.6882,102125,209925.46367851616,238892.2,169536.4,0,0,-0.10299999999999998,0,0,MANUFACTURING
123,Retail,CreditLine,111314,40941,0.368,-0.259,70372,0.651,86754,60,1,0,0,1,0.627,0.4975,0.627,0.368,0.1295,0.632193614459996,L2_50_200k,0.651,0,1,1,1.0,0.65,0.635,0.6506000000000001,40941,84621.79723502304,104104.8,78078.6,0,0,0.0010000000000000009,1,0,SERVICES
124,Retail,CreditLine,119675,108457,0.906,0.157,11217,0.468,113712,0,1,0,0,1,0.749,0.8275,0.906,0.749,0.07850000000000001,0.09372884896594945,L2_50_200k,0.468,0,0,1,1.0,0.6,0.6,0.5207999999999999,108457,145784.61538461538,136454.4,102340.8,1,0,-0.13199999999999995,0,0,SERVICES
125,Retail,CreditLine,131461,43815,0.333,-0.06,87645,0.339,73565,0,0,0,0,1,0.393,0.363,0.393,0.333,0.03,0.6666996295479267,L2_50_200k,0.339,0,0,0,1.0,0.5,0.53,0.4034,43815,115013.12684365782,88278.0,66208.5,0,0,-0.16099999999999998,1,0,SERVICES
126,SME,Revolver,191522,44553,0.233,0.063,146969,0.333,93557,0,0,0,0,1,0.17,0.2015,0.233,0.17,0.0315,0.7673739831455394,L2_50_200k,0.333,0,0,0,1.2,0.75,0.7049999999999998,0.4998,44553,198071.12612612607,116010.68,82330.16,0,0,-0.417,0,0,MANUFACTURING
127,SME,CreditLine,127186,49358,0.388,-0.256,77828,0.44,83633,0,0,0,0,1,0.644,0.516,0.644,0.388,0.128,0.6119226958942022,L2_50_200k,0.44,0,0,0,1.2,0.5,0.53,0.464,49358,100739.75,103704.92,73597.04,0,0,-0.06,0,0,MANUFACTURING
128,SME,Overdraft,288901,116109,0.402,0.197,172791,0.317,170939,0,1,1,0,1,0.20500000000000002,0.3035,0.402,0.20500000000000002,0.0985,0.5980976182152363,L3_200_500k,0.317,0,0,1,1.2,0.85,0.7749999999999999,0.5302,116109,417910.80441640376,211964.36,150426.32,0,0,-0.5329999999999999,1,0,MANUFACTURING
129,Retail,Revolver,102814,62163,0.605,0.114,40650,0.488,81999,30,1,1,0,1,0.491,0.548,0.605,0.491,0.056999999999999995,0.395374170832766,L2_50_200k,0.488,0,1,1,1.0,0.9,0.81,0.6528,62163,136104.89754098363,98398.8,73799.1,0,0,-0.41200000000000003,1,0,SERVICES
130,Corporate,Revolver,914075,523566,0.573,-0.047,390508,0.608,761065,0,0,0,0,1,0.62,0.5965,0.62,0.573,0.02350000000000002,0.4272165850723409,L4_500k_plus,0.608,0,0,0,1.1,0.75,0.7049999999999998,0.6648000000000001,523566,882484.9095394736,928499.2999999999,677347.85,0,0,-0.14200000000000002,0,0,
131,Corporate,Revolver,1579208,268882,0.17,-0.105,1310326,0.378,764120,0,0,0,0,1,0.275,0.22250000000000003,0.275,0.17,0.052500000000000005,0.8297361715492829,L4_500k_plus,0.378,0,0,0,1.1,0.75,0.7049999999999998,0.5268,268882,1425144.444444444,932226.4,680066.8,0,1,-0.372,0,0,
132,SME,Revolver,304868,178154,0.584,0.111,126714,0.575,251001,5,1,1,0,1,0.473,0.5285,0.584,0.473,0.055499999999999994,0.41563561935001375,L3_200_500k,0.575,0,0,1,1.2,0.85,0.7749999999999999,0.685,178154,338305.6956521739,311241.24,220880.88,0,0,-0.275,0,1,MANUFACTURING
133,Retail,Overdraft,34176,27380,0.801,0.016,6796,0.269,29206,0,1,0,0,1,0.785,0.793,0.801,0.785,0.008000000000000007,0.19885299625468164,L1_0_50k,0.269,0,0,1,1.0,0.85,0.7749999999999999,0.5014000000000001,27380,84143.68029739776,35047.2,26285.4,1,0,-0.581,0,0,SERVICES
134,SME,CreditLine,203102,46838,0.231,0.002,156263,0.195,77232,30,0,0,0,1,0.229,0.23,0.231,0.229,0.0010000000000000009,0.7693818869336589,L3_200_500k,0.195,0,1,0,1.2,0.55,0.565,0.337,46838,223774.7692307692,95767.68,67964.16,0,0,-0.35500000000000004,0,0,MANUFACTURING
135,SME,Overdraft,302371,222915,0.737,0.117,79456,0.361,251622,0,1,0,0,1,0.62,0.6785,0.737,0.62,0.058499999999999996,0.2627765228808318,L3_200_500k,0.361,0,0,1,1.2,0.85,0.7749999999999999,0.5566,222915,540185.7340720221,312011.27999999997,221427.36000000002,0,0,-0.489,0,0,MANUFACTURING
136,SME,Revolver,107108,45912,0.429,-0.085,61195,0.605,82908,0,0,0,0,1,0.514,0.47150000000000003,0.514,0.429,0.04250000000000001,0.5713392090226687,L2_50_200k,0.605,0,0,0,1.2,0.75,0.7049999999999998,0.663,45912,96611.80165289255,102805.92,72959.04,0,0,-0.14500000000000002,1,0,MANUFACTURING
137,Retail,Card,35291,11449,0.324,-0.177,23842,0.671,27443,0,0,0,1,0,0.501,0.4125,0.501,0.324,0.0885,0.6755830098325352,L1_0_50k,0.671,0,0,0,1.0,0.5,0.53,0.6026,11449,21676.28912071535,32931.6,24698.7,0,0,0.17100000000000004,0,1,SERVICES
138,SME,Revolver,237871,125697,0.528,-0.05,112174,0.41,171717,0,0,0,0,1,0.5780000000000001,0.553,0.5780000000000001,0.528,0.025000000000000022,0.47157492926838496,L3_200_500k,0.41,0,0,0,1.2,0.75,0.7049999999999998,0.546,125697,295269.4756097561,212929.08,151110.96,0,0,-0.34,0,0,MANUFACTURING
139,SME,CreditLine,405588,85335,0.21,0.074,320252,0.425,221299,0,0,0,0,1,0.136,0.173,0.21,0.136,0.03699999999999999,0.7895992978095999,L3_200_500k,0.425,0,0,0,1.2,0.5,0.53,0.455,85335,275972.8705882353,274410.76,194743.12,0,0,-0.07500000000000001,0,0,MANUFACTURING
140,Retail,Overdraft,34345,21050,0.613,0.022,13295,0.099,22369,0,0,0,0,1,0.591,0.602,0.613,0.591,0.01100000000000001,0.3871014703741447,L1_0_50k,0.099,0,0,0,1.0,0.75,0.7049999999999998,0.35940000000000005,21050,159294.3939393939,26842.8,20132.100000000002,0,0,-0.651,1,0,SERVICES
141,SME,Overdraft,107665,52285,0.486,0.072,55380,0.26,66705,5,0,0,0,1,0.414,0.44999999999999996,0.486,0.414,0.036000000000000004,0.5143732875121906,L2_50_200k,0.26,0,0,0,1.2,0.75,0.7049999999999998,0.45600000000000007,52285,180873.17307692303,82714.2,58700.4,0,0,-0.49,0,0,MANUFACTURING
142,Retail,Card,47195,16821,0.356,0.071,30374,0.692,37826,0,0,0,1,0,0.285,0.3205,0.356,0.285,0.035500000000000004,0.6435851255429601,L1_0_50k,0.692,0,0,0,1.0,0.5,0.53,0.6152,16821,28970.78034682081,45391.2,34043.4,0,0,0.19199999999999995,0,0,SERVICES
143,Corporate,Overdraft,1617705,1333801,0.825,0.141,283903,0.483,1471009,0,1,0,0,1,0.6839999999999999,0.7545,0.825,0.6839999999999999,0.07050000000000001,0.1754973867299662,L4_500k_plus,0.483,0,0,1,1.1,0.85,0.7749999999999999,0.6298,1333801,2360314.6480331263,1794630.98,1309198.01,1,0,-0.367,0,1,
144,Retail,Overdraft,24043,10414,0.433,-0.217,13628,0.476,16901,5,0,0,0,1,0.65,0.5415,0.65,0.433,0.10850000000000001,0.5668177848022293,L1_0_50k,0.476,0,0,0,1.0,0.75,0.7049999999999998,0.5856,10414,25031.943277310922,20281.2,15210.9,0,0,-0.274,0,0,SERVICES
145,Retail,CreditLine,61731,35816,0.58,-0.256,25914,0.148,39645,5,0,0,0,1,0.836,0.708,0.836,0.58,0.128,0.41978908490061717,L2_50_200k,0.148,0,0,0,1.0,0.5,0.53,0.2888,35816,141971.95945945947,47574.0,35680.5,0,0,-0.352,0,0,SERVICES
146,SME,Overdraft,167060,82896,0.496,0.045,84164,0.373,114267,0,0,0,0,1,0.451,0.47350000000000003,0.496,0.451,0.022499999999999996,0.5037950436968753,L2_50_200k,0.373,0,0,0,1.2,0.75,0.7049999999999998,0.5238,82896,215973.82037533508,141691.08,100554.96,0,0,-0.377,0,0,MANUFACTURING
147,Retail,Revolver,107482,91241,0.849,0.205,16240,0.698,102583,5,1,0,0,1,0.644,0.7464999999999999,0.849,0.644,0.10249999999999998,0.1510950670809996,L2_50_200k,0.698,0,0,1,1.0,0.85,0.7749999999999999,0.7587999999999999,91241,113899.46275071632,123099.59999999999,92324.7,1,0,-0.15200000000000002,0,0,SERVICES
148,SME,CreditLine,202715,137838,0.68,-0.342,64876,0.396,163499,0,0,0,0,1,1.0,0.8400000000000001,1.0,0.68,0.15999999999999998,0.3200355178452507,L3_200_500k,0.396,0,0,0,1.2,0.5,0.53,0.4376,137838,218824.4191919192,202738.76,143879.12,0,0,-0.10399999999999998,0,0,MANUFACTURING
149,SME,Revolver,236310,130885,0.554,-0.083,105425,0.563,190264,60,1,0,0,1,0.637,0.5955,0.637,0.554,0.04149999999999998,0.4461300833650713,L3_200_500k,0.563,0,1,1,1.2,0.9,0.81,0.6978,130885,273736.83836589707,235927.36,167432.32,0,0,-0.3370000000000001,0,0,MANUFACTURING
150,SME,Card,88904,41911,0.471,-0.029,46992,0.785,78801,0,0,0,1,0,0.5,0.4855,0.5,0.471,0.014500000000000013,0.5285701430756772,L2_50_200k,0.785,1,0,0,1.2,0.5,0.53,0.671,41911,53203.2229299363,97713.24,69344.88,0,0,0.28500000000000003,1,0,MANUFACTURING
151,Retail,Overdraft,35881,11018,0.307,0.065,24862,0.295,18361,30,0,0,0,1,0.242,0.27449999999999997,0.307,0.242,0.0325,0.6929015356316713,L1_0_50k,0.295,0,1,0,1.0,0.8,0.74,0.49700000000000005,11018,46058.101694915254,22033.2,16524.9,0,0,-0.5050000000000001,0,1,SERVICES
152,Corporate,Overdraft,1540004,1067543,0.693,-0.02,472460,0.444,1277196,30,0,0,0,1,0.713,0.703,0.713,0.693,0.010000000000000009,0.30679141093140017,L4_500k_plus,0.444,0,1,0,1.1,0.8,0.74,0.5864,1067543,2128660.0,1558179.1199999999,1136704.44,0,0,-0.35600000000000004,0,0,
153,Retail,Revolver,51475,11717,0.228,0.113,39757,0.357,25915,5,1,0,0,1,0.115,0.1715,0.228,0.115,0.0565,0.7723555123846527,L2_50_200k,0.357,0,0,1,1.0,0.85,0.7749999999999999,0.5542,11717,56258.05322128851,31098.0,23323.5,0,0,-0.493,1,0,SERVICES
154,Corporate,CreditLine,798519,410855,0.515,-0.139,387663,0.275,517506,0,0,0,0,1,0.654,0.5845,0.654,0.515,0.0695,0.48547749020373965,L4_500k_plus,0.275,0,0,0,1.1,0.5,0.53,0.365,410855,997375.2,631357.32,460580.34,0,0,-0.22499999999999998,0,0,
155,Retail,Overdraft,62882,6510,0.104,-0.233,56371,0.3,23397,60,1,0,0,1,0.337,0.2205,0.337,0.104,0.1165,0.896456855697974,L2_50_200k,0.3,0,1,1,1.0,0.9,0.81,0.54,6510,63171.9,28076.399999999998,21057.3,0,1,-0.6000000000000001,1,0,SERVICES
156,Retail,Overdraft,82863,18352,0.221,0.105,64510,0.298,37564,5,1,0,0,1,0.116,0.1685,0.221,0.116,0.0525,0.7785139326357964,L2_50_200k,0.298,0,0,1,1.0,0.85,0.7749999999999999,0.5188,18352,97691.61073825503,45076.799999999996,33807.6,0,0,-0.552,0,0,SERVICES
157,Retail,CreditLine,41376,24239,0.586,-0.148,17137,0.441,31798,5,0,0,0,1,0.734,0.6599999999999999,0.734,0.586,0.07400000000000001,0.41417730085073473,L1_0_50k,0.441,0,0,0,1.0,0.5,0.53,0.4646,24239,38215.28344671202,38157.6,28618.2,0,0,-0.059,0,0,SERVICES
158,SME,Revolver,248404,103288,0.416,0.237,145115,0.356,154904,0,1,0,0,1,0.179,0.2975,0.416,0.179,0.1185,0.5841894655480588,L3_200_500k,0.356,0,0,1,1.2,0.85,0.7749999999999999,0.5536,103288,337220.7865168539,192080.96,136315.52,0,0,-0.494,0,0,MANUFACTURING
159,Retail,Overdraft,31247,26377,0.844,0.036,4870,0.339,28029,0,1,0,0,1,0.8079999999999999,0.826,0.844,0.8079999999999999,0.018000000000000016,0.15585496207635932,L1_0_50k,0.339,0,0,1,1.0,0.85,0.7749999999999999,0.5434,26377,64078.09734513273,33634.799999999996,25226.100000000002,1,0,-0.5109999999999999,0,0,SERVICES
160,Retail,Revolver,32291,15409,0.477,0.001,16881,0.531,24377,60,1,0,0,1,0.476,0.4765,0.477,0.476,0.0005000000000000004,0.5227772444334334,L1_0_50k,0.531,0,1,1,1.0,0.9,0.81,0.6786000000000001,15409,37185.254237288136,29252.399999999998,21939.3,0,0,-0.369,0,0,SERVICES
161,SME,CreditLine,178105,24677,0.139,0.071,153428,0.206,56277,60,1,1,0,1,0.06800000000000002,0.10350000000000001,0.139,0.06800000000000002,0.0355,0.8614468993009742,L2_50_200k,0.206,0,1,1,1.2,0.65,0.635,0.3836,24677,173475.21844660194,69783.48,49523.76,0,1,-0.44400000000000006,1,0,MANUFACTURING
162,SME,Revolver,351176,129814,0.37,-0.12,221361,0.442,227583,0,0,0,0,1,0.49,0.43,0.49,0.37,0.06,0.6303420507096157,L3_200_500k,0.442,0,0,0,1.2,0.75,0.7049999999999998,0.5652,129814,363000.0339366515,282202.92,200273.04,0,0,-0.308,0,0,MANUFACTURING
