cust_id,segment,facility_type,sector_code,limit_amt,current_balance,util_ratio,util_ratio_12m_ago,util_ratio_6m_ago,util_change_12m,util_max_12m,util_min_12m,util_vol_12m,undrawn_amt,undrawn_ratio,limit_bucket,obs_ccf,obs_ccf_capped,obs_ccf_high_flag,ccf_baseline,ccf_ttc,ccf_pit,ccf_gap,ead_current,ead_ttc,ead_at_default,ead_stressed_up,ead_stressed_down,dpd_12m_max,dpd_ever_30plus,high_risk_flag,high_risk_dpd_flag,secured_flag,revolving_flag,segment_stress_scale,high_util_flag,low_util_flag,new_to_bank_flag,refinance_flag,default_flag
83,Retail,Term Loan,Construction,97221,64068.64,0.659,0.526957552642352,0.6349612391912227,0.132,0.659,0.526957552642352,0.132,33152.36,0.341,50k-150k,0.486,0.486,0,0.594,0.622,0.646,-0.108,83761.14,87949.2,80180.69,83761.14,75385.03,0,0,0,0,1,0,0.185,0,0,0,0,0
84,Retail,Term Loan,Construction,484383,88157.71,0.182,0.15853156174778024,0.11437224332904768,0.023,0.182,0.11437224332904768,0.068,396225.29,0.818,300k-500k,0.6,0.6,1,0.586,0.619,0.613,0.014,320345.73,336363.02,325892.88,320345.73,288311.16,0,0,0,0,1,0,0.174,0,1,0,0,1
85,Retail,Credit Card,Construction,535862,189695.15,0.354,0.30072248674695884,0.2621885074695106,0.053,0.354,0.2621885074695106,0.092,346166.85,0.646,500k+,0.577,0.577,1,0.412,0.408,0.427,0.165,332315.89,348931.68,389433.42,432010.66,299084.3,0,0,1,0,1,1,0.194,0,0,0,0,0
86,Retail,Overdraft,Trading,424255,189217.73,0.446,0.4909983164818466,0.39018237553758206,-0.045,0.4909983164818466,0.39018237553758206,0.101,235037.27,0.554,300k-500k,0.582,0.582,1,0.585,0.625,0.575,-0.003,326714.53,343050.26,326009.42,326714.53,294043.08,0,0,0,0,1,1,0.188,0,0,0,0,0
87,SME,Credit Card,Public Sector,272475,105992.78,0.389,0.21557102987522647,0.3199655412437884,0.173,0.389,0.21557102987522647,0.173,166482.22,0.611,150k-300k,0.396,0.396,0,0.402,0.377,0.421,-0.006,172918.63,181564.56,171919.74,172918.63,155626.77,15,0,0,0,1,1,0.364,0,0,0,0,0
88,SME,Term Loan,Trading,559700,242909.8,0.434,0.30154088504592746,0.42961697059051235,0.132,0.434,0.30154088504592746,0.132,316790.2,0.566,500k+,0.228,0.228,0,0.217,0.239,0.267,0.011,311653.27,327235.93,315137.97,311653.27,280487.94,0,0,0,0,0,0,0.381,0,0,0,0,0
89,Corporate,Overdraft,Construction,351001,125658.36,0.358,0.36202883766769833,0.22352197230205195,-0.004,0.36202883766769833,0.22352197230205195,0.139,225342.64,0.642,300k-500k,0.416,0.416,0,0.345,0.372,0.384,0.071,203401.57,213571.65,219400.9,203401.57,183061.41,15,0,0,0,0,1,0.247,0,0,0,0,0
90,Retail,Term Loan,Trading,22458,12149.78,0.541,0.4971317203410499,0.5990850026286908,0.044,0.5990850026286908,0.4971317203410499,0.102,10308.22,0.459,0-50k,0.532,0.532,1,0.531,0.541,0.561,0.001,17623.44,18504.61,17633.75,17623.44,15861.1,0,0,0,0,1,0,0.119,0,0,0,0,0
91,Retail,Credit Card,Public Sector,281202,153536.29,0.546,0.722378651756304,0.5492877605578548,-0.176,0.722378651756304,0.546,0.176,127665.70999999999,0.454,150k-300k,0.372,0.372,0,0.381,0.403,0.447,-0.009,202176.93,212285.78,201027.93,202176.93,181959.24,0,0,0,0,0,1,0.075,0,0,0,0,0
92,SME,Credit Card,Public Sector,564453,213363.23,0.378,0.2397365146527542,0.3379819788132373,0.138,0.378,0.2397365146527542,0.138,351089.77,0.622,500k+,0.591,0.591,1,0.555,0.585,0.621,0.036,408218.05,428628.95,420857.28,408218.05,367396.24,0,0,0,0,0,1,0.21,0,0,0,0,0
93,SME,Term Loan,Construction,325569,134785.57,0.414,0.37610557472345113,0.3413026467846572,0.038,0.414,0.3413026467846572,0.073,190783.43,0.586,300k-500k,0.696,0.696,1,0.604,0.591,0.617,0.092,250018.76,262519.7,267570.84,300022.51,225016.88,30,1,0,0,0,0,0.243,0,0,1,0,0
94,SME,Overdraft,Public Sector,529706,257966.82,0.487,0.616774311801605,0.4623244560591611,-0.13,0.616774311801605,0.4623244560591611,0.154,271739.18,0.513,500k+,0.328,0.328,0,0.179,0.184,0.214,0.149,306608.13,321938.54,347097.27,367929.76,275947.32,90,1,0,0,0,1,0.354,0,0,0,0,0
95,SME,Credit Card,Trading,522256,115940.83,0.222,0.27395842056536374,0.18933660563208704,-0.052,0.27395842056536374,0.18933660563208704,0.085,406315.17,0.778,500k+,0.152,0.152,0,0.0,0.026,0.034,0.152,115940.83,121737.87,177700.74,150723.08,104346.75,0,0,1,0,0,1,0.183,0,0,0,0,0
96,Retail,Term Loan,Services,88723,12243.77,0.138,0.10662244401223991,0.12752996047015408,0.031,0.138,0.10662244401223991,0.031,76479.23,0.862,50k-150k,0.381,0.381,0,0.311,0.288,0.329,0.07,36028.81,37830.25,41382.36,36028.81,32425.93,0,0,0,0,0,0,0.094,0,1,1,0,0
97,Retail,Revolving Loan,Public Sector,118290,37734.51,0.319,0.4031300010876031,0.2653060778337336,-0.084,0.4031300010876031,0.2653060778337336,0.138,80555.48999999999,0.681,50k-150k,0.527,0.527,1,0.367,0.398,0.416,0.16,67298.37,70663.29,80187.25,80758.04,60568.53,90,1,0,0,1,0,0.057,0,0,0,0,0
98,Retail,Term Loan,Trading,316834,189783.57,0.599,0.32762505794474006,0.6273792047996549,0.271,0.6273792047996549,0.32762505794474006,0.3,127050.43,0.401,300k-500k,0.521,0.521,1,0.534,0.553,0.551,-0.013,257628.5,270509.92,255976.84,257628.5,231865.65,0,0,0,0,0,0,0.117,0,0,0,0,0
99,Retail,Term Loan,Trading,323184,120224.45,0.372,0.3165673302762967,0.3125975705539885,0.055,0.372,0.3125975705539885,0.059,202959.55,0.628,300k-500k,0.583,0.583,1,0.592,0.603,0.601,-0.009,240376.5,252395.32,238549.87,240376.5,216338.85,0,0,0,0,1,0,0.124,0,0,0,0,0
100,Retail,Overdraft,Trading,162866,51628.52,0.317,0.34698999429246485,0.29777476008155124,-0.03,0.34698999429246485,0.29777476008155124,0.049,111237.48000000001,0.683,150k-300k,0.187,0.187,0,0.176,0.189,0.207,0.011,71206.32,74766.64,72429.93,71206.32,64085.69,0,0,0,0,1,1,0.113,0,0,0,0,0
101,Retail,Term Loan,Public Sector,202473,92327.69,0.456,0.31778109641795466,0.443375274971183,0.138,0.456,0.31778109641795466,0.138,110145.31,0.544,150k-300k,0.423,0.423,0,0.137,0.154,0.156,0.286,107417.6,112788.48,138919.16,161126.4,96675.84,30,1,1,0,0,0,0.18,0,0,1,0,0
102,SME,Revolving Loan,Services,97179,35859.05,0.369,0.2932177345695163,0.3767707929489572,0.076,0.3767707929489572,0.2932177345695163,0.084,61319.95,0.631,50k-150k,0.394,0.394,0,0.342,0.354,0.379,0.052,56830.47,59671.99,60019.11,73879.61,51147.42,15,0,1,0,0,0,0.373,0,0,0,0,0
103,Retail,Term Loan,Construction,294070,172913.16,0.588,0.4748783652287838,0.5712359278098034,0.113,0.588,0.4748783652287838,0.113,121156.84,0.412,150k-300k,0.759,0.759,1,0.624,0.68,0.696,0.135,248515.03,260940.78,264871.2,323069.54,223663.53,0,0,1,0,0,0,0.09,0,0,0,0,0
104,Retail,Revolving Loan,Construction,505487,293182.46,0.58,0.496330685515773,0.5120321039412177,0.084,0.58,0.496330685515773,0.084,212304.53999999998,0.42,500k+,0.502,0.502,1,0.494,0.479,0.537,0.008,398060.9,417963.95,399759.34,398060.9,358254.81,0,0,0,0,0,0,0.124,0,0,1,0,0
105,Corporate,Credit Card,Public Sector,49228,31801.29,0.646,0.6215610482997894,0.711559299220078,0.024,0.711559299220078,0.6215610482997894,0.09,17426.71,0.354,0-50k,0.429,0.429,0,0.373,0.362,0.374,0.056,38301.45,40216.52,39277.35,38301.45,34471.3,0,0,0,0,0,1,0.197,0,0,1,0,0
106,Retail,Term Loan,Public Sector,197043,75073.38,0.381,0.21510117170825566,0.24538192585687646,0.166,0.381,0.21510117170825566,0.166,121969.62,0.619,150k-300k,0.483,0.483,0,0.327,0.318,0.412,0.156,114957.45,120705.32,133984.71,137948.94,103461.7,30,1,0,0,0,0,0.18,0,0,0,0,0
107,Retail,Overdraft,Manufacturing,381563,172466.48,0.452,0.2815005254850682,0.4346295998009848,0.17,0.452,0.2815005254850682,0.17,209096.52,0.548,300k-500k,0.326,0.326,0,0.301,0.313,0.327,0.025,235404.53,247174.76,240631.95,235404.53,211864.08,15,0,0,0,0,1,0.157,0,0,1,0,0
108,SME,Term Loan,Services,374000,88638.0,0.237,0.1168283462806318,0.13152191492821147,0.12,0.237,0.1168283462806318,0.12,285362.0,0.763,300k-500k,0.619,0.619,1,0.64,0.666,0.633,-0.021,271269.68,284833.16,265277.08,271269.68,244142.71,15,0,0,0,0,0,0.258,0,0,0,1,0
109,Retail,Revolving Loan,Trading,554159,341361.94,0.616,0.43414674206428955,0.5645144002267112,0.182,0.616,0.43414674206428955,0.182,212797.06,0.384,500k+,0.617,0.617,1,0.662,0.683,0.672,-0.045,482233.59,506345.27,472657.73,482233.59,434010.23,15,0,0,0,1,0,0.172,0,0,0,0,0
110,Retail,Revolving Loan,Trading,334106,45104.31,0.135,0.0530299677721099,0.15571608363404998,0.082,0.15571608363404998,0.0530299677721099,0.103,289001.69,0.865,300k-500k,0.304,0.304,0,0.163,0.183,0.161,0.141,92211.59,96822.17,132960.82,110653.91,82990.43,60,1,0,0,1,0,0.182,0,1,0,0,1
111,Retail,Overdraft,Construction,502014,383538.7,0.764,0.5649343557369256,0.7154551644696503,0.199,0.764,0.5649343557369256,0.199,118475.29999999999,0.236,500k+,0.657,0.657,1,0.412,0.438,0.432,0.245,432350.52,453968.05,461376.97,648525.78,389115.47,30,1,1,0,1,1,0.086,0,0,1,1,0
112,Retail,Revolving Loan,Public Sector,511614,212831.42,0.416,0.30126737309811613,0.44746308380855215,0.115,0.44746308380855215,0.30126737309811613,0.146,298782.57999999996,0.584,500k+,0.242,0.242,0,0.197,0.176,0.21,0.045,271691.59,285276.17,285136.8,271691.59,244522.43,0,0,0,0,1,0,0.116,0,0,0,0,0
113,Corporate,Term Loan,Services,69140,27586.86,0.399,0.4393773256305239,0.29699121425515806,-0.04,0.4393773256305239,0.29699121425515806,0.142,41553.14,0.601,50k-150k,0.575,0.575,1,0.479,0.507,0.523,0.096,47490.81,49865.35,51479.92,56988.97,42741.73,30,1,0,0,1,0,0.131,0,0,0,0,0
114,SME,Revolving Loan,Construction,212665,164177.38,0.772,0.7174337405222284,0.7805834291881413,0.055,0.7805834291881413,0.7174337405222284,0.063,48487.619999999995,0.228,150k-300k,0.32,0.32,0,0.308,0.335,0.29,0.012,179111.57,188067.15,179693.42,179111.57,161200.41,0,0,0,0,0,0,0.341,0,0,0,0,0
115,SME,Term Loan,Services,34171,3246.24,0.095,0.09637572802639065,0.09945936082779144,-0.001,0.09945936082779144,0.095,0.004,30924.760000000002,0.905,0-50k,0.575,0.575,1,0.486,0.511,0.553,0.089,18275.67,19189.45,21027.98,21930.8,16448.1,30,1,0,0,1,0,0.241,0,1,0,0,0
116,Corporate,Term Loan,Public Sector,323889,244536.2,0.755,0.6574362273172825,0.6825659737415138,0.098,0.755,0.6574362273172825,0.098,79352.79999999999,0.245,300k-500k,0.485,0.485,0,0.493,0.527,0.479,-0.008,283657.13,297839.99,283022.31,283657.13,255291.42,0,0,0,0,0,0,0.184,0,0,0,0,0
117,SME,Revolving Loan,Trading,86772,35229.43,0.406,0.3476609752922,0.38669150382965634,0.058,0.406,0.3476609752922,0.058,51542.57,0.594,50k-150k,0.591,0.591,1,0.316,0.322,0.335,0.275,51516.88,54092.72,65691.09,77275.32,46365.19,30,1,1,0,0,0,0.23,0,0,0,0,0
118,Retail,Overdraft,Manufacturing,300979,68623.21,0.228,0.15166155123157246,0.20938753137609323,0.076,0.228,0.15166155123157246,0.076,232355.78999999998,0.772,300k-500k,0.534,0.534,1,0.547,0.554,0.623,-0.013,195721.83,205507.92,192701.2,195721.83,176149.65,15,0,0,0,1,1,0.101,0,0,0,0,0
119,Corporate,Credit Card,Services,71668,34113.97,0.476,0.5478231713410399,0.44426978231518643,-0.072,0.5478231713410399,0.44426978231518643,0.104,37554.03,0.524,50k-150k,0.54,0.54,1,0.607,0.625,0.605,-0.067,56909.27,59754.73,54393.15,56909.27,51218.34,0,0,0,0,0,1,0.22,0,0,1,0,0
120,Retail,Overdraft,Trading,194537,58555.64,0.301,0.21219857711188655,0.15833862194688586,0.089,0.301,0.15833862194688586,0.143,135981.36,0.699,150k-300k,0.633,0.633,1,0.425,0.439,0.488,0.208,116347.72,122165.11,144631.84,174521.58,104712.95,120,1,1,1,0,1,0.157,0,0,0,0,0
121,SME,Credit Card,Services,133738,68875.07,0.515,0.3961813499546653,0.5979016225529646,0.119,0.5979016225529646,0.3961813499546653,0.202,64862.92999999999,0.485,50k-150k,0.375,0.375,0,0.391,0.398,0.437,-0.016,94236.48,98948.3,93198.67,94236.48,84812.83,0,0,0,0,0,1,0.232,0,0,0,0,0
122,Corporate,Overdraft,Services,143684,52157.29,0.363,0.15488308347385257,0.38061042383814747,0.208,0.38061042383814747,0.15488308347385257,0.226,91526.70999999999,0.637,50k-150k,0.238,0.238,0,0.247,0.247,0.237,-0.009,74764.39,78502.61,73940.65,74764.39,67287.95,0,0,0,0,0,1,0.264,0,0,1,0,0
123,Retail,Term Loan,Services,538721,241885.73,0.449,0.25891323015345685,0.43107107329344707,0.19,0.449,0.25891323015345685,0.19,296835.27,0.551,500k+,0.222,0.222,0,0.225,0.225,0.31,-0.003,308673.67,324107.35,307783.16,308673.67,277806.3,0,0,0,0,0,0,0.069,0,0,0,0,0
124,Retail,Term Loan,Public Sector,442323,86252.98,0.195,0.0,0.16611417205932666,0.195,0.195,0.0,0.195,356070.02,0.805,300k-500k,0.507,0.507,1,0.426,0.412,0.462,0.081,237938.81,249835.75,266780.48,237938.81,214144.93,0,0,0,0,1,0,0.117,0,1,0,0,0
125,Retail,Revolving Loan,Construction,268759,89496.75,0.333,0.43601827200842636,0.32297893111554377,-0.103,0.43601827200842636,0.32297893111554377,0.113,179262.25,0.667,150k-300k,0.321,0.321,0,0.355,0.38,0.327,-0.034,153134.85,160791.59,147039.93,153134.85,137821.37,0,0,0,0,0,0,0.099,0,0,0,0,0
126,Retail,Credit Card,Services,78790,44043.61,0.559,0.5477672921489142,0.5689287841261047,0.011,0.5689287841261047,0.5477672921489142,0.021,34746.39,0.441,50k-150k,0.478,0.478,0,0.444,0.493,0.45,0.034,59471.01,62444.56,60652.38,59471.01,53523.91,0,0,0,0,1,1,0.141,0,0,0,0,0
127,SME,Credit Card,Public Sector,92635,35757.11,0.386,0.3569019655083454,0.33024569322165254,0.029,0.386,0.33024569322165254,0.056,56877.89,0.614,50k-150k,0.253,0.253,0,0.135,0.149,0.166,0.118,43435.63,45607.41,50147.22,56466.32,39092.07,0,0,1,0,0,1,0.245,0,0,0,0,0
128,Corporate,Revolving Loan,Manufacturing,300305,48048.8,0.16,0.05868247649682909,0.15083872755190708,0.101,0.16,0.05868247649682909,0.101,252256.2,0.84,300k-500k,0.749,0.749,1,0.598,0.581,0.651,0.151,198898.01,208842.91,236988.69,238677.61,179008.21,30,1,0,0,1,0,0.141,0,1,1,0,1
129,Retail,Overdraft,Construction,487670,220426.84,0.452,0.25552862411459565,0.31949217033346544,0.196,0.452,0.25552862411459565,0.196,267243.16000000003,0.548,300k-500k,0.661,0.661,1,0.435,0.447,0.496,0.226,336677.61,353511.49,397074.57,404013.13,303009.85,30,1,0,0,0,1,0.146,0,0,0,0,0
130,Retail,Revolving Loan,Public Sector,80229,43805.03,0.546,0.5956618708074688,0.4347800136255424,-0.05,0.5956618708074688,0.4347800136255424,0.161,36423.97,0.454,50k-150k,0.738,0.738,1,0.721,0.745,0.747,0.017,70066.71,73570.05,70685.92,91086.72,63060.04,0,0,1,0,1,0,0.167,0,0,1,1,0
131,Retail,Overdraft,Manufacturing,520326,81691.18,0.157,0.1322822162352656,0.14244854497247147,0.025,0.157,0.1322822162352656,0.025,438634.82,0.843,500k+,0.471,0.471,0,0.345,0.348,0.301,0.126,233020.19,244671.2,288288.18,302926.25,209718.17,0,0,1,0,0,1,0.132,0,1,0,0,0
132,Retail,Revolving Loan,Construction,240578,94547.15,0.393,0.3263551946716016,0.37360680068759194,0.067,0.393,0.3263551946716016,0.067,146030.85,0.607,150k-300k,0.383,0.383,0,0.35,0.338,0.377,0.033,145657.95,152940.85,150476.97,145657.95,131092.16,0,0,0,0,0,0,0.057,0,0,0,0,0
133,Retail,Credit Card,Public Sector,251279,133429.15,0.531,0.44730529945405545,0.5784693246436138,0.084,0.5784693246436138,0.44730529945405545,0.131,117849.85,0.469,150k-300k,0.321,0.321,0,0.318,0.322,0.354,0.003,170905.4,179450.67,171258.95,170905.4,153814.86,0,0,0,0,1,1,0.095,0,0,0,0,0
134,Retail,Credit Card,Manufacturing,185811,117989.98,0.635,0.5033867888929519,0.5910615636908317,0.132,0.635,0.5033867888929519,0.132,67821.02,0.365,150k-300k,0.108,0.108,0,0.155,0.179,0.167,-0.047,128502.24,134927.35,125314.65,128502.24,115652.02,15,0,0,0,1,1,0.116,0,0,0,0,0
135,Corporate,Overdraft,Public Sector,165379,88477.76,0.535,0.5166669971344235,0.5362864547488971,0.018,0.5362864547488971,0.5166669971344235,0.02,76901.24,0.465,150k-300k,0.558,0.558,1,0.422,0.451,0.471,0.136,120930.08,126976.58,131388.65,145116.1,108837.07,90,1,0,0,1,1,0.245,0,0,0,0,0
136,Retail,Credit Card,Manufacturing,78205,6803.83,0.087,0.04125159548606154,0.03087516819370109,0.046,0.087,0.03087516819370109,0.056,71401.17,0.913,50k-150k,0.46,0.46,0,0.339,0.328,0.364,0.121,31008.83,32559.27,39648.37,40311.48,27907.95,0,0,1,0,1,1,0.065,0,1,0,1,0
137,Retail,Credit Card,Services,105875,45949.75,0.434,0.394789530164274,0.4815967411265369,0.039,0.4815967411265369,0.394789530164274,0.087,59925.25,0.566,50k-150k,0.368,0.368,0,0.252,0.251,0.298,0.116,61050.91,64103.46,68002.24,79366.18,54945.82,0,0,1,0,1,1,0.086,0,0,1,0,0
138,SME,Credit Card,Services,524212,205491.1,0.392,0.26687184215121756,0.30734022068669276,0.125,0.392,0.26687184215121756,0.125,318720.9,0.608,500k+,0.357,0.357,0,0.362,0.386,0.426,-0.005,320868.07,336911.47,319274.46,320868.07,288781.26,15,0,0,0,0,1,0.22,0,0,0,0,0
139,Retail,Credit Card,Construction,224700,117518.1,0.523,0.49171658236623006,0.5027309171492769,0.031,0.523,0.49171658236623006,0.031,107181.9,0.477,150k-300k,0.51,0.51,1,0.485,0.491,0.518,0.025,169501.32,177976.39,172180.87,169501.32,152551.19,15,0,0,0,1,1,0.171,0,0,1,0,0
140,Corporate,Term Loan,Manufacturing,97096,27186.88,0.28,0.2711305860147425,0.16704658728747335,0.009,0.28,0.16704658728747335,0.113,69909.12,0.72,50k-150k,0.632,0.632,1,0.499,0.487,0.488,0.133,62071.53,65175.11,71369.44,80692.99,55864.38,0,0,1,0,1,0,0.173,0,0,0,0,0
141,Corporate,Revolving Loan,Services,200957,90028.74,0.448,0.5420607474596284,0.4153687712698718,-0.094,0.5420607474596284,0.4153687712698718,0.127,110928.26,0.552,150k-300k,0.481,0.481,0,0.297,0.353,0.287,0.184,122974.43,129123.15,143385.23,159866.76,110676.99,0,0,1,0,0,0,0.211,0,0,0,0,1
142,Retail,Revolving Loan,Construction,490609,336067.16,0.685,0.4924162258845197,0.6852802507512078,0.193,0.6852802507512078,0.4924162258845197,0.193,154541.84000000003,0.315,300k-500k,0.432,0.432,0,0.323,0.331,0.322,0.109,385984.17,405283.38,402829.23,501779.42,347385.75,0,0,1,0,0,0,0.161,0,0,0,0,1
143,Retail,Term Loan,Trading,312385,101525.12,0.325,0.20838672298059102,0.31596226980730946,0.117,0.325,0.20838672298059102,0.117,210859.88,0.675,300k-500k,0.352,0.352,0,0.283,0.304,0.324,0.069,161198.47,169258.39,175747.8,161198.47,145078.62,15,0,0,0,0,0,0.103,0,0,1,1,1
144,Retail,Credit Card,Services,390828,162193.62,0.415,0.2291768013285991,0.4905533848678743,0.186,0.4905533848678743,0.2291768013285991,0.261,228634.38,0.585,300k-500k,0.463,0.463,0,0.364,0.387,0.428,0.099,245416.53,257687.36,268051.34,319041.49,220874.88,0,0,1,0,1,1,0.05,0,0,0,1,0
145,Retail,Revolving Loan,Services,450353,60797.66,0.135,0.0,0.07609477444346532,0.135,0.135,0.0,0.135,389555.33999999997,0.865,300k-500k,0.281,0.281,0,0.108,0.125,0.147,0.173,102869.64,108013.12,170262.71,123443.57,92582.68,30,1,0,0,1,0,0.074,0,1,0,0,0
146,Retail,Revolving Loan,Public Sector,254422,117034.12,0.46,0.3449740219650954,0.3190782544547211,0.115,0.46,0.3190782544547211,0.141,137387.88,0.54,150k-300k,0.517,0.517,1,0.502,0.533,0.507,0.015,186002.84,195302.98,188063.65,186002.84,167402.56,15,0,0,0,1,0,0.121,0,0,0,0,0
147,SME,Revolving Loan,Trading,39198,15757.6,0.402,0.1888271060182239,0.4433069505789883,0.213,0.4433069505789883,0.1888271060182239,0.254,23440.4,0.598,0-50k,0.557,0.557,1,0.498,0.505,0.53,0.059,27430.92,28802.47,28813.9,27430.92,24687.83,15,0,0,0,1,0,0.363,0,0,0,0,0
148,Retail,Overdraft,Manufacturing,414392,215898.23,0.521,0.3321913985149528,0.5890130101753861,0.189,0.5890130101753861,0.3321913985149528,0.257,198493.77,0.479,300k-500k,0.45,0.45,0,0.419,0.473,0.448,0.031,299067.12,314020.48,305220.43,299067.12,269160.41,15,0,0,0,1,1,0.081,0,0,0,0,0
149,Retail,Term Loan,Construction,222983,112383.43,0.504,0.44094495511833753,0.35039392894320004,0.063,0.504,0.35039392894320004,0.154,110599.57,0.496,150k-300k,0.358,0.358,0,0.285,0.284,0.299,0.073,143904.31,151099.53,151978.08,172685.17,129513.88,60,1,0,0,0,0,0.161,0,0,0,0,0
150,Retail,Overdraft,Trading,206675,119458.15,0.578,0.537054787862598,0.6182919580209244,0.041,0.6182919580209244,0.537054787862598,0.081,87216.85,0.422,150k-300k,0.721,0.721,1,0.616,0.614,0.634,0.105,173183.73,181842.92,182341.5,225138.85,155865.36,0,0,1,0,1,1,0.176,0,0,0,0,0
151,Corporate,Overdraft,Manufacturing,259598,102541.21,0.395,0.15200280429950988,0.34569284826156516,0.243,0.395,0.15200280429950988,0.243,157056.78999999998,0.605,150k-300k,0.605,0.605,1,0.573,0.611,0.566,0.032,192534.75,202161.49,197560.57,192534.75,173281.28,0,0,0,0,0,1,0.117,0,0,0,0,0
152,Retail,Term Loan,Services,117932,53894.92,0.457,0.42726498710108307,0.3934034975712902,0.03,0.457,0.3934034975712902,0.064,64037.08,0.543,50k-150k,0.44,0.44,0,0.394,0.393,0.373,0.046,79125.53,83081.81,82071.24,79125.53,71212.98,0,0,0,0,0,0,0.125,0,0,1,0,0
153,Retail,Revolving Loan,Construction,287661,68463.32,0.238,0.14545401405375433,0.2075255171414586,0.093,0.238,0.14545401405375433,0.093,219197.68,0.762,150k-300k,0.545,0.545,1,0.527,0.545,0.603,0.018,183980.5,193179.52,187926.06,183980.5,165582.45,0,0,0,0,0,0,0.197,0,0,0,0,0
154,Retail,Overdraft,Construction,321647,65615.99,0.204,0.2269796061455437,0.26717087096699593,-0.023,0.26717087096699593,0.204,0.063,256031.01,0.796,300k-500k,0.57,0.57,1,0.555,0.586,0.544,0.015,207713.2,218098.86,211553.67,207713.2,186941.88,0,0,0,0,0,1,0.199,0,0,0,0,1
155,Corporate,Revolving Loan,Trading,557802,359782.29,0.645,0.6740580483054806,0.5288403979898425,-0.029,0.6740580483054806,0.5288403979898425,0.145,198019.71000000002,0.355,500k+,0.732,0.732,1,0.571,0.585,0.603,0.161,472851.54,496494.12,504732.72,567421.85,425566.39,120,1,0,0,0,0,0.166,0,0,0,0,0
156,Retail,Overdraft,Public Sector,400431,208224.12,0.52,0.47683921973187693,0.5092658805419592,0.043,0.52,0.47683921973187693,0.043,192206.88,0.48,300k-500k,0.376,0.376,0,0.328,0.376,0.354,0.048,271267.98,284831.38,280493.91,271267.98,244141.18,0,0,0,0,0,1,0.158,0,0,1,0,0
157,SME,Revolving Loan,Manufacturing,21486,4426.12,0.206,0.1824419648520289,0.09577767131755052,0.024,0.206,0.09577767131755052,0.11,17059.88,0.794,0-50k,0.523,0.523,1,0.534,0.539,0.549,-0.011,13536.1,14212.9,13348.44,13536.1,12182.49,0,0,0,0,0,0,0.159,0,0,0,0,0
158,SME,Credit Card,Trading,357400,228736.0,0.64,0.5161684516313043,0.5368695401784941,0.124,0.64,0.5161684516313043,0.124,128664.0,0.36,300k-500k,0.501,0.501,1,0.286,0.286,0.304,0.215,265533.9,278810.6,293196.66,318640.68,238980.51,60,1,0,0,1,1,0.257,0,0,0,1,0
159,Retail,Credit Card,Public Sector,341626,94972.03,0.278,0.37676879684758224,0.11295870178282524,-0.099,0.37676879684758224,0.11295870178282524,0.264,246653.97,0.722,300k-500k,0.547,0.547,1,0.534,0.541,0.517,0.013,226685.25,238019.51,229891.75,226685.25,204016.72,0,0,0,0,1,1,0.161,0,0,0,0,0
160,SME,Credit Card,Public Sector,17249,2104.38,0.122,0.0,0.07353851941639691,0.122,0.122,0.0,0.122,15144.619999999999,0.878,0-50k,0.594,0.594,1,0.6,0.614,0.634,-0.006,11191.15,11750.71,11100.28,11191.15,10072.04,0,0,0,0,1,1,0.237,0,1,1,0,0
161,Retail,Term Loan,Public Sector,451829,187509.04,0.415,0.13445334889018384,0.4153365346299694,0.281,0.4153365346299694,0.13445334889018384,0.281,264319.95999999996,0.585,300k-500k,0.511,0.511,1,0.337,0.37,0.37,0.174,276584.87,290414.11,322576.54,331901.84,248926.38,30,1,0,0,0,0,0.07,0,0,0,0,0
162,SME,Credit Card,Construction,511683,193927.86,0.379,0.3600456991247587,0.397689350044691,0.019,0.397689350044691,0.3600456991247587,0.038,317755.14,0.621,500k+,0.63,0.63,1,0.513,0.534,0.567,0.117,356936.25,374783.06,394113.6,464017.12,321242.62,0,0,1,0,0,1,0.208,0,0,0,0,0
