cust_id,region,sector,loan_amount,hazard_index_100,transition_combined_index_100,exposure_index_100,vulnerability_index_100,hazard_score_1000,transition_combined_score_1000,exposure_score_1000,vulnerability_score_1000,combined_climate_index_100,combined_climate_score_1000,climate_rating
166,South_Asia_Coast,Banking,50000,59.31485,58.305426,81.409955,66.051951,593.148505,583.054257,814.099554,660.519515,65.596836,655.968357,D – High Climate Risk
167,Gulf_Coast_Urban,Steel,50000,64.16024,64.790451,89.249147,3.114238,641.602403,647.904507,892.491467,31.142377,61.433119,614.331191,D – High Climate Risk
168,Gulf_Coast_Urban,Banking,85527,54.015011,44.40612,4.0081,66.809972,540.150109,444.061201,40.081001,668.099721,41.030305,410.303047,C – Moderately Vulnerable
169,EastAfrica_Droug,OilGas,58402,51.101631,19.934842,23.303182,19.208671,511.016309,199.348424,233.031822,192.086714,31.576378,315.763777,B – Resilient
170,SE_Asia_StormBel,OilGas,56773,32.686402,77.281317,34.108763,93.096003,326.864019,772.813169,341.087631,930.960031,53.252161,532.521611,C – Moderately Vulnerable
171,South_Asia_Coast,OilGas,50000,54.031592,53.716302,79.823813,92.912922,540.315924,537.163017,798.238134,929.129217,66.233024,662.330244,D – High Climate Risk
172,EastAfrica_Droug,Agriculture,58898,44.619101,74.817084,23.326083,84.483505,446.191012,748.170843,233.260828,844.835053,52.825003,528.25003,C – Moderately Vulnerable
173,SE_Asia_StormBel,OilGas,50000,73.816883,53.765623,39.923514,19.530641,738.168834,537.656234,399.235138,195.306412,52.18779,521.877897,C – Moderately Vulnerable
174,Gulf_Coast_Urban,Steel,50000,68.449613,75.269232,97.375782,11.413975,684.496134,752.69232,973.757816,114.139752,68.830714,688.307144,D – High Climate Risk
175,SE_Asia_StormBel,Agriculture,56385,59.267203,80.086863,82.774995,89.082063,592.672032,800.868627,827.749952,890.820631,74.821295,748.212951,D – High Climate Risk
176,Gulf_Coast_Urban,Banking,75898,50.338529,53.224633,9.966362,48.262483,503.385285,532.246331,99.663623,482.624828,40.655606,406.556063,C – Moderately Vulnerable
177,South_Asia_Coast,Steel,242783,43.44002,33.831554,31.954059,87.723737,434.400203,338.315545,319.54059,877.237366,44.808971,448.08971,C – Moderately Vulnerable
178,Gulf_Coast_Urban,RealEstate,94111,30.621608,43.090976,57.695629,85.57206,306.216078,430.909756,576.956292,855.720602,48.750023,487.50023,C – Moderately Vulnerable
179,South_Asia_Coast,Banking,118901,36.339552,45.699954,68.288573,85.942619,363.395519,456.999539,682.885726,859.426188,54.107368,541.073676,C – Moderately Vulnerable
180,EastAfrica_Droug,OilGas,144889,37.434988,31.318956,64.464329,23.134728,374.34988,313.189556,644.643295,231.347284,40.518276,405.182763,C – Moderately Vulnerable
181,Gulf_Coast_Urban,AutoManufacturing,50000,59.081067,44.419755,8.439894,65.886601,590.810673,444.197553,84.398937,658.866014,43.776276,437.76276,C – Moderately Vulnerable
182,EastAfrica_Droug,AutoManufacturing,50000,52.624375,75.152323,99.321138,93.88647,526.243748,751.523231,993.211385,938.864697,76.119867,761.19867,D – High Climate Risk
183,South_Asia_Coast,Agriculture,50000,67.373277,42.338311,18.295398,33.52247,673.73277,423.383109,182.953983,335.224696,43.767445,437.674447,C – Moderately Vulnerable
184,South_Asia_Coast,AutoManufacturing,50000,49.804851,53.891937,17.578057,65.935971,498.048509,538.919366,175.780567,659.359706,45.189592,451.895917,C – Moderately Vulnerable
185,Gulf_Coast_Urban,Banking,50000,42.224957,73.442389,24.188955,36.623483,422.249565,734.42389,241.889553,366.234834,44.680093,446.800934,C – Moderately Vulnerable
186,SE_Asia_StormBel,Agriculture,50000,52.745683,82.155968,41.071529,26.427329,527.456834,821.559679,410.715294,264.273291,53.231963,532.319629,C – Moderately Vulnerable
187,South_Asia_Coast,Banking,71631,18.410309,75.845976,32.085958,81.440626,184.103086,758.459764,320.859583,814.406256,45.642686,456.426856,C – Moderately Vulnerable
188,SE_Asia_StormBel,OilGas,84650,43.648926,52.175758,51.202485,18.91284,436.489264,521.75758,512.02485,189.128395,43.958611,439.586109,C – Moderately Vulnerable
189,SE_Asia_StormBel,Retail,50000,52.224877,45.787017,91.073108,10.850824,522.248767,457.870171,910.731083,108.508241,54.121362,541.213618,C – Moderately Vulnerable
190,Gulf_Coast_Urban,Retail,50000,52.605952,73.15644,4.047872,27.461206,526.059521,731.564404,40.478724,274.612063,41.832342,418.323424,C – Moderately Vulnerable
191,EastAfrica_Droug,Steel,50000,56.565011,56.823607,38.693049,44.718748,565.650108,568.236067,386.930488,447.187478,50.38473,503.847298,C – Moderately Vulnerable
192,South_Asia_Coast,OilGas,50000,66.71132,77.704968,98.583776,79.979233,667.113201,777.049683,985.83776,799.792331,79.418033,794.180331,D – High Climate Risk
193,South_Asia_Coast,AutoManufacturing,50000,53.289019,65.705467,24.796445,23.322864,532.890193,657.054667,247.964453,233.228637,44.775064,447.750644,C – Moderately Vulnerable
194,SE_Asia_StormBel,OilGas,120423,44.07656,33.729348,81.851324,90.717417,440.765598,337.293479,818.513238,907.17417,57.929576,579.295764,C – Moderately Vulnerable
195,Gulf_Coast_Urban,RealEstate,119189,29.288519,85.261927,39.198866,54.984609,292.885191,852.619266,391.988661,549.846094,49.613871,496.138713,C – Moderately Vulnerable
196,Gulf_Coast_Urban,Retail,50000,36.528597,38.328489,91.025238,71.331205,365.285966,383.284889,910.252379,713.312053,55.823121,558.231213,C – Moderately Vulnerable
197,South_Asia_Coast,AutoManufacturing,87352,54.890327,62.276766,63.695525,25.114276,548.903274,622.767661,636.955251,251.142762,54.471829,544.718288,C – Moderately Vulnerable
198,South_Asia_Coast,Banking,50000,28.433442,95.2624,89.327556,84.298043,284.334424,952.624003,893.275559,842.980425,68.7439,687.439002,D – High Climate Risk
199,South_Asia_Coast,Banking,50000,44.144261,61.621018,63.470161,3.126305,441.44261,616.210179,634.701607,31.263054,47.192232,471.922318,C – Moderately Vulnerable
200,South_Asia_Coast,Retail,55389,64.857058,68.778462,89.027764,21.128079,648.570583,687.784618,890.277643,211.280785,65.320739,653.207387,D – High Climate Risk
201,SE_Asia_StormBel,OilGas,109340,41.300525,15.462006,90.410421,77.994843,413.005252,154.620065,904.104213,779.94843,52.622517,526.225172,C – Moderately Vulnerable
202,EastAfrica_Droug,AutoManufacturing,52069,41.311568,94.043642,29.958197,6.485778,413.115685,940.436424,299.581968,64.857778,46.432375,464.323754,C – Moderately Vulnerable
203,Gulf_Coast_Urban,Steel,50000,45.172287,29.806921,83.880914,59.306452,451.722871,298.069211,838.80914,593.064518,53.128227,531.282271,C – Moderately Vulnerable
204,South_Asia_Coast,Banking,50000,43.210267,38.316123,84.004291,72.299421,432.102672,383.161231,840.04291,722.994206,56.54861,565.486101,C – Moderately Vulnerable
205,SE_Asia_StormBel,OilGas,68486,56.252759,33.144922,70.507185,57.292298,562.527593,331.449218,705.07185,572.922982,54.195337,541.953372,C – Moderately Vulnerable
206,EastAfrica_Droug,Steel,50000,38.021943,48.139145,24.11462,10.138012,380.219433,481.39145,241.146195,101.380117,32.891823,328.918231,B – Resilient
207,EastAfrica_Droug,AutoManufacturing,50000,52.428336,30.953815,10.785044,59.839256,524.283364,309.538148,107.85044,598.392562,37.760521,377.605209,B – Resilient
208,South_Asia_Coast,Retail,130141,75.827101,60.459636,61.802821,61.128297,758.271009,604.596364,618.028207,611.282965,66.274344,662.743441,D – High Climate Risk
209,EastAfrica_Droug,RealEstate,84789,69.917777,41.57909,65.391972,48.520595,699.177773,415.7909,653.919717,485.205946,58.492077,584.920767,C – Moderately Vulnerable
210,Gulf_Coast_Urban,Agriculture,213100,42.231274,37.227994,97.022165,36.447439,422.312736,372.279943,970.221654,364.474392,53.810602,538.106016,C – Moderately Vulnerable
211,SE_Asia_StormBel,Retail,50000,51.5187,38.464732,39.815901,24.356202,515.187004,384.647324,398.159007,243.562015,41.255134,412.551337,C – Moderately Vulnerable
212,South_Asia_Coast,Steel,50000,60.25455,70.44401,72.272215,7.67319,602.545499,704.440105,722.722151,76.731901,57.919127,579.191274,C – Moderately Vulnerable
213,SE_Asia_StormBel,OilGas,69352,30.050985,72.477333,87.915631,3.52127,300.509849,724.773329,879.156305,35.212698,51.144276,511.44276,C – Moderately Vulnerable
214,Gulf_Coast_Urban,Banking,256540,47.685765,90.570888,79.882016,79.147883,476.857646,905.708877,798.820157,791.478833,71.175426,711.754259,D – High Climate Risk
215,South_Asia_Coast,AutoManufacturing,50000,52.608995,12.62979,40.427896,52.55246,526.089953,126.297897,404.278959,525.5246,39.560439,395.604388,B – Resilient
216,Gulf_Coast_Urban,Retail,61743,19.053059,54.294805,23.946514,14.771805,190.530594,542.948046,239.465137,147.718051,28.444671,284.446711,B – Resilient
217,Gulf_Coast_Urban,Banking,172299,61.848326,37.887798,3.198886,9.43608,618.483264,378.877979,31.988857,94.360803,33.333997,333.339972,B – Resilient
218,South_Asia_Coast,Banking,62314,47.752495,61.008576,75.808777,9.106252,477.524953,610.085761,758.087767,91.062524,52.283649,522.836494,C – Moderately Vulnerable
219,SE_Asia_StormBel,RealEstate,135402,62.752194,68.361176,38.478401,14.426981,627.521937,683.611763,384.784012,144.269809,50.837209,508.372093,C – Moderately Vulnerable
220,South_Asia_Coast,AutoManufacturing,286643,57.961783,9.168484,50.185897,2.852321,579.617834,91.684842,501.858969,28.523211,35.553068,355.530676,B – Resilient
221,SE_Asia_StormBel,Steel,75819,22.320145,86.403679,98.228759,76.504175,223.201452,864.036791,982.287593,765.041752,65.445787,654.457867,D – High Climate Risk
222,SE_Asia_StormBel,AutoManufacturing,86404,65.149764,37.138457,0.478187,36.680113,651.497636,371.384573,4.781873,366.801135,37.708595,377.085954,B – Resilient
223,EastAfrica_Droug,AutoManufacturing,108484,69.574754,38.087356,27.551298,28.770325,695.747542,380.873563,275.512985,287.703251,45.076376,450.763764,C – Moderately Vulnerable
224,Gulf_Coast_Urban,OilGas,50000,64.769952,83.737765,98.109987,46.100383,647.699524,837.377651,981.099875,461.003831,75.046479,750.46479,D – High Climate Risk
225,Gulf_Coast_Urban,Agriculture,50000,49.107239,56.196994,48.79619,31.076087,491.072389,561.969937,487.9619,310.760866,48.097243,480.972426,C – Moderately Vulnerable
226,Gulf_Coast_Urban,Banking,67966,46.079569,51.712737,93.765968,69.724288,460.795689,517.127368,937.659682,697.242885,62.956169,629.561686,D – High Climate Risk
227,South_Asia_Coast,Steel,50000,33.416651,59.86166,85.140235,29.754164,334.166507,598.6166,851.402349,297.541639,52.409426,524.094261,C – Moderately Vulnerable
228,Gulf_Coast_Urban,OilGas,138997,48.939418,45.766137,71.165216,62.075614,489.394178,457.66137,711.652161,620.756137,55.672977,556.729766,C – Moderately Vulnerable
229,South_Asia_Coast,Banking,76991,65.501867,37.719541,71.374734,37.429225,655.018673,377.19541,713.74734,374.292251,55.813606,558.136061,C – Moderately Vulnerable
230,SE_Asia_StormBel,Agriculture,137125,43.745096,27.302431,0.463676,40.917386,437.450964,273.024309,4.636755,409.173862,28.389918,283.899183,B – Resilient
231,South_Asia_Coast,OilGas,50000,30.335973,23.245623,29.719923,78.30465,303.35973,232.456228,297.199232,783.0465,35.604675,356.046745,B – Resilient
232,SE_Asia_StormBel,Agriculture,133416,55.576919,29.540398,44.086326,51.862822,555.769185,295.403975,440.863262,518.628224,45.638026,456.380258,C – Moderately Vulnerable
233,SE_Asia_StormBel,Agriculture,50000,50.347909,63.831517,51.980477,40.552188,503.479092,638.315171,519.804766,405.521885,52.657595,526.575949,C – Moderately Vulnerable
234,SE_Asia_StormBel,Agriculture,50000,36.251021,90.125774,44.384762,32.799859,362.510214,901.25774,443.847619,327.998595,51.23547,512.354704,C – Moderately Vulnerable
235,Gulf_Coast_Urban,OilGas,99289,25.510618,61.581323,43.64847,65.557578,255.106177,615.813232,436.484703,655.575776,45.069801,450.698012,C – Moderately Vulnerable
236,South_Asia_Coast,AutoManufacturing,50000,14.628991,44.999403,86.261308,62.669411,146.289908,449.994033,862.613076,626.694111,47.335736,473.357362,C – Moderately Vulnerable
237,Gulf_Coast_Urban,Agriculture,50000,59.565279,47.133845,96.960318,8.332113,595.652789,471.338453,969.603177,83.321133,58.121205,581.212054,C – Moderately Vulnerable
238,EastAfrica_Droug,AutoManufacturing,65237,59.967966,34.21841,84.703426,67.466326,599.679659,342.184103,847.034263,674.663261,60.839196,608.391961,D – High Climate Risk
239,SE_Asia_StormBel,Banking,186757,35.840169,71.122382,69.115319,45.210529,358.401688,711.223822,691.153186,452.105291,54.385064,543.850636,C – Moderately Vulnerable
240,Gulf_Coast_Urban,Banking,50000,63.74086,25.06866,73.62917,97.397543,637.408601,250.686602,736.291702,973.975427,61.59339,615.9339,D – High Climate Risk
241,South_Asia_Coast,Steel,162586,54.425755,20.517743,73.733011,46.843351,544.257552,205.177427,737.330107,468.433509,49.638205,496.382053,C – Moderately Vulnerable
242,South_Asia_Coast,RealEstate,170411,55.482813,42.292523,79.970406,94.334921,554.82813,422.925225,799.704063,943.349213,64.134955,641.34955,D – High Climate Risk
243,South_Asia_Coast,AutoManufacturing,50000,82.011401,76.826321,5.591507,80.389324,820.114012,768.263215,55.915067,803.893243,61.366846,613.668461,D – High Climate Risk
244,Gulf_Coast_Urban,Banking,50000,44.216402,17.987474,7.478393,96.775979,442.164023,179.874737,74.783933,967.759787,36.358604,363.586043,B – Resilient
245,EastAfrica_Droug,RealEstate,54482,71.709775,69.525563,9.737597,20.589977,717.097748,695.255634,97.375973,205.899767,48.002708,480.027079,C – Moderately Vulnerable
246,South_Asia_Coast,Agriculture,50000,48.073659,70.792466,91.118352,33.23187,480.736586,707.924659,911.183519,332.318702,62.288265,622.882655,D – High Climate Risk
247,Gulf_Coast_Urban,RealEstate,78891,28.222272,80.360422,62.179521,58.835543,282.222715,803.604223,621.79521,588.355434,54.338112,543.381124,C – Moderately Vulnerable
248,South_Asia_Coast,RealEstate,87554,46.454301,42.166951,45.532169,9.735927,464.54301,421.66951,455.321692,97.359273,39.644174,396.441745,B – Resilient
249,South_Asia_Coast,Agriculture,50000,84.981526,66.096956,77.023445,71.14151,849.815256,660.969562,770.234448,711.415098,76.194861,761.948607,D – High Climate Risk
250,South_Asia_Coast,AutoManufacturing,50000,45.919556,48.634871,22.010835,26.912592,459.195561,486.348712,220.108346,269.125922,37.77016,377.701599,B – Resilient
251,Gulf_Coast_Urban,Agriculture,50000,54.763893,33.010708,80.501425,14.9444,547.638933,330.107085,805.01425,149.443997,49.787056,497.87056,C – Moderately Vulnerable
252,Gulf_Coast_Urban,Steel,71093,45.296962,66.814216,34.585764,5.894524,452.969625,668.142163,345.857642,58.945238,42.088111,420.881106,C – Moderately Vulnerable
253,South_Asia_Coast,Retail,120315,55.061176,70.252462,63.447237,41.5034,550.611756,702.524621,634.472366,415.033997,58.921846,589.218461,C – Moderately Vulnerable
254,Gulf_Coast_Urban,OilGas,50000,55.799249,59.726663,98.745451,12.728938,557.992488,597.266629,987.454509,127.289379,61.057106,610.571062,D – High Climate Risk
255,Gulf_Coast_Urban,Agriculture,119637,51.389929,68.990645,7.187829,49.903262,513.89929,689.906448,71.878293,499.032623,44.516583,445.16583,C – Moderately Vulnerable
256,SE_Asia_StormBel,Agriculture,50000,40.388448,42.434538,95.749048,40.904662,403.884483,424.34538,957.490482,409.046623,54.817553,548.175528,C – Moderately Vulnerable
257,South_Asia_Coast,RealEstate,106393,65.10888,42.24163,76.779447,87.085847,651.088796,422.416301,767.794472,870.858472,65.606254,656.062543,D – High Climate Risk
258,South_Asia_Coast,Steel,50000,52.777008,71.093925,44.543027,7.293828,527.770078,710.939246,445.430267,72.938283,48.475265,484.752648,C – Moderately Vulnerable
259,SE_Asia_StormBel,Banking,50000,39.086989,48.731857,10.253017,85.973013,390.869886,487.318573,102.53017,859.730128,41.322616,413.226165,C – Moderately Vulnerable
260,EastAfrica_Droug,Banking,149337,56.893687,63.63558,11.169847,71.498927,568.936874,636.355803,111.698466,714.989268,49.338986,493.389863,C – Moderately Vulnerable
261,SE_Asia_StormBel,RealEstate,250234,80.942462,58.081122,58.243193,64.601461,809.424622,580.811223,582.431931,646.014605,67.10116,671.011597,D – High Climate Risk
262,South_Asia_Coast,AutoManufacturing,50000,40.767007,57.854526,52.544924,97.526903,407.670073,578.545262,525.449239,975.269029,56.497351,564.973505,C – Moderately Vulnerable
263,EastAfrica_Droug,Agriculture,96717,42.538483,66.629791,53.539545,4.919384,425.384829,666.297912,535.395452,49.193837,45.668711,456.687106,C – Moderately Vulnerable
264,SE_Asia_StormBel,Agriculture,69000,54.630519,88.142924,27.794593,49.052813,546.30519,881.429238,277.945932,490.528127,55.462983,554.629828,C – Moderately Vulnerable
265,South_Asia_Coast,RealEstate,101347,64.622052,33.687143,9.177138,72.926938,646.220523,336.871434,91.771382,729.269377,44.272829,442.728294,C – Moderately Vulnerable
266,South_Asia_Coast,Agriculture,50000,37.551052,36.104162,79.943982,53.442939,375.510519,361.041617,799.439817,534.429393,50.171345,501.713449,C – Moderately Vulnerable
267,South_Asia_Coast,AutoManufacturing,50000,69.460927,41.359776,22.176568,32.045875,694.609265,413.597757,221.765677,320.458748,45.002291,450.022913,C – Moderately Vulnerable
268,South_Asia_Coast,Retail,50000,51.746017,21.152921,64.538904,2.620413,517.460171,211.529211,645.38904,26.204133,39.927124,399.271242,B – Resilient
269,Gulf_Coast_Urban,OilGas,71001,39.181079,89.057282,36.483951,65.209583,391.810787,890.572815,364.839511,652.095831,54.880123,548.801232,C – Moderately Vulnerable
270,Gulf_Coast_Urban,OilGas,50000,61.048434,22.59404,63.402917,86.552273,610.48434,225.940396,634.029175,865.522727,55.849032,558.490321,C – Moderately Vulnerable
271,South_Asia_Coast,OilGas,50000,48.599904,92.881674,76.94119,71.833795,485.999043,928.816738,769.411897,718.337953,70.240752,702.407517,D – High Climate Risk
