cust_id,secured_flag,ead,collateral_value,time_to_recovery,default_flag,recovery_amount,recovery_cost,lgd_observed,collateral_type,legal_action_flag,restructuring_flag,seniority,industry,segment,exposure_class
249,0,940347,396983,21,0,103755,20642,0.9116145422913031,PlantMachinery,1,0,Senior,Construction,SME,Unsecured
250,0,1879852,1015059,13,0,284146,41477,0.8709105823224381,Receivables,0,0,Senior,Retail,Corporate,Unsecured
251,1,2163109,914887,5,1,386112,30811,0.8357452167227819,PlantMachinery,1,0,Senior,Services,SME,Secured
252,1,1210505,4968283,4,0,4065518,363811,0.05,PlantMachinery,1,0,Junior,Manufacturing,SME,Partially Secured
253,0,2068685,5370429,28,0,856325,67868,0.6188607738732577,Inventory,0,0,Senior,Manufacturing,Corporate,Unsecured
254,1,535542,378135,24,1,325356,42566,0.4719555142267087,Inventory,1,0,Junior,Construction,SME,Secured
255,1,5711004,2335919,19,0,2024118,172949,0.6758592709793234,Vehicles,1,0,Senior,Services,SME,Partially Secured
256,1,3245007,1077683,36,0,610627,67128,0.8325122257055224,Property,1,0,Senior,Services,Corporate,Partially Secured
257,0,313348,154206,17,1,52421,4056,0.8456508418754867,Inventory,1,0,Senior,Manufacturing,SME,Unsecured
258,0,410403,339133,14,0,94066,8041,0.7903889591450355,Property,1,0,Senior,Energy,SME,Unsecured
259,1,422134,9528145,18,0,7450103,1764846,0.05,PlantMachinery,1,0,Senior,Retail,SME,Secured
260,1,2368979,1081262,18,0,643553,34021,0.7427026579805055,Guarantee,1,0,Senior,Transport,SME,Secured
261,1,332791,2190756,8,0,1789384,276653,0.05,Inventory,1,0,Senior,Services,SME,Partially Secured
262,0,863695,577666,10,0,123569,16827,0.8764123909481936,Vehicles,0,0,Senior,Energy,Corporate,Unsecured
263,1,1894952,402747,27,0,292209,31043,0.8621780393381996,PlantMachinery,1,0,Senior,Transport,SME,Secured
264,1,1125608,751623,21,0,658941,138114,0.537292734237852,Receivables,0,0,Senior,Services,Corporate,Secured
265,0,1557959,544316,21,0,170405,15989,0.9008857100860805,Inventory,0,0,Senior,Energy,Corporate,Unsecured
266,0,414238,141127,14,0,40213,9183,0.9250913725925676,Property,1,0,Senior,Retail,SME,Unsecured
267,0,2180041,241915,11,0,20228,3773,0.95,Vehicles,0,1,Senior,Retail,SME,Unsecured
268,0,651340,1589091,31,1,406506,74302,0.4899683728928056,Vehicles,1,0,Senior,Manufacturing,SME,Unsecured
269,1,869245,479855,29,0,269855,65447,0.764844203878078,Vehicles,1,0,Senior,Transport,Corporate,Secured
270,1,1525345,750335,7,0,531744,118632,0.7291681554009093,PlantMachinery,0,0,Senior,Transport,Corporate,Partially Secured
271,0,1333180,944504,28,0,231457,34135,0.8519914790200873,PlantMachinery,0,0,Junior,Transport,Mortgage,Unsecured
272,0,1231791,1029264,32,0,54335,8988,0.95,Inventory,0,0,Senior,Transport,SME,Unsecured
273,0,567714,2574682,16,0,905773,185836,0.05,Guarantee,1,0,Junior,Services,SME,Unsecured
274,0,891312,217822,35,0,44336,4038,0.95,Guarantee,1,0,Senior,Energy,Mortgage,Unsecured
275,1,1205233,1365837,37,0,1176976,210849,0.1983898549077232,Property,0,0,Junior,Transport,Other,Secured
276,1,304040,1673671,13,0,937216,97944,0.05,Receivables,0,0,Senior,Services,Corporate,Secured
277,0,757263,2157448,6,0,637310,40744,0.21220764780531998,PlantMachinery,0,0,Junior,Transport,Corporate,Unsecured
278,1,1772107,154166,35,0,77802,19176,0.95,Guarantee,0,0,Senior,Services,SME,Secured
279,0,335227,965403,8,0,222661,42426,0.4623493930978113,Vehicles,1,1,Senior,Transport,Mortgage,Unsecured
280,0,3823136,4817104,30,0,785847,150082,0.8337058896152268,Vehicles,0,0,Junior,Retail,SME,Unsecured
281,0,4280640,654068,12,0,180252,24874,0.95,Property,0,0,Senior,Construction,Other,Unsecured
282,1,346226,1241516,38,0,773059,69172,0.05,Receivables,0,0,Senior,Retail,SME,Secured
283,1,4674438,1721032,28,0,1391099,315778,0.769957158486218,Inventory,0,0,Senior,Manufacturing,Corporate,Secured
284,1,1041756,236093,32,0,152541,26871,0.8793671454736042,Inventory,0,0,Junior,Transport,SME,Partially Secured
285,1,1827600,5483242,24,0,2564896,255897,0.05,Guarantee,0,0,Senior,Energy,Other,Partially Secured
286,1,731863,1263569,7,0,682641,56510,0.14446966167165165,PlantMachinery,0,1,Senior,Construction,Corporate,Partially Secured
287,1,3026885,1291678,4,0,634491,125877,0.8319678481343031,Receivables,1,0,Senior,Construction,Mortgage,Secured
288,1,1805041,117215,35,0,80269,6856,0.95,Guarantee,1,0,Senior,Construction,Corporate,Secured
289,1,532770,1748028,18,1,1272044,118955,0.05,PlantMachinery,1,0,Senior,Transport,Mortgage,Partially Secured
290,1,375043,1273209,9,0,723141,50860,0.05,PlantMachinery,0,0,Junior,Energy,SME,Partially Secured
291,1,279203,4354021,23,0,1827634,366231,0.05,Property,0,0,Senior,Energy,SME,Partially Secured
292,1,1451258,517936,37,0,377766,66590,0.7855818882652155,Inventory,1,0,Senior,Transport,Mortgage,Secured
293,0,2131787,246120,24,0,55240,7448,0.95,Guarantee,0,0,Senior,Transport,Corporate,Unsecured
294,1,2305863,344392,24,0,304041,25910,0.8793809519472753,Vehicles,0,1,Senior,Retail,SME,Partially Secured
295,1,1068769,418538,8,0,353094,56835,0.7228035244285715,Property,0,1,Junior,Manufacturing,SME,Secured
296,1,378133,213047,35,0,173727,31137,0.6229104574316444,Property,1,0,Senior,Transport,SME,Secured
297,0,607996,3015197,27,0,421637,41939,0.37549260192501266,Vehicles,0,0,Junior,Energy,SME,Unsecured
298,1,3806987,3142306,20,0,2427420,276213,0.4349318765732586,Guarantee,0,1,Senior,Energy,Mortgage,Partially Secured
299,1,740715,588086,37,0,248717,23073,0.6953700141079903,Guarantee,1,0,Senior,Construction,Corporate,Secured
300,1,1388059,473526,26,0,210632,25557,0.8666663304657799,Receivables,0,1,Senior,Transport,Corporate,Partially Secured
301,1,410179,99009,25,0,64085,6343,0.859227312953613,Vehicles,0,0,Junior,Energy,SME,Secured
302,1,1683832,1568385,35,0,1087490,160157,0.44927225518935376,Vehicles,0,0,Senior,Services,SME,Secured
303,1,760944,4496384,31,0,3522806,836790,0.05,Vehicles,0,0,Senior,Construction,Mortgage,Partially Secured
304,1,3425344,361886,12,0,198623,21131,0.9481827226696063,Vehicles,0,1,Junior,Construction,Mortgage,Secured
305,0,2606601,641482,17,0,202425,26886,0.9326559761160224,Guarantee,0,0,Senior,Construction,SME,Unsecured
306,0,732555,1176107,12,0,60406,7519,0.9278047382107828,Guarantee,0,0,Senior,Manufacturing,SME,Unsecured
307,1,1059530,4861512,28,0,3089169,276967,0.05,Inventory,0,0,Senior,Retail,Mortgage,Secured
308,1,693068,908685,31,0,668456,163540,0.27147696907085594,Inventory,0,0,Senior,Manufacturing,Corporate,Secured
309,0,290851,904351,36,0,358028,55023,0.05,Property,0,0,Junior,Retail,SME,Unsecured
310,1,510199,888464,20,0,696538,118707,0.05,Property,0,0,Senior,Transport,SME,Secured
311,1,1466248,152125,4,0,136568,11772,0.9148875224382232,Receivables,0,0,Senior,Transport,Corporate,Partially Secured
312,1,1664873,148528,27,0,96388,20375,0.95,Vehicles,0,0,Senior,Manufacturing,Mortgage,Secured
313,1,1395199,299900,23,0,184881,41579,0.8972892039056795,Receivables,1,0,Junior,Transport,Corporate,Partially Secured
314,0,889368,2222580,33,0,365253,55466,0.6516773708970864,Receivables,0,0,Senior,Retail,Corporate,Unsecured
315,0,3057372,504391,24,0,138540,15740,0.95,Guarantee,0,0,Senior,Services,SME,Unsecured
316,0,1281500,407353,11,1,84409,8547,0.9408021849395239,Receivables,0,0,Senior,Transport,Corporate,Unsecured
317,1,2429640,399555,29,0,358501,24305,0.8624504041751041,Receivables,0,0,Senior,Retail,Corporate,Secured
318,1,204071,626922,27,0,477901,64036,0.05,Inventory,0,0,Junior,Energy,SME,Secured
319,1,23803,4743656,27,0,1931386,322158,0.05,Vehicles,0,0,Senior,Retail,Corporate,Partially Secured
320,1,1597240,617653,29,0,302737,43587,0.8377513711151736,Property,1,0,Senior,Services,Other,Secured
321,1,289304,307144,12,1,165284,25569,0.5170650941570113,PlantMachinery,1,0,Senior,Services,Mortgage,Secured
322,0,972425,749956,32,0,152213,34737,0.8791927397999846,Inventory,0,0,Senior,Services,SME,Unsecured
323,0,889044,5028297,6,0,1913884,199127,0.05,Receivables,0,1,Senior,Manufacturing,SME,Unsecured
324,1,5881960,419531,23,0,304096,50780,0.95,Guarantee,1,0,Senior,Transport,Mortgage,Secured
325,0,1794068,198967,32,0,28049,2259,0.95,PlantMachinery,0,0,Senior,Transport,SME,Unsecured
326,0,1419562,420378,35,0,140070,24607,0.9186629396954835,Vehicles,0,1,Senior,Services,Mortgage,Unsecured
327,1,2777303,840405,28,0,697133,47497,0.7660910602840237,Vehicles,0,0,Senior,Transport,Mortgage,Partially Secured
328,1,1738438,1555122,4,0,903670,71179,0.5211270117197162,Receivables,0,0,Senior,Transport,Other,Secured
329,1,760950,2207943,25,0,955237,78155,0.05,Inventory,1,0,Senior,Energy,Corporate,Secured
330,1,3511226,230893,33,0,182357,31916,0.95,PlantMachinery,0,0,Senior,Retail,Mortgage,Partially Secured
331,1,396428,256291,6,1,186723,34885,0.6169846731310604,Receivables,0,0,Senior,Energy,SME,Partially Secured
332,0,1661526,511146,22,1,199421,10399,0.8862359060285545,Guarantee,0,0,Senior,Retail,Corporate,Unsecured
333,1,255871,1548724,27,0,1277547,275292,0.05,PlantMachinery,0,0,Senior,Services,Corporate,Secured
334,1,1474668,182406,3,0,150458,31591,0.9193940602223687,Inventory,1,0,Senior,Retail,Mortgage,Partially Secured
335,1,1458602,373973,4,0,280659,26218,0.8255583085721807,Guarantee,1,0,Senior,Manufacturing,SME,Partially Secured
336,1,6429806,380021,8,0,331058,22470,0.95,Guarantee,0,1,Senior,Construction,Mortgage,Partially Secured
337,0,251456,2055282,9,0,421360,70145,0.05,Guarantee,0,0,Senior,Manufacturing,SME,Unsecured
338,0,659417,1304182,6,0,261691,58557,0.6919491004933145,Property,0,0,Senior,Energy,Corporate,Unsecured
339,1,2737847,1971076,20,0,1607098,193147,0.48355368287563183,Guarantee,0,0,Senior,Services,Mortgage,Partially Secured
340,1,1681702,3180489,7,0,2282946,554846,0.05,Guarantee,1,0,Senior,Construction,Mortgage,Secured
341,1,1440218,521145,27,0,352583,86340,0.8151370139798281,PlantMachinery,1,0,Senior,Transport,SME,Partially Secured
342,1,462251,197570,3,0,151338,8012,0.6899390158160825,Vehicles,0,0,Senior,Manufacturing,SME,Secured
343,1,666091,198976,36,0,114859,20801,0.8587910660855649,Guarantee,0,0,Senior,Services,Mortgage,Secured
344,1,4176737,96575,5,0,56324,6770,0.95,PlantMachinery,0,0,Senior,Construction,Corporate,Secured
345,1,1142227,440363,19,0,391177,30549,0.6842764179099251,Guarantee,0,0,Senior,Energy,SME,Secured
346,1,1750408,477994,34,1,219599,43512,0.8994023107755449,PlantMachinery,1,0,Senior,Manufacturing,Corporate,Secured
347,1,1071758,1734637,26,0,1424134,275102,0.05,Vehicles,1,0,Senior,Services,Other,Secured
348,1,368396,743114,4,0,590309,35537,0.05,Vehicles,0,0,Junior,Construction,Corporate,Secured
349,1,3059647,425337,3,0,181652,14142,0.9452518542171695,PlantMachinery,1,0,Senior,Construction,Corporate,Secured
350,1,1989178,642037,36,0,482652,31521,0.7732073248346805,PlantMachinery,0,1,Junior,Construction,Corporate,Secured
351,1,12062799,232612,10,0,103964,17550,0.95,PlantMachinery,0,0,Senior,Manufacturing,Corporate,Secured
352,0,435573,2253392,11,0,863505,92635,0.05,Inventory,0,0,Senior,Energy,Mortgage,Unsecured
353,0,2737547,307273,30,0,48172,7821,0.95,Vehicles,0,0,Junior,Energy,SME,Unsecured
354,1,323986,208162,21,0,120957,22617,0.6964683659170459,Guarantee,0,0,Senior,Transport,SME,Secured
355,1,1407529,1793483,22,0,768329,92093,0.5195580339730123,Receivables,1,0,Senior,Retail,Other,Secured
356,1,3193112,1371726,9,0,906160,108468,0.7501835200268578,Vehicles,0,0,Junior,Retail,Corporate,Secured
357,1,151427,109529,37,0,55115,11005,0.7087045242922332,Inventory,0,0,Junior,Energy,Corporate,Secured
358,1,979764,1868229,21,0,1145531,138276,0.05,PlantMachinery,0,0,Senior,Services,SME,Partially Secured
359,0,684737,322625,19,0,79624,9555,0.8976702003835049,Guarantee,1,0,Senior,Construction,SME,Unsecured
360,1,596027,483344,20,0,216530,36902,0.6986243911769098,PlantMachinery,1,0,Senior,Services,Corporate,Secured
361,1,1767740,896023,9,0,584271,37411,0.6906445518006041,Inventory,0,0,Senior,Services,SME,Partially Secured
362,1,3688335,1390657,29,0,789807,93499,0.8112134608163304,Property,1,0,Senior,Services,Corporate,Partially Secured
363,1,1052544,1190670,32,0,568705,43341,0.5008626717742917,Inventory,1,0,Senior,Transport,Other,Secured
364,1,1476945,690519,25,0,476586,107790,0.7502980815128526,PlantMachinery,0,1,Senior,Construction,Mortgage,Partially Secured
365,0,1348237,457207,22,0,115964,13451,0.9239651485606759,Vehicles,0,0,Senior,Services,SME,Unsecured
366,1,1204775,1147897,25,0,891192,127948,0.36648419829428736,Vehicles,1,0,Senior,Manufacturing,SME,Partially Secured
367,0,404601,640352,28,0,113351,7644,0.7387376699513841,Guarantee,0,0,Senior,Services,Corporate,Unsecured
368,0,3643460,5314183,16,0,1274907,189879,0.7021984597058839,Vehicles,0,0,Senior,Energy,SME,Unsecured
369,1,1615565,1390327,33,0,1067510,193866,0.45923314753662037,Property,1,1,Senior,Manufacturing,Corporate,Secured
370,1,1784915,264142,29,1,224152,13207,0.8818179016927977,Receivables,1,0,Senior,Retail,SME,Secured
371,1,536858,431334,11,0,267416,31144,0.5598985206516435,Receivables,0,0,Senior,Services,SME,Secured
372,1,759776,769127,25,0,329986,53239,0.6357518531777787,PlantMachinery,0,0,Senior,Energy,SME,Secured
373,1,1008390,3046105,12,0,1567891,390820,0.05,Vehicles,0,0,Senior,Transport,SME,Secured
374,0,259334,3444245,25,1,620379,126087,0.05,Vehicles,0,0,Junior,Manufacturing,SME,Unsecured
375,1,222340,471772,12,0,334696,54682,0.05,Vehicles,0,0,Senior,Transport,SME,Secured
376,1,659509,261189,4,0,134234,12318,0.8151412641828997,Guarantee,0,1,Junior,Construction,Corporate,Partially Secured
377,0,2027919,226919,39,0,33889,8260,0.95,Vehicles,0,0,Senior,Services,Corporate,Unsecured
378,1,625847,962868,3,0,537974,48595,0.21805329417573305,Inventory,1,0,Senior,Retail,Corporate,Secured
379,0,434171,9194929,20,0,3165174,256207,0.05,PlantMachinery,0,0,Senior,Energy,Corporate,Unsecured
380,1,532487,1319816,37,0,1080021,145961,0.05,Inventory,0,0,Junior,Transport,Mortgage,Secured
381,1,762728,126335,9,0,64592,12790,0.9320832590386088,Property,0,0,Senior,Manufacturing,Corporate,Secured
382,0,844196,328205,24,0,66987,4574,0.9260681168828092,Guarantee,0,0,Senior,Construction,SME,Unsecured
383,1,10485683,367211,27,0,228788,19877,0.95,PlantMachinery,1,0,Senior,Manufacturing,Mortgage,Secured
384,0,3452539,295314,25,0,34691,6069,0.95,Vehicles,0,1,Senior,Construction,Other,Unsecured
385,0,3351015,476068,11,0,154326,8461,0.95,Vehicles,1,0,Junior,Energy,Mortgage,Unsecured
386,0,3869285,1095076,29,0,372464,67800,0.9212609047924875,Inventory,1,0,Junior,Manufacturing,SME,Unsecured
387,1,442935,1544451,13,1,924996,58165,0.05,Receivables,0,0,Senior,Manufacturing,SME,Secured
388,1,354206,2424024,29,0,1950540,241452,0.05,Inventory,0,1,Senior,Transport,Corporate,Secured
389,0,397571,1298373,30,0,361510,48098,0.2116829446815789,Receivables,0,0,Senior,Manufacturing,Corporate,Unsecured
390,0,4567635,85002,20,1,7302,1304,0.95,PlantMachinery,1,0,Junior,Energy,Corporate,Unsecured
391,0,695793,227969,38,0,55367,6425,0.9296601144305849,PlantMachinery,0,1,Senior,Manufacturing,SME,Unsecured
392,1,344084,612985,36,1,322993,22241,0.12593436486439358,PlantMachinery,0,0,Senior,Transport,SME,Partially Secured
393,1,781526,857698,15,0,518642,40415,0.38808561711318623,Property,0,0,Junior,Transport,Corporate,Partially Secured
394,0,947322,1881462,32,0,531891,73585,0.5162088497891952,Guarantee,1,0,Senior,Manufacturing,Corporate,Unsecured
395,1,1572871,764901,30,1,586669,96525,0.6883762241150101,PlantMachinery,0,0,Junior,Manufacturing,Mortgage,Partially Secured
396,0,1545643,771257,24,0,308463,73159,0.8477630345429055,Guarantee,0,0,Senior,Services,Corporate,Unsecured
397,0,525349,947495,26,0,238817,38443,0.6185887857405268,Inventory,0,0,Senior,Manufacturing,SME,Unsecured
398,1,2387258,550992,32,1,445957,84791,0.8487109478740882,Inventory,0,0,Senior,Transport,Corporate,Secured
399,0,634635,802569,22,0,223117,19633,0.6793684558840909,Receivables,0,0,Senior,Energy,SME,Unsecured
400,0,1028614,2516590,8,0,738020,183184,0.46059843634249586,PlantMachinery,1,1,Senior,Energy,SME,Unsecured
401,1,2389928,665103,35,0,413279,32727,0.8407684248228399,Guarantee,1,0,Junior,Manufacturing,Other,Secured
402,0,632970,705573,17,0,74644,12137,0.901248084427382,Receivables,1,0,Senior,Construction,Corporate,Unsecured
403,1,680544,702960,17,0,569477,136312,0.36350184558235765,Inventory,1,0,Senior,Manufacturing,SME,Partially Secured
404,0,2173106,3040556,34,0,647828,92877,0.7446277356005644,Vehicles,1,0,Junior,Services,SME,Unsecured
405,1,510051,215591,16,0,154646,35663,0.7667233276672333,PlantMachinery,0,1,Senior,Retail,Corporate,Secured
406,0,818483,5144463,10,0,1378478,230850,0.05,Guarantee,1,0,Senior,Retail,SME,Unsecured
407,1,2096421,199981,38,0,109024,24029,0.95,Guarantee,0,0,Junior,Services,SME,Secured
408,1,9380019,355172,24,0,177959,34285,0.95,Guarantee,0,0,Senior,Construction,SME,Secured
409,0,2203162,1654835,22,0,211941,35522,0.9199246355919356,Property,1,1,Junior,Manufacturing,SME,Unsecured
410,1,1929245,2265595,26,0,915545,66972,0.5601528058903872,Property,0,0,Senior,Manufacturing,SME,Partially Secured
411,1,2044781,155772,23,0,94029,10175,0.95,Vehicles,1,0,Senior,Energy,SME,Partially Secured
412,0,411189,219263,30,0,16015,1188,0.95,Guarantee,0,0,Senior,Transport,Corporate,Unsecured
413,0,1349975,990165,25,0,54084,8632,0.95,Receivables,1,0,Senior,Manufacturing,Mortgage,Unsecured
414,1,1167334,9615253,26,0,5873738,808216,0.05,Receivables,0,0,Junior,Services,Corporate,Secured
415,1,1658766,2873062,25,0,2058611,280089,0.05,Receivables,1,0,Senior,Transport,Other,Secured
416,1,1351205,555205,6,0,341950,36440,0.7738981131656558,PlantMachinery,0,0,Senior,Manufacturing,Mortgage,Partially Secured
417,1,1758021,50968,6,0,41895,8943,0.95,Receivables,0,0,Senior,Energy,Mortgage,Partially Secured
418,1,880753,797954,32,0,547636,73934,0.4621624905052836,Guarantee,0,0,Junior,Services,Mortgage,Partially Secured
419,0,1275194,1086559,30,1,307340,32612,0.784559839522457,Property,0,0,Senior,Retail,SME,Unsecured
420,0,352276,478798,33,0,167848,17257,0.5725198423963029,Property,0,0,Senior,Energy,Corporate,Unsecured
421,0,873350,286130,35,0,108978,12154,0.8891349401728974,Guarantee,1,0,Senior,Energy,SME,Unsecured
422,0,4832302,868985,21,0,290715,62735,0.95,Property,1,1,Junior,Manufacturing,Corporate,Unsecured
423,1,1654167,258722,12,0,203481,25092,0.8921578051067395,Guarantee,0,1,Senior,Construction,Corporate,Secured
424,1,1177705,5721225,27,0,4944530,488309,0.05,Guarantee,0,0,Senior,Retail,Corporate,Partially Secured
425,1,8009374,3868662,39,0,2118239,482631,0.7957882850769611,Receivables,1,1,Senior,Services,SME,Secured
426,1,308403,1504097,15,0,1216287,278605,0.05,PlantMachinery,0,0,Senior,Services,Corporate,Secured
427,1,396544,805067,8,0,417757,77803,0.1427079970948999,Guarantee,0,0,Senior,Energy,Corporate,Partially Secured
428,0,6667205,352857,32,0,76256,16410,0.95,Property,1,0,Senior,Construction,Corporate,Unsecured
429,1,1259166,712926,25,0,531191,114908,0.6693978395223505,Inventory,0,1,Senior,Manufacturing,Corporate,Partially Secured
430,1,943561,4426974,38,0,2309834,437397,0.05,Property,1,0,Senior,Retail,Mortgage,Secured
431,1,362505,1896497,18,0,936201,133927,0.05,PlantMachinery,0,0,Senior,Services,Mortgage,Secured
432,0,1881718,912607,10,0,286771,68567,0.8840400102459561,Property,0,0,Senior,Retail,SME,Unsecured
433,1,2072901,2015487,18,0,1595461,184551,0.3193548558276541,Vehicles,1,0,Senior,Transport,Mortgage,Secured
434,1,402522,1329311,13,0,927768,193277,0.05,Vehicles,1,0,Senior,Services,SME,Secured
435,1,1045205,1127942,3,0,846641,80830,0.26731024057481545,Vehicles,1,0,Senior,Services,Corporate,Secured
436,0,859825,2144934,24,0,631227,113806,0.3982252202483063,Property,0,0,Junior,Services,Mortgage,Unsecured
437,1,1553431,1288166,20,0,865968,187036,0.5629467932595654,Guarantee,1,0,Senior,Transport,SME,Secured
438,0,392679,1875538,38,0,245322,47762,0.49689186332857116,PlantMachinery,0,0,Senior,Services,SME,Unsecured
